"delay (b0=0,b1=0,b2=0,b3=0) X","delay (b0=0,b1=0,b2=0,b3=0) Y","delay (b0=0,b1=0,b2=0,b3=1) X","delay (b0=0,b1=0,b2=0,b3=1) Y","delay (b0=0,b1=0,b2=1,b3=0) X","delay (b0=0,b1=0,b2=1,b3=0) Y","delay (b0=0,b1=0,b2=1,b3=1) X","delay (b0=0,b1=0,b2=1,b3=1) Y","delay (b0=0,b1=1,b2=0,b3=0) X","delay (b0=0,b1=1,b2=0,b3=0) Y","delay (b0=0,b1=1,b2=0,b3=1) X","delay (b0=0,b1=1,b2=0,b3=1) Y","delay (b0=0,b1=1,b2=1,b3=0) X","delay (b0=0,b1=1,b2=1,b3=0) Y","delay (b0=0,b1=1,b2=1,b3=1) X","delay (b0=0,b1=1,b2=1,b3=1) Y","delay (b0=1,b1=0,b2=0,b3=0) X","delay (b0=1,b1=0,b2=0,b3=0) Y","delay (b0=1,b1=0,b2=0,b3=1) X","delay (b0=1,b1=0,b2=0,b3=1) Y","delay (b0=1,b1=0,b2=1,b3=0) X","delay (b0=1,b1=0,b2=1,b3=0) Y","delay (b0=1,b1=0,b2=1,b3=1) X","delay (b0=1,b1=0,b2=1,b3=1) Y","delay (b0=1,b1=1,b2=0,b3=0) X","delay (b0=1,b1=1,b2=0,b3=0) Y","delay (b0=1,b1=1,b2=0,b3=1) X","delay (b0=1,b1=1,b2=0,b3=1) Y","delay (b0=1,b1=1,b2=1,b3=0) X","delay (b0=1,b1=1,b2=1,b3=0) Y","delay (b0=1,b1=1,b2=1,b3=1) X","delay (b0=1,b1=1,b2=1,b3=1) Y"
3.4e-06,3.331082945194599e-09,3.4e-06,2.584620957335116e-09,3.4e-06,2.88984651248131e-09,3.4e-06,2.357998237473792e-09,3.4e-06,3.088631127793762e-09,3.4e-06,2.463923511634141e-09,3.4e-06,2.724802829353793e-09,3.4e-06,2.265066318847007e-09,3.4e-06,3.174310622505915e-09,3.4e-06,2.506825511982171e-09,3.4e-06,2.783731680755995e-09,3.4e-06,2.298244810320003e-09,3.4e-06,2.961245304835717e-09,3.4e-06,2.396139161573732e-09,3.4e-06,2.634931676761548e-09,3.4e-06,2.212147615313611e-09
3.42e-06,3.356970061312465e-09,3.42e-06,2.603057926330572e-09,3.42e-06,2.911232823880109e-09,3.42e-06,2.374274867030259e-09,3.42e-06,3.111827935220258e-09,3.42e-06,2.481183018553698e-09,3.42e-06,2.744683623984331e-09,3.42e-06,2.280461625678813e-09,3.42e-06,3.198678086300042e-09,3.42e-06,2.524517822843326e-09,3.42e-06,2.804106580436642e-09,3.42e-06,2.313962270956152e-09,3.42e-06,2.983419317556758e-09,3.42e-06,2.412804737490709e-09,3.42e-06,2.653789109513089e-09,3.42e-06,2.227056843203179e-09
3.44e-06,3.383331914927793e-09,3.44e-06,2.621731360730573e-09,3.44e-06,2.932928766600208e-09,3.44e-06,2.390672367342715e-09,3.44e-06,3.135563609465574e-09,3.44e-06,2.498829933968325e-09,3.44e-06,2.764725787929683e-09,3.44e-06,2.296057555499375e-09,3.44e-06,3.223739107239442e-09,3.44e-06,2.542444596071333e-09,3.44e-06,2.824765370701381e-09,3.44e-06,2.329911712672468e-09,3.44e-06,3.005874525739743e-09,3.44e-06,2.429835627693765e-09,3.44e-06,2.672984988510047e-09,3.44e-06,2.242191767692e-09
3.46e-06,3.409296417372169e-09,3.46e-06,2.640158339996958e-09,3.46e-06,2.954348218612588e-09,3.46e-06,2.406932968311096e-09,3.46e-06,3.158973994212478e-09,3.46e-06,2.516097131733332e-09,3.46e-06,2.784701338385133e-09,3.46e-06,2.311465780820762e-09,3.46e-06,3.248289563909035e-09,3.46e-06,2.560134369067345e-09,3.46e-06,2.84515242916463e-09,3.46e-06,2.345650600158228e-09,3.46e-06,3.027789169216126e-09,3.46e-06,2.446424330764909e-09,3.46e-06,2.691897325261729e-09,3.46e-06,2.257108909778046e-09
3.48e-06,3.435143746113008e-09,3.48e-06,2.658554740961648e-09,3.48e-06,2.975801047291964e-09,3.48e-06,2.423415628655822e-09,3.48e-06,3.182745897216196e-09,3.48e-06,2.533603130487765e-09,3.48e-06,2.804736341730978e-09,3.48e-06,2.327067179511325e-09,3.48e-06,3.272946312855371e-09,3.48e-06,2.578069368673962e-09,3.48e-06,2.865822523090183e-09,3.48e-06,2.361750479814222e-09,3.48e-06,3.050275860783538e-09,3.48e-06,2.463286898153876e-09,3.48e-06,2.711064832100151e-09,3.48e-06,2.272229209632629e-09
3.5e-06,3.461249964873145e-09,3.5e-06,2.676808451346365e-09,3.5e-06,2.997210297288824e-09,3.5e-06,2.439691114452605e-09,3.5e-06,3.206172539684496e-09,3.5e-06,2.550872290846385e-09,3.5e-06,2.824534686525159e-09,3.5e-06,2.342464541476368e-09,3.5e-06,3.297410578424222e-09,3.5e-06,2.59577085598882e-09,3.5e-06,2.886151276791799e-09,3.5e-06,2.377484330455831e-09,3.5e-06,3.072449480152856e-09,3.5e-06,2.479959499974124e-09,3.5e-06,2.730002493019839e-09,3.5e-06,2.287162644369247e-09
3.52e-06,3.487625031563469e-09,3.52e-06,2.695508687051061e-09,3.52e-06,3.018886029486362e-09,3.52e-06,2.45618814813167e-09,3.52e-06,3.230010193897782e-09,3.52e-06,2.568059824636815e-09,3.52e-06,2.844501455234716e-09,3.52e-06,2.358070439087327e-09,3.52e-06,3.322192108150629e-09,3.52e-06,2.613717580738737e-09,3.52e-06,2.906579076576025e-09,3.52e-06,2.393453057078869e-09,3.52e-06,3.094902944679543e-09,3.52e-06,2.496558727279623e-09,3.52e-06,2.749217650641564e-09,3.52e-06,2.302286430053172e-09
3.54e-06,3.513707699543745e-09,3.54e-06,2.713823636162524e-09,3.54e-06,3.040407184683834e-09,3.54e-06,2.472459232771646e-09,3.54e-06,3.25344137383152e-09,3.54e-06,2.585359288400979e-09,3.54e-06,2.864304869345733e-09,3.54e-06,2.373478782903442e-09,3.54e-06,3.346596623077335e-09,3.54e-06,2.631415100383136e-09,3.54e-06,2.926981953405812e-09,3.54e-06,2.408921624663952e-09,3.54e-06,3.117112295695129e-09,3.54e-06,2.513216857728498e-09,3.54e-06,2.768148993641678e-09,3.54e-06,2.317223285450216e-09
3.56e-06,3.540035853354635e-09,3.56e-06,2.73244907455148e-09,3.56e-06,3.062084894521761e-09,3.56e-06,2.488881267874683e-09,3.56e-06,3.277190692064407e-09,3.56e-06,2.602836877073157e-09,3.56e-06,2.88429217396259e-09,3.56e-06,2.389258729045848e-09,3.56e-06,3.370787718278659e-09,3.56e-06,2.649547965442822e-09,3.56e-06,2.947556329367515e-09,3.56e-06,2.424830920103529e-09,3.56e-06,3.13953877986271e-09,3.56e-06,2.530029637528461e-09,3.56e-06,2.787287331262447e-09,3.56e-06,2.332272034107776e-09
3.58e-06,3.566224083741048e-09,3.58e-06,2.750904185061678e-09,3.58e-06,3.083559942390607e-09,3.58e-06,2.505154532500473e-09,3.58e-06,3.300993186720376e-09,3.58e-06,2.62012669395988e-09,3.58e-06,2.90411881740472e-09,3.58e-06,2.404667632916148e-09,3.58e-06,3.395244825845092e-09,3.58e-06,2.667196435328431e-09,3.58e-06,2.968084384485793e-09,3.58e-06,2.440619409646619e-09,3.58e-06,3.1617440861655e-09,3.58e-06,2.546685368710362e-09,3.58e-06,2.805982383278713e-09,3.58e-06,2.347220931066451e-09
3.6e-06,3.592768513381686e-09,3.6e-06,2.769614756421965e-09,3.6e-06,3.105294476471019e-09,3.6e-06,2.521754584326407e-09,3.6e-06,3.32485965329959e-09,3.6e-06,2.637817054878412e-09,3.6e-06,2.924166693815813e-09,3.6e-06,2.420266055059056e-09,3.6e-06,3.420089151715001e-09,3.6e-06,2.685138471567979e-09,3.6e-06,2.98878315161437e-09,3.6e-06,2.456660675322773e-09,3.6e-06,3.184396225799798e-09,3.6e-06,2.563557223583988e-09,3.6e-06,2.825170639603925e-09,3.6e-06,2.362351217956778e-09
3.62e-06,3.618892434603375e-09,3.62e-06,2.788036298712816e-09,3.62e-06,3.126767999001253e-09,3.62e-06,2.538004007205263e-09,3.62e-06,3.348422797128173e-09,3.62e-06,2.655052625868452e-09,3.62e-06,2.943990605293635e-09,3.62e-06,2.435670298223617e-09,3.62e-06,3.444569845452125e-09,3.62e-06,2.702844788968222e-09,3.62e-06,3.009207899468192e-09,3.62e-06,2.472343957215368e-09,3.62e-06,3.206641637999022e-09,3.62e-06,2.580215990284618e-09,3.62e-06,2.844083334830323e-09,3.62e-06,2.377440292194074e-09
3.64e-06,3.645179676330956e-09,3.64e-06,2.806731598477984e-09,3.64e-06,3.148532984764879e-09,3.64e-06,2.554567132644247e-09,3.64e-06,3.372413634771166e-09,3.64e-06,2.672557083277297e-09,3.64e-06,2.96368282802997e-09,3.64e-06,2.45130225440045e-09,3.64e-06,3.469389711707485e-09,3.64e-06,2.720694085190164e-09,3.64e-06,3.029883622152472e-09,3.64e-06,2.488309211215529e-09,3.64e-06,3.22920126799677e-09,3.64e-06,2.597095599730825e-09,3.64e-06,2.863290045595889e-09,3.64e-06,2.392568005098338e-09
3.66e-06,3.671329194685102e-09,3.66e-06,2.825171167718e-09,3.66e-06,3.170151098023153e-09,3.66e-06,2.570870248246383e-09,3.66e-06,3.39596498295745e-09,3.66e-06,2.689821540988959e-09,3.66e-06,2.983511329698778e-09,3.66e-06,2.466677328404584e-09,3.66e-06,3.493911846552805e-09,3.66e-06,2.738402875141106e-09,3.66e-06,3.050324560683777e-09,3.66e-06,2.504026984448788e-09,3.66e-06,3.251383725219373e-09,3.66e-06,2.613531014152691e-09,3.66e-06,2.88223179338924e-09,3.66e-06,2.407497599065562e-09
3.68e-06,3.697904392347746e-09,3.68e-06,2.843867529005968e-09,3.68e-06,3.191898484122934e-09,3.68e-06,2.587360754992468e-09,3.68e-06,3.419905401858146e-09,3.68e-06,2.707365716656564e-09,3.68e-06,3.00365387511856e-09,3.68e-06,2.482271749365856e-09,3.68e-06,3.518781108302054e-09,3.68e-06,2.756330337158898e-09,3.68e-06,3.07101559923568e-09,3.68e-06,2.519992806300408e-09,3.68e-06,3.27409986987879e-09,3.68e-06,2.630383791149905e-09,3.68e-06,2.901449501536484e-09,3.68e-06,2.422630501540142e-09
3.7e-06,3.723950711042832e-09,3.7e-06,2.862344212771743e-09,3.7e-06,3.213575994267062e-09,3.7e-06,2.603637914842596e-09,3.7e-06,3.44349928948081e-09,3.7e-06,2.724665408767314e-09,3.7e-06,3.023493151407077e-09,3.7e-06,2.497670512143012e-09,3.7e-06,3.543313183992293e-09,3.7e-06,2.774031317550587e-09,3.7e-06,3.091587363947352e-09,3.7e-06,2.535473817575712e-09,3.7e-06,3.296245873114192e-09,3.7e-06,2.647035392357308e-09,3.7e-06,2.92063838795157e-09,3.7e-06,2.437325140031091e-09
3.72e-06,3.750507087566445e-09,3.72e-06,2.881046101549635e-09,3.72e-06,3.235159308324349e-09,3.72e-06,2.620136720331392e-09,3.72e-06,3.467427123398142e-09,3.72e-06,2.742016460571655e-09,3.72e-06,3.043483008550362e-09,3.72e-06,2.513258065218716e-09,3.72e-06,3.568191104708727e-09,3.72e-06,2.791966153513134e-09,3.72e-06,3.112306754778807e-09,3.72e-06,2.551258916187708e-09,3.72e-06,3.319231535253014e-09,3.72e-06,2.66389617480004e-09,3.72e-06,2.939849558566558e-09,3.72e-06,2.45247173807982e-09
3.74e-06,3.776549748644541e-09,3.74e-06,2.899508869569994e-09,3.74e-06,3.256624632050336e-09,3.74e-06,2.636428589364149e-09,3.74e-06,3.491056665593047e-09,3.74e-06,2.75902416549511e-09,3.74e-06,3.06332438366319e-09,3.74e-06,2.528657548224391e-09,3.74e-06,3.592757394596702e-09,3.74e-06,2.809696596964774e-09,3.74e-06,3.132911239219524e-09,3.74e-06,2.566915432851523e-09,3.74e-06,3.34157011183165e-09,3.74e-06,2.680554787126705e-09,3.74e-06,2.95882754417997e-09,3.74e-06,2.46742787430998e-09
3.76e-06,3.803171946254963e-09,3.76e-06,2.918208304168315e-09,3.76e-06,3.27853793301437e-09,3.76e-06,2.652939233703648e-09,3.76e-06,3.515018246855127e-09,3.76e-06,2.776546211456678e-09,3.76e-06,3.083424271649021e-09,3.76e-06,2.544270492328488e-09,3.76e-06,3.617702397355554e-09,3.76e-06,2.827647268590682e-09,3.76e-06,3.153409090350212e-09,3.76e-06,2.582867039029517e-09,3.76e-06,3.364220318822161e-09,3.76e-06,2.697422054848921e-09,3.76e-06,2.978050111025736e-09,3.76e-06,2.482606388331974e-09
3.78e-06,3.829429311796004e-09,3.78e-06,2.936623527313824e-09,3.78e-06,3.300114442044185e-09,3.78e-06,2.668978072258521e-09,3.78e-06,3.53865590674773e-09,3.78e-06,2.793832943281062e-09,3.78e-06,3.103313743968409e-09,3.78e-06,2.559657166197135e-09,3.78e-06,3.642292000579649e-09,3.78e-06,2.845368468362152e-09,3.78e-06,3.173981995049612e-09,3.78e-06,2.598595694657233e-09,3.78e-06,3.386575367186101e-09,3.78e-06,2.714071386765994e-09,3.78e-06,2.996816444820466e-09,3.78e-06,2.497645220096267e-09
3.8e-06,3.856057041511944e-09,3.8e-06,2.955350849368496e-09,3.8e-06,3.322320712509836e-09,3.8e-06,2.685428326741149e-09,3.8e-06,3.562624623003815e-09,3.8e-06,2.811362144490008e-09,3.8e-06,3.123409452828796e-09,3.8e-06,2.575275460431032e-09,3.8e-06,3.667304834734465e-09,3.8e-06,2.863328727869417e-09,3.8e-06,3.19471755000243e-09,3.8e-06,2.614533830266552e-09,3.8e-06,3.409243891090201e-09,3.8e-06,2.730952466653469e-09,3.8e-06,3.016037660475574e-09,3.8e-06,2.512744999077887e-09
3.82e-06,3.882335803423303e-09,3.82e-06,2.973820991250855e-09,3.82e-06,3.343895285518036e-09,3.82e-06,2.701726742891182e-09,3.82e-06,3.586329946841409e-09,3.82e-06,2.828626586612266e-09,3.82e-06,3.143285112253009e-09,3.82e-06,2.590656902064956e-09,3.82e-06,3.691950514690597e-09,3.82e-06,2.881050618874364e-09,3.82e-06,3.215250456847046e-09,3.82e-06,2.630257530456386e-09,3.82e-06,3.431606636494099e-09,3.82e-06,2.747569185445309e-09,3.82e-06,3.035110323704494e-09,3.82e-06,2.527666636060236e-09
3.84e-06,3.908969444946494e-09,3.84e-06,2.992563410340785e-09,3.84e-06,3.365825705040753e-09,3.84e-06,2.718246050862068e-09,3.84e-06,3.610460886583732e-09,3.84e-06,2.846157474828371e-09,3.84e-06,3.16357606111639e-09,3.84e-06,2.606285141141961e-09,3.84e-06,3.716923605647358e-09,3.84e-06,2.899031359379877e-09,3.84e-06,3.236102940626611e-09,3.84e-06,2.64621136003755e-09,3.84e-06,3.454299233724216e-09,3.84e-06,2.764424922946367e-09,3.84e-06,3.054439454357273e-09,3.84e-06,2.542789875054731e-09
3.86e-06,3.935359017780119e-09,3.86e-06,3.011028894162097e-09,3.86e-06,3.387451689911414e-09,3.86e-06,2.73454767175164e-09,3.86e-06,3.634199754354896e-09,3.86e-06,2.863376419410328e-09,3.86e-06,3.183440619705048e-09,3.86e-06,2.622214917207571e-09,3.86e-06,3.741626566884401e-09,3.86e-06,2.916821281259473e-09,3.86e-06,3.25737203416739e-09,3.86e-06,2.661947306836363e-09,3.86e-06,3.476710739553374e-09,3.86e-06,2.781079410597012e-09,3.86e-06,3.073513406104325e-09,3.86e-06,2.557722454973263e-09
3.88e-06,3.962056563797469e-09,3.88e-06,3.029743032714878e-09,3.88e-06,3.409334287715791e-09,3.88e-06,2.7510462079996e-09,3.88e-06,3.657835206094029e-09,3.88e-06,2.880889097129337e-09,3.88e-06,3.203447160484318e-09,3.88e-06,2.63747120929353e-09,3.88e-06,3.76624932674145e-09,3.88e-06,2.934620350165475e-09,3.88e-06,3.278046482849385e-09,3.88e-06,2.67787135964745e-09,3.88e-06,3.499391978040233e-09,3.88e-06,2.797939334085168e-09,3.88e-06,3.093054682516118e-09,3.88e-06,2.572672420644094e-09
3.9e-06,3.988405944706392e-09,3.9e-06,3.048223912168111e-09,3.9e-06,3.430981558478893e-09,3.9e-06,2.767339297259938e-09,3.9e-06,3.68155811370879e-09,3.9e-06,2.898191766178848e-09,3.9e-06,3.223354438681266e-09,3.9e-06,2.652895392230312e-09,3.9e-06,3.790605007088324e-09,3.9e-06,2.952329970949494e-09,3.9e-06,3.298324997034743e-09,3.9e-06,2.693592626900977e-09,3.9e-06,3.521812799823289e-09,3.9e-06,2.814599154417578e-09,3.9e-06,3.11206002305106e-09,3.9e-06,2.587349600613858e-09
3.92e-06,4.015146920919914e-09,3.92e-06,3.066961445836029e-09,3.92e-06,3.45287719483523e-09,3.92e-06,2.783851172035265e-09,3.92e-06,3.705230535983348e-09,3.92e-06,2.915734120933155e-09,3.92e-06,3.243525248491755e-09,3.92e-06,2.66851824032479e-09,3.92e-06,3.815622370664152e-09,3.92e-06,2.970387574256323e-09,3.92e-06,3.319335515662866e-09,3.92e-06,2.7095197423633e-09,3.92e-06,3.544583000388559e-09,3.92e-06,2.831479435943614e-09,3.92e-06,3.131510737990615e-09,3.92e-06,2.602463948978056e-09
3.94e-06,4.041515859987204e-09,3.94e-06,3.085441149031568e-09,3.94e-06,3.474572628890997e-09,3.94e-06,2.80017600325201e-09,3.94e-06,3.728972611443613e-09,3.94e-06,2.933041444587632e-09,3.94e-06,3.263756189958492e-09,3.94e-06,2.6839059073018e-09,3.94e-06,3.840494910152904e-09,3.94e-06,2.988400653969923e-09,3.94e-06,3.339891530204091e-09,3.94e-06,2.725249539278243e-09,3.94e-06,3.567005641190668e-09,3.94e-06,2.848142098284365e-09,3.94e-06,3.150517892416518e-09,3.94e-06,2.617323584977318e-09
3.96e-06,4.06826099897859e-09,3.96e-06,3.10419009018429e-09,3.96e-06,3.496556421227346e-09,3.96e-06,2.816509942701515e-09,3.96e-06,3.753000267321701e-09,3.96e-06,2.950593996369625e-09,3.96e-06,3.283891246314128e-09,3.96e-06,2.699480085477836e-09,3.96e-06,3.865516624882143e-09,3.96e-06,3.006265922987443e-09,3.96e-06,3.360646809407347e-09,3.96e-06,2.741150529601336e-09,3.96e-06,3.589690266600979e-09,3.96e-06,2.865450861820412e-09,3.96e-06,3.169810958587455e-09,3.96e-06,2.632446084192548e-09
3.98e-06,4.094632813017522e-09,3.98e-06,3.122671778982582e-09,3.98e-06,3.518258075918857e-09,3.98e-06,2.833262971976605e-09,3.98e-06,3.776775543422558e-09,3.98e-06,2.96824759527668e-09,3.98e-06,3.30386176977067e-09,3.98e-06,2.714844846257483e-09,3.98e-06,3.890262314667056e-09,3.98e-06,3.023997211961984e-09,3.98e-06,3.381275599006994e-09,3.98e-06,2.756858743111434e-09,3.98e-06,3.612127628900596e-09,3.98e-06,2.882154189665448e-09,3.98e-06,3.188813894733437e-09,3.98e-06,2.64735324027089e-09
4e-06,4.12185667654992e-09,4e-06,3.141412053133837e-09,4e-06,3.540163107064645e-09,4e-06,2.849770342796987e-09,4e-06,3.8008349176749e-09,4e-06,2.985755620557566e-09,4e-06,3.323658561812058e-09,4e-06,2.730445485235978e-09,4e-06,3.915212592588419e-09,4e-06,3.042392010971231e-09,4e-06,3.402108273041885e-09,4e-06,2.772791092887007e-09,4e-06,3.634826858016732e-09,4e-06,2.898868446408598e-09,4e-06,3.208133862308319e-09,4e-06,2.662469960913494e-09
4.02e-06,4.148259809350634e-09,4.02e-06,3.159915522626458e-09,4.02e-06,3.561833855666043e-09,4.02e-06,2.866127622237103e-09,4.02e-06,3.824635319859294e-09,4.02e-06,3.003025715668506e-09,4.02e-06,3.343657423520341e-09,4.02e-06,2.745842563367372e-09,4.02e-06,3.93998008184967e-09,4.02e-06,3.060146230323946e-09,4.02e-06,3.422663631076672e-09,4.02e-06,2.788519698869097e-09,4.02e-06,3.657279063453859e-09,4.02e-06,2.9155332934374e-09,4.02e-06,3.227272098974243e-09,4.02e-06,2.677380855024241e-09
4.04e-06,4.175230877822067e-09,4.04e-06,3.178661982640729e-09,4.04e-06,3.583739135140162e-09,4.04e-06,2.882638862916679e-09,4.04e-06,3.848712990337983e-09,4.04e-06,3.020539016112609e-09,4.04e-06,3.364715740982777e-09,4.04e-06,2.761438151505727e-09,4.04e-06,3.965887910965994e-09,4.04e-06,3.078100517699077e-09,4.04e-06,3.443518015096412e-09,4.04e-06,2.804450452473523e-09,4.04e-06,3.679328157224417e-09,4.04e-06,2.932489886598113e-09,4.04e-06,3.246561367399563e-09,4.04e-06,2.69249656171436e-09
4.06e-06,4.201741114191913e-09,4.06e-06,3.197209887926041e-09,4.06e-06,3.605448383725444e-09,4.06e-06,2.898923415635642e-09,4.06e-06,3.873048438161647e-09,4.06e-06,3.037821957785465e-09,4.06e-06,3.384673920285932e-09,4.06e-06,2.776831406617163e-09,4.06e-06,3.990829356048727e-09,4.06e-06,3.095900182027228e-09,4.06e-06,3.464118257573117e-09,4.06e-06,2.82017785921693e-09,4.06e-06,3.701742853175901e-09,4.06e-06,2.949433151265268e-09,4.06e-06,3.265264455281695e-09,4.06e-06,2.70740769715276e-09
4.08e-06,4.228654670621258e-09,4.08e-06,3.216375922479998e-09,4.08e-06,3.627379350087046e-09,4.08e-06,2.915431619437532e-09,4.08e-06,3.89709277716287e-09,4.08e-06,3.055349300137526e-09,4.08e-06,3.404888051822796e-09,4.08e-06,2.792447021193368e-09,4.08e-06,4.015217200892975e-09,4.08e-06,3.113992527773759e-09,4.08e-06,3.48499762914697e-09,4.08e-06,2.836154656091474e-09,4.08e-06,3.724463503149008e-09,4.08e-06,2.966281910099532e-09,4.08e-06,3.284568446391066e-09,4.08e-06,2.722523758847402e-09
4.1e-06,4.255438167069069e-09,4.1e-06,3.234960635801647e-09,4.1e-06,3.648396725856266e-09,4.1e-06,2.931755051559263e-09,4.1e-06,3.921149955658966e-09,4.1e-06,3.072639179786837e-09,4.1e-06,3.424864989071959e-09,4.1e-06,2.807674451225439e-09,4.1e-06,4.040001332863333e-09,4.1e-06,3.131780397119362e-09,4.1e-06,3.505263289451872e-09,4.1e-06,2.852274064839033e-09,4.1e-06,3.74694295735895e-09,4.1e-06,2.982842868208696e-09,4.1e-06,3.303632173208139e-09,4.1e-06,2.737434513301981e-09
4.12e-06,4.281509705935964e-09,4.12e-06,3.254361807396349e-09,4.12e-06,3.670339124762621e-09,4.12e-06,2.947970282752742e-09,4.12e-06,3.945310430508675e-09,4.12e-06,3.090175886794752e-09,4.12e-06,3.445099040567011e-09,4.12e-06,2.823297878528086e-09,4.12e-06,4.065098783489576e-09,4.12e-06,3.149850624997258e-09,4.12e-06,3.525815814702647e-09,4.12e-06,2.868269597564581e-09,4.12e-06,3.769701307610408e-09,4.12e-06,3.000141960734124e-09,4.12e-06,3.322939096811533e-09,4.12e-06,2.75250555390651e-09
4.14e-06,4.308192281975472e-09,4.14e-06,3.272997135269674e-09,4.14e-06,3.692077784968183e-09,4.14e-06,2.964308457344481e-09,4.14e-06,3.968969096853857e-09,4.14e-06,3.10748695759974e-09,4.14e-06,3.465096149531556e-09,4.14e-06,2.838920059851927e-09,4.14e-06,4.089973629165446e-09,4.14e-06,3.167234038953206e-09,4.14e-06,3.546420341025689e-09,4.14e-06,2.883826185222501e-09,4.14e-06,3.792449664800688e-09,4.14e-06,3.016853856158402e-09,4.14e-06,3.342017357944873e-09,4.14e-06,2.767382658247489e-09
4.16e-06,4.335081397962679e-09,4.16e-06,3.291675519129025e-09,4.16e-06,3.714045871709109e-09,4.16e-06,2.980875040820516e-09,4.16e-06,3.992894506406942e-09,4.16e-06,3.124997542610583e-09,4.16e-06,3.485340223217226e-09,4.16e-06,2.854450618073826e-09,4.16e-06,4.115502334245078e-09,4.16e-06,3.185228307992727e-09,4.16e-06,3.567312623866357e-09,4.16e-06,2.899756602328774e-09,4.16e-06,3.815231574562763e-09,4.16e-06,3.033851921455911e-09,4.16e-06,3.361333676317139e-09,4.16e-06,2.782477915812415e-09
4.18e-06,4.361613175403313e-09,4.18e-06,3.3100768407246e-09,4.18e-06,3.735764352019231e-09,4.18e-06,2.997083858332404e-09,4.18e-06,4.016804133355216e-09,4.18e-06,3.142321820251409e-09,4.18e-06,3.505359544348981e-09,4.18e-06,2.869834641646812e-09,4.18e-06,4.140358522063263e-09,4.18e-06,3.202877893878114e-09,4.18e-06,3.587928478183783e-09,4.18e-06,2.915731298300292e-09,4.18e-06,3.837716090107288e-09,4.18e-06,3.050532878598685e-09,4.18e-06,3.380399227324156e-09,4.18e-06,2.797702146524788e-09
4.2e-06,4.388817323001032e-09,4.2e-06,3.328719549516391e-09,4.2e-06,3.757703283376917e-09,4.2e-06,3.013587380618306e-09,4.2e-06,4.041031674515522e-09,4.2e-06,3.159830235001913e-09,4.2e-06,3.525623868249967e-09,4.2e-06,2.885428069563915e-09,4.2e-06,4.16546533825233e-09,4.2e-06,3.220888884476636e-09,4.2e-06,3.608818010654802e-09,4.2e-06,2.931737442787099e-09,4.2e-06,3.860868720572131e-09,4.2e-06,3.067466260537553e-09,4.2e-06,3.399566721496365e-09,4.2e-06,2.81254523369401e-09
4.22e-06,4.415222837387923e-09,4.22e-06,3.347298464226952e-09,4.22e-06,3.779424159789473e-09,4.22e-06,3.029879617209844e-09,4.22e-06,4.065256205454035e-09,4.22e-06,3.177171691173911e-09,4.22e-06,3.545706879482376e-09,4.22e-06,2.900844247873023e-09,4.22e-06,4.190335473904462e-09,4.22e-06,3.23867822248097e-09,4.22e-06,3.629449424615185e-09,4.22e-06,2.947431275049881e-09,4.22e-06,3.883343949952303e-09,4.22e-06,3.084179346189791e-09,4.22e-06,3.418670225769088e-09,4.22e-06,2.827452164867315e-09
4.24e-06,4.442119430280276e-09,4.24e-06,3.366121921407097e-09,4.24e-06,3.802025033437877e-09,4.24e-06,3.0463996164977e-09,4.24e-06,4.089317387707935e-09,4.24e-06,3.194976143922398e-09,4.24e-06,3.565932904355901e-09,4.24e-06,2.916466615138767e-09,4.24e-06,4.215484704906254e-09,4.24e-06,3.256713325036532e-09,4.24e-06,3.650360015714124e-09,4.24e-06,2.963281708096994e-09,4.24e-06,3.906081100305387e-09,4.24e-06,3.100582732514693e-09,4.24e-06,3.437996133150787e-09,4.24e-06,2.842596059980144e-09
4.26e-06,4.468552948004768e-09,4.26e-06,3.384698706308115e-09,4.26e-06,3.823734385939399e-09,4.26e-06,3.062747666392435e-09,4.26e-06,4.113216933898217e-09,4.26e-06,3.212321117178146e-09,4.26e-06,3.585388140793655e-09,4.26e-06,2.932131697503339e-09,4.26e-06,4.2408959604626e-09,4.26e-06,3.274535560727504e-09,4.26e-06,3.671013317072397e-09,4.26e-06,2.979644944895743e-09,4.26e-06,3.928629937021212e-09,4.26e-06,3.117267834681764e-09,4.26e-06,3.457078777814534e-09,4.26e-06,2.857903040147266e-09
4.28e-06,4.495653484572199e-09,4.28e-06,3.403504994979804e-09,4.28e-06,3.845671885704323e-09,4.28e-06,3.079464919251789e-09,4.28e-06,4.137332047835051e-09,4.28e-06,3.2298950759622e-09,4.28e-06,3.605585950021901e-09,4.28e-06,2.947849923835006e-09,4.28e-06,4.266162973949383e-09,4.28e-06,3.292555850066379e-09,4.28e-06,3.69191917721741e-09,4.28e-06,2.995430646118502e-09,4.28e-06,3.951446105154339e-09,4.28e-06,3.134198523508786e-09,4.28e-06,3.476448429768885e-09,4.28e-06,2.873063840606219e-09
