"delay (b0=0,b1=0,b2=0,b3=0) X","delay (b0=0,b1=0,b2=0,b3=0) Y","delay (b0=0,b1=0,b2=0,b3=1) X","delay (b0=0,b1=0,b2=0,b3=1) Y","delay (b0=0,b1=0,b2=1,b3=0) X","delay (b0=0,b1=0,b2=1,b3=0) Y","delay (b0=0,b1=0,b2=1,b3=1) X","delay (b0=0,b1=0,b2=1,b3=1) Y","delay (b0=0,b1=1,b2=0,b3=0) X","delay (b0=0,b1=1,b2=0,b3=0) Y","delay (b0=0,b1=1,b2=0,b3=1) X","delay (b0=0,b1=1,b2=0,b3=1) Y","delay (b0=0,b1=1,b2=1,b3=0) X","delay (b0=0,b1=1,b2=1,b3=0) Y","delay (b0=0,b1=1,b2=1,b3=1) X","delay (b0=0,b1=1,b2=1,b3=1) Y","delay (b0=1,b1=0,b2=0,b3=0) X","delay (b0=1,b1=0,b2=0,b3=0) Y","delay (b0=1,b1=0,b2=0,b3=1) X","delay (b0=1,b1=0,b2=0,b3=1) Y","delay (b0=1,b1=0,b2=1,b3=0) X","delay (b0=1,b1=0,b2=1,b3=0) Y","delay (b0=1,b1=0,b2=1,b3=1) X","delay (b0=1,b1=0,b2=1,b3=1) Y","delay (b0=1,b1=1,b2=0,b3=0) X","delay (b0=1,b1=1,b2=0,b3=0) Y","delay (b0=1,b1=1,b2=0,b3=1) X","delay (b0=1,b1=1,b2=0,b3=1) Y","delay (b0=1,b1=1,b2=1,b3=0) X","delay (b0=1,b1=1,b2=1,b3=0) Y","delay (b0=1,b1=1,b2=1,b3=1) X","delay (b0=1,b1=1,b2=1,b3=1) Y"
5.22e-06,6.196252188182302e-09,5.22e-06,4.591893749894671e-09,5.22e-06,5.224033115029931e-09,5.22e-06,4.135336238494731e-09,5.22e-06,5.654339258312276e-09,5.22e-06,4.347270075618067e-09,5.22e-06,4.877705176644437e-09,5.22e-06,3.953542415738705e-09,5.22e-06,5.846584182548064e-09,5.22e-06,4.435493212425067e-09,5.22e-06,5.000764787997253e-09,5.22e-06,4.018630260074523e-09,5.22e-06,5.37936706665723e-09,5.22e-06,4.212088035929499e-09,5.22e-06,4.693399718088622e-09,5.22e-06,3.852261808943241e-09
5.24e-06,6.223546188255783e-09,5.24e-06,4.610311126576795e-09,5.24e-06,5.245894105782266e-09,5.24e-06,4.151376832375719e-09,5.24e-06,5.678563414271946e-09,5.24e-06,4.364363128584437e-09,5.24e-06,4.896967052968334e-09,5.24e-06,3.968890066487459e-09,5.24e-06,5.871851883657146e-09,5.24e-06,4.452956446015854e-09,5.24e-06,5.021496918228038e-09,5.24e-06,4.034087793872586e-09,5.24e-06,5.402804711639527e-09,5.24e-06,4.228570134323185e-09,5.24e-06,4.712377652906928e-09,5.24e-06,3.866875690139468e-09
5.26e-06,6.249284754936008e-09,5.26e-06,4.627637663803249e-09,5.26e-06,5.266443700017216e-09,5.26e-06,4.166485615777413e-09,5.26e-06,5.701380606740291e-09,5.26e-06,4.380353646027836e-09,5.26e-06,4.915655519303156e-09,5.26e-06,3.983578076330471e-09,5.26e-06,5.895656326107268e-09,5.26e-06,4.46950911467609e-09,5.26e-06,5.041003467477541e-09,5.26e-06,4.048888442700888e-09,5.26e-06,5.424227180221842e-09,5.26e-06,4.244050120539307e-09,5.26e-06,4.730204918216394e-09,5.26e-06,3.880637869952873e-09
5.279999999999999e-06,6.275887872375764e-09,5.279999999999999e-06,4.645554572901477e-09,5.279999999999999e-06,5.287697396513481e-09,5.279999999999999e-06,4.18206767443392e-09,5.279999999999999e-06,5.72495778173581e-09,5.279999999999999e-06,4.396990793278245e-09,5.279999999999999e-06,4.934936572955437e-09,5.279999999999999e-06,3.998284213568626e-09,5.279999999999999e-06,5.920279001809098e-09,5.279999999999999e-06,4.486588141378045e-09,5.279999999999999e-06,5.06111924740146e-09,5.279999999999999e-06,4.064412905923795e-09,5.279999999999999e-06,5.445409797021938e-09,5.279999999999999e-06,4.26007784525357e-09,5.279999999999999e-06,4.748653035479554e-09,5.279999999999999e-06,3.894845294587964e-09
5.3e-06,6.301262216030503e-09,5.3e-06,4.662626036601848e-09,5.3e-06,5.30792724665727e-09,5.3e-06,4.196962492471901e-09,5.3e-06,5.747472099464164e-09,5.3e-06,4.41279604032416e-09,5.3e-06,4.953558639813888e-09,5.3e-06,4.012306003965485e-09,5.3e-06,5.943810456890382e-09,5.3e-06,4.502842556341485e-09,5.3e-06,5.080246581463484e-09,5.3e-06,4.078778946123873e-09,5.3e-06,5.466473057886512e-09,5.3e-06,4.275347436796788e-09,5.3e-06,4.765909726790789e-09,5.3e-06,3.908387991667996e-09
5.32e-06,6.328900675238816e-09,5.32e-06,4.681252669640184e-09,5.32e-06,5.329339578618576e-09,5.32e-06,4.213225690353259e-09,5.32e-06,5.772009465413828e-09,5.32e-06,4.430078227701432e-09,5.32e-06,4.973805421472625e-09,5.32e-06,4.027578477553934e-09,5.32e-06,5.969910957389668e-09,5.32e-06,4.520938067562116e-09,5.32e-06,5.10217586705969e-09,5.32e-06,4.094419938599147e-09,5.32e-06,5.489158077680624e-09,5.32e-06,4.292069729919709e-09,5.32e-06,4.785354852248174e-09,5.32e-06,3.923184599770464e-09
5.34e-06,6.354589170746599e-09,5.34e-06,4.698545985238696e-09,5.34e-06,5.350592354901572e-09,5.34e-06,4.228342627916069e-09,5.34e-06,5.794811067276856e-09,5.34e-06,4.446471272810958e-09,5.34e-06,4.992593651276844e-09,5.34e-06,4.041794896159241e-09,5.34e-06,5.993680490026764e-09,5.34e-06,4.537468335498376e-09,5.34e-06,5.121575320922043e-09,5.34e-06,4.108969903956833e-09,5.34e-06,5.5118157288133e-09,5.34e-06,4.307577704790466e-09,5.34e-06,4.803184232671268e-09,5.34e-06,3.936913352910394e-09
5.36e-06,6.381516212980354e-09,5.36e-06,4.716755605016965e-09,5.36e-06,5.371290744399226e-09,5.36e-06,4.24422911730068e-09,5.36e-06,5.818695234508041e-09,5.36e-06,4.463410766210122e-09,5.36e-06,5.012315063205956e-09,5.36e-06,4.057456221972641e-09,5.36e-06,6.018722581190703e-09,5.36e-06,4.554865445447259e-09,5.36e-06,5.142006763394201e-09,5.36e-06,4.124601365264997e-09,5.36e-06,5.534375626119875e-09,5.36e-06,4.323921113889244e-09,5.36e-06,4.82190238568166e-09,5.36e-06,3.951317746599788e-09
5.38e-06,6.40678016211257e-09,5.38e-06,4.733559540144842e-09,5.38e-06,5.391548226544241e-09,5.38e-06,4.259137378489447e-09,5.38e-06,5.841211475468883e-09,5.38e-06,4.479245407404363e-09,5.38e-06,5.031813849053299e-09,5.38e-06,4.070724522929141e-09,5.38e-06,6.04123122971189e-09,5.38e-06,4.571135975406247e-09,5.38e-06,5.161114220523485e-09,5.38e-06,4.138556627913048e-09,5.38e-06,5.555463162646209e-09,5.38e-06,4.339165184144282e-09,5.38e-06,4.839260475487703e-09,5.38e-06,3.964890435996704e-09
5.4e-06,6.433716987199883e-09,5.4e-06,4.751841742323628e-09,5.4e-06,5.413032853677446e-09,5.4e-06,4.274921175526152e-09,5.4e-06,5.865073691730956e-09,5.4e-06,4.496063390324737e-09,5.4e-06,5.051462671999335e-09,5.4e-06,4.085541601034095e-09,5.4e-06,6.066156293544881e-09,5.4e-06,4.588400526662464e-09,5.4e-06,5.18138029325448e-09,5.4e-06,4.154104125061e-09,5.4e-06,5.577688455140126e-09,5.4e-06,4.355181542397304e-09,5.4e-06,4.857904644524029e-09,5.4e-06,3.979228163370355e-09
5.42e-06,6.459502387396418e-09,5.42e-06,4.769163029296742e-09,5.42e-06,5.433662141211045e-09,5.42e-06,4.290042458025261e-09,5.42e-06,5.887877108198818e-09,5.42e-06,4.512148525653866e-09,5.42e-06,5.070233458978702e-09,5.42e-06,4.099780121700134e-09,5.42e-06,6.091067716871425e-09,5.42e-06,4.604930850567729e-09,5.42e-06,5.200808192418344e-09,5.42e-06,4.168264180824772e-09,5.42e-06,5.599011027615074e-09,5.42e-06,4.370442362453683e-09,5.42e-06,4.87574416455479e-09,5.42e-06,3.992971973481892e-09
5.44e-06,6.486147499803977e-09,5.44e-06,4.786857424885599e-09,5.44e-06,5.455918518824084e-09,5.44e-06,4.306172607781272e-09,5.44e-06,5.911436575482951e-09,5.44e-06,4.528824241385081e-09,5.44e-06,5.089618330481258e-09,5.44e-06,4.114462199310599e-09,5.44e-06,6.115519749281557e-09,5.44e-06,4.621630811525477e-09,5.44e-06,5.220877197624767e-09,5.44e-06,4.183236320750597e-09,5.44e-06,5.621097244702744e-09,5.44e-06,4.386320643044431e-09,5.44e-06,4.894182458360301e-09,5.44e-06,4.008525197054953e-09
5.46e-06,6.511524317640726e-09,5.46e-06,4.803920975204005e-09,5.46e-06,5.475060121350773e-09,5.46e-06,4.32027253113366e-09,5.46e-06,5.93389763994519e-09,5.46e-06,4.544396077245057e-09,5.46e-06,5.108128000197485e-09,5.46e-06,4.128476877853863e-09,5.46e-06,6.138152637976295e-09,5.46e-06,4.638339196649402e-09,5.46e-06,5.240016445345145e-09,5.46e-06,4.19753351838741e-09,5.46e-06,5.642127385492633e-09,5.46e-06,4.40289498504087e-09,5.46e-06,4.911784778449125e-09,5.46e-06,4.022077978068691e-09
5.48e-06,6.536578368418315e-09,5.48e-06,4.820593310854775e-09,5.48e-06,5.496005776673926e-09,5.48e-06,4.334726553164437e-09,5.48e-06,5.955938782705047e-09,5.48e-06,4.559863962894576e-09,5.48e-06,5.126192175990013e-09,5.48e-06,4.142088929290548e-09,5.48e-06,6.161587289604582e-09,5.48e-06,4.654257731498897e-09,5.48e-06,5.257958013003658e-09,5.48e-06,4.211436971960205e-09,5.48e-06,5.662701456605769e-09,5.48e-06,4.4177229947196e-09,5.48e-06,4.928941453261424e-09,5.48e-06,4.034048131105205e-09
5.5e-06,6.562296303928817e-09,5.5e-06,4.837804180824054e-09,5.5e-06,5.516296373574354e-09,5.5e-06,4.349507772246799e-09,5.5e-06,5.978633480530125e-09,5.5e-06,4.575870036456601e-09,5.5e-06,5.144827669792005e-09,5.5e-06,4.156250246822762e-09,5.5e-06,6.184933361907225e-09,5.5e-06,4.670410876740538e-09,5.5e-06,5.277246823498761e-09,5.5e-06,4.225871188442855e-09,5.5e-06,5.68377274214155e-09,5.5e-06,4.433062048603508e-09,5.5e-06,4.947307827852453e-09,5.5e-06,4.048666170456484e-09
5.52e-06,6.589376239884008e-09,5.52e-06,4.856617210219183e-09,5.52e-06,5.537802591064496e-09,5.52e-06,4.36537625372013e-09,5.52e-06,6.002544726544365e-09,5.52e-06,4.592703240319094e-09,5.52e-06,5.164487533950003e-09,5.52e-06,4.171123063225836e-09,5.52e-06,6.21012332371592e-09,5.52e-06,4.687598542899461e-09,5.52e-06,5.297607889595493e-09,5.52e-06,4.241108067921515e-09,5.52e-06,5.706133457500575e-09,5.52e-06,4.4491831933681e-09,5.52e-06,4.965362653980865e-09,5.52e-06,4.062997459889462e-09
5.539999999999999e-06,6.614776474477154e-09,5.539999999999999e-06,4.872952442255298e-09,5.539999999999999e-06,5.557951279008189e-09,5.539999999999999e-06,4.381385654402022e-09,5.539999999999999e-06,6.024547085319495e-09,5.539999999999999e-06,4.608487348112566e-09,5.539999999999999e-06,5.182939812260578e-09,5.539999999999999e-06,4.185119912624155e-09,5.539999999999999e-06,6.234783131581506e-09,5.539999999999999e-06,4.703907946061865e-09,5.539999999999999e-06,5.316657468219424e-09,5.539999999999999e-06,4.255343314323939e-09,5.539999999999999e-06,5.727183558164256e-09,5.539999999999999e-06,4.464235665558601e-09,5.539999999999999e-06,4.98279673380473e-09,5.539999999999999e-06,4.076467234521289e-09
5.56e-06,6.64215705727926e-09,5.56e-06,4.891946779925941e-09,5.56e-06,5.57971529987555e-09,5.56e-06,4.397328200119017e-09,5.56e-06,6.048766647142406e-09,5.56e-06,4.625514317392033e-09,5.56e-06,5.202854664306338e-09,5.56e-06,4.200169773402371e-09,5.56e-06,6.260032100494068e-09,5.56e-06,4.721397490225984e-09,5.56e-06,5.337246040990183e-09,5.56e-06,4.270801308118079e-09,5.56e-06,5.74987303385753e-09,5.56e-06,4.480597097263696e-09,5.56e-06,5.001582289563639e-09,5.56e-06,4.09095999863959e-09
5.58e-06,6.667878346868095e-09,5.58e-06,4.908606279312124e-09,5.58e-06,5.600153048207919e-09,5.58e-06,4.412321474542559e-09,5.58e-06,6.071550831784789e-09,5.58e-06,4.641133029540116e-09,5.58e-06,5.221579316497853e-09,5.58e-06,4.214406776789124e-09,5.58e-06,6.283907561682033e-09,5.58e-06,4.737609261782483e-09,5.58e-06,5.356647617098498e-09,5.58e-06,4.285301009475721e-09,5.58e-06,5.771227050828132e-09,5.58e-06,4.495986400714195e-09,5.58e-06,5.019468683904136e-09,5.58e-06,4.104616971129093e-09
5.6e-06,6.694596591448952e-09,5.6e-06,4.926415953152822e-09,5.6e-06,5.621246778416976e-09,5.6e-06,4.427832508072085e-09,5.6e-06,6.095123728165653e-09,5.6e-06,4.657888590269039e-09,5.6e-06,5.240210327268355e-09,5.6e-06,4.22904148371601e-09,5.6e-06,6.308353496941329e-09,5.6e-06,4.75483403822378e-09,5.6e-06,5.376770707530788e-09,5.6e-06,4.300349478151932e-09,5.6e-06,5.79333367984802e-09,5.6e-06,4.511896010119901e-09,5.6e-06,5.037949652795429e-09,5.6e-06,4.117915187490456e-09
5.62e-06,6.719770074675102e-09,5.62e-06,4.943366805020392e-09,5.62e-06,5.641508181214596e-09,5.62e-06,4.442509437320253e-09,5.62e-06,6.117592663420752e-09,5.62e-06,4.673807964155141e-09,5.62e-06,5.258646733208389e-09,5.62e-06,4.243469336257899e-09,5.62e-06,6.332278486917137e-09,5.62e-06,4.771151684260725e-09,5.62e-06,5.395903795438812e-09,5.62e-06,4.314623266217431e-09,5.62e-06,5.814389609706565e-09,5.62e-06,4.52705114136968e-09,5.62e-06,5.055524919779752e-09,5.62e-06,4.131424018966161e-09
5.64e-06,6.74716865499716e-09,5.64e-06,4.962040109308544e-09,5.64e-06,5.663557037939282e-09,5.64e-06,4.458632657702894e-09,5.64e-06,6.143007855127563e-09,5.64e-06,4.691169305138355e-09,5.64e-06,5.278735377220533e-09,5.64e-06,4.258650043569858e-09,5.64e-06,6.357898566132417e-09,5.64e-06,4.789107104903581e-09,5.64e-06,5.417418842324787e-09,5.64e-06,4.330232091038617e-09,5.64e-06,5.837336226082218e-09,5.64e-06,4.543590721218011e-09,5.64e-06,5.074689726872911e-09,5.64e-06,4.146183061512748e-09
5.66e-06,6.773049998274637e-09,5.66e-06,4.979353919094632e-09,5.66e-06,5.684101348944819e-09,5.66e-06,4.473626692401662e-09,5.66e-06,6.164994718851935e-09,5.66e-06,4.707371798943697e-09,5.66e-06,5.29750212302913e-09,5.66e-06,4.272065259465766e-09,5.66e-06,6.381824212815325e-09,5.66e-06,4.805572188076351e-09,5.66e-06,5.436811240044024e-09,5.66e-06,4.345190790714933e-09,5.66e-06,5.858677278023555e-09,5.66e-06,4.559305414528377e-09,5.66e-06,5.092477944955745e-09,5.66e-06,4.159845534021699e-09
5.68e-06,6.800201000867004e-09,5.68e-06,4.997592180623852e-09,5.68e-06,5.705690045238621e-09,5.68e-06,4.489387321070558e-09,5.68e-06,6.189024840126681e-09,5.68e-06,4.724274330151894e-09,5.68e-06,5.317253546390076e-09,5.68e-06,4.286991485774185e-09,5.68e-06,6.40695760883445e-09,5.68e-06,4.822935435136736e-09,5.68e-06,5.456156127209989e-09,5.68e-06,4.360384565994377e-09,5.68e-06,5.881141214700518e-09,5.68e-06,4.57548865281119e-09,5.68e-06,5.111532303480704e-09,5.68e-06,4.174252764041753e-09
5.7e-06,6.825560008313971e-09,5.7e-06,5.014627377713715e-09,5.7e-06,5.725835090591495e-09,5.7e-06,4.504118623857784e-09,5.7e-06,6.211388645260918e-09,5.7e-06,4.740086031976098e-09,5.7e-06,5.335752147814582e-09,5.7e-06,4.30095238706428e-09,5.7e-06,6.43053682012372e-09,5.7e-06,4.838953422359264e-09,5.7e-06,5.475253326170032e-09,5.7e-06,4.373903667459773e-09,5.7e-06,5.902151237425049e-09,5.7e-06,4.589995462155532e-09,5.7e-06,5.129072290577464e-09,5.7e-06,4.187703798397382e-09
5.719999999999999e-06,6.8525384082785e-09,5.719999999999999e-06,5.032843310405141e-09,5.719999999999999e-06,5.747228069563841e-09,5.719999999999999e-06,4.519781590048149e-09,5.719999999999999e-06,6.235434151269643e-09,5.719999999999999e-06,4.756657458260351e-09,5.719999999999999e-06,5.356037781911882e-09,5.719999999999999e-06,4.315744217297096e-09,5.719999999999999e-06,6.454682389095265e-09,5.719999999999999e-06,4.8562047064954e-09,5.719999999999999e-06,5.495673999231178e-09,5.719999999999999e-06,4.389083014695693e-09,5.719999999999999e-06,5.924419977938141e-09,5.719999999999999e-06,4.606116659085198e-09,5.719999999999999e-06,5.147698010556263e-09,5.719999999999999e-06,4.202012341589775e-09
5.74e-06,6.878464650123374e-09,5.74e-06,5.050444557106306e-09,5.74e-06,5.767700596039551e-09,5.74e-06,4.535118762370635e-09,5.74e-06,6.258294770510233e-09,5.74e-06,4.772703464425602e-09,5.74e-06,5.374787953470209e-09,5.74e-06,4.32967222803689e-09,5.74e-06,6.478605985674051e-09,5.74e-06,4.872685820843795e-09,5.74e-06,5.514989805527289e-09,5.74e-06,4.403530518151649e-09,5.74e-06,5.945720659049082e-09,5.74e-06,4.621495302489759e-09,5.74e-06,5.165513671146751e-09,5.74e-06,4.215658253966485e-09
5.76e-06,6.905132415531518e-09,5.76e-06,5.068310464021812e-09,5.76e-06,5.788924553390304e-09,5.76e-06,4.550625668976769e-09,5.76e-06,6.282996996668369e-09,5.76e-06,4.78931611951193e-09,5.76e-06,5.39420271710147e-09,5.76e-06,4.344349988315585e-09,5.76e-06,6.503417582203721e-09,5.76e-06,4.88978416455728e-09,5.76e-06,5.535028319955683e-09,5.76e-06,4.41830368128465e-09,5.76e-06,5.967186966337266e-09,5.76e-06,4.637627006695456e-09,5.76e-06,5.18396553984814e-09,5.76e-06,4.229814310822418e-09
5.78e-06,6.930701279320141e-09,5.78e-06,5.085376357492234e-09,5.78e-06,5.809158794525023e-09,5.78e-06,4.564787793132434e-09,5.78e-06,6.305487313239747e-09,5.78e-06,4.805130086412455e-09,5.78e-06,5.411739482129631e-09,5.78e-06,4.359509271988312e-09,5.78e-06,6.527042351242296e-09,5.78e-06,4.906035476660246e-09,5.78e-06,5.553997332351057e-09,5.78e-06,4.432585400336444e-09,5.78e-06,5.988406489854648e-09,5.78e-06,4.652707622915488e-09,5.78e-06,5.201506922223796e-09,5.78e-06,4.243407731763509e-09
5.8e-06,6.95982281064431e-09,5.8e-06,5.10505878727506e-09,5.8e-06,5.832442261744076e-09,5.8e-06,4.58192872311315e-09,5.8e-06,6.331342077287073e-09,5.8e-06,4.823419183676878e-09,5.8e-06,5.432996719275434e-09,5.8e-06,4.375645317709025e-09,5.8e-06,6.554093676027263e-09,5.8e-06,4.924821044220516e-09,5.8e-06,5.577245113530026e-09,5.8e-06,4.450389513628856e-09,5.8e-06,6.012773753530799e-09,5.8e-06,4.670396582856117e-09,5.8e-06,5.221693954573532e-09,5.8e-06,4.259098185329826e-09
5.82e-06,6.985581303275845e-09,5.82e-06,5.122299683642049e-09,5.82e-06,5.852939938981343e-09,5.82e-06,4.596931451936887e-09,5.82e-06,6.354171557715367e-09,5.82e-06,4.839465323512091e-09,5.82e-06,5.451396852594809e-09,5.82e-06,4.389728683967299e-09,5.82e-06,6.578013941026891e-09,5.82e-06,4.941286744586194e-09,5.82e-06,5.596713677902561e-09,5.82e-06,4.464831042728977e-09,5.82e-06,6.03422451441465e-09,5.82e-06,4.685334914195171e-09,5.82e-06,5.23942335017303e-09,5.82e-06,4.272651961242683e-09
5.84e-06,7.012836681192297e-09,5.84e-06,5.140479409170622e-09,5.84e-06,5.874506230579949e-09,5.84e-06,4.612739812614622e-09,5.84e-06,6.378200613446127e-09,5.84e-06,4.856376346337753e-09,5.84e-06,5.471158388465314e-09,5.84e-06,4.404553101148854e-09,5.84e-06,6.603156264876543e-09,5.84e-06,4.958720551868019e-09,5.84e-06,5.617126693734715e-09,5.84e-06,4.47998581886048e-09,5.84e-06,6.056621274560026e-09,5.84e-06,4.701641798046126e-09,5.84e-06,5.258151197356833e-09,5.84e-06,4.286994379452143e-09
5.86e-06,7.038356130546621e-09,5.86e-06,5.157475634904648e-09,5.86e-06,5.894730274647843e-09,5.86e-06,4.627551233379524e-09,5.86e-06,6.400735045785564e-09,5.86e-06,4.872180128120694e-09,5.86e-06,5.490902477675919e-09,5.86e-06,4.418403913462557e-09,5.86e-06,6.626729070442991e-09,5.86e-06,4.97494689352832e-09,5.86e-06,5.636158320878291e-09,5.86e-06,4.494177177227869e-09,5.86e-06,6.077625358511909e-09,5.86e-06,4.716868371787118e-09,5.86e-06,5.275731211627105e-09,5.86e-06,4.300408344048132e-09
5.88e-06,7.06594918143139e-09,5.88e-06,5.175845463872482e-09,5.88e-06,5.91596576851031e-09,5.88e-06,4.643639595437382e-09,5.88e-06,6.42498814956237e-09,5.88e-06,4.889219121821318e-09,5.88e-06,5.510867809839605e-09,5.88e-06,4.433365740903365e-09,5.88e-06,6.652157864609349e-09,5.88e-06,4.992471247150153e-09,5.88e-06,5.656729248407802e-09,5.88e-06,4.509489629979144e-09,5.88e-06,6.1003677487581e-09,5.88e-06,4.733461076620507e-09,5.88e-06,5.294636654044716e-09,5.88e-06,4.315332777596769e-09
5.9e-06,7.091760670554292e-09,5.9e-06,5.193091798766023e-09,5.9e-06,5.93659943075617e-09,5.9e-06,4.658154757789403e-09,5.9e-06,6.447869593512245e-09,5.9e-06,4.905223560158126e-09,5.9e-06,5.529608595474728e-09,5.9e-06,4.447375597006601e-09,5.9e-06,6.676150410194238e-09,5.9e-06,5.008765616573202e-09,5.9e-06,5.67591169991399e-09,5.9e-06,4.523911529448468e-09,5.9e-06,6.121729228199801e-09,5.9e-06,4.74879037220287e-09,5.9e-06,5.312449169744489e-09,5.9e-06,4.328954575095077e-09
5.92e-06,7.118604198163149e-09,5.92e-06,5.210882773539119e-09,5.92e-06,5.957993491806511e-09,5.92e-06,4.673798603568779e-09,5.92e-06,6.471511138683525e-09,5.92e-06,4.921772613982643e-09,5.92e-06,5.548961036587275e-09,5.92e-06,4.461286880108602e-09,5.92e-06,6.700518588414042e-09,5.92e-06,5.025890698608419e-09,5.92e-06,5.695948262894847e-09,5.92e-06,4.538030751730669e-09,5.92e-06,6.143869410617857e-09,5.92e-06,4.764703299084497e-09,5.92e-06,5.330951819070152e-09,5.92e-06,4.343089201260493e-09
5.94e-06,7.144109613417168e-09,5.94e-06,5.227907501670224e-09,5.94e-06,5.978315617471319e-09,5.94e-06,4.688656703582484e-09,5.94e-06,6.493212303468056e-09,5.94e-06,4.93745781354897e-09,5.94e-06,5.567283184809467e-09,5.94e-06,4.475341251449794e-09,5.94e-06,6.724090463924678e-09,5.94e-06,5.042175980254648e-09,5.94e-06,5.714996306424208e-09,5.94e-06,4.552287044024747e-09,5.94e-06,6.1648745785201e-09,5.94e-06,4.779864846774659e-09,5.94e-06,5.348532693110841e-09,5.94e-06,4.355876359117237e-09
5.96e-06,7.172007760721724e-09,5.96e-06,5.246537734043399e-09,5.96e-06,6.00030474772262e-09,5.96e-06,4.704970185144897e-09,5.96e-06,6.517767239809705e-09,5.96e-06,4.954701775141712e-09,5.96e-06,5.587342497262116e-09,5.96e-06,4.490491189312087e-09,5.96e-06,6.749737948195255e-09,5.96e-06,5.059935663455165e-09,5.96e-06,5.735826582213874e-09,5.96e-06,4.567788580745309e-09,5.96e-06,6.187798914188743e-09,5.96e-06,4.796144535945592e-09,5.96e-06,5.367637022802853e-09,5.96e-06,4.370673372980631e-09
5.979999999999999e-06,7.197909205816053e-09,5.979999999999999e-06,5.263768199967329e-09,5.979999999999999e-06,6.020735981486505e-09,5.979999999999999e-06,4.719906893558098e-09,5.979999999999999e-06,6.540670041468064e-09,5.979999999999999e-06,4.970778245428906e-09,5.979999999999999e-06,5.606006354951395e-09,5.979999999999999e-06,4.504548138480443e-09,5.979999999999999e-06,6.774914563672004e-09,5.979999999999999e-06,5.076428685718405e-09,5.979999999999999e-06,5.755191205092619e-09,5.979999999999999e-06,4.582202702381943e-09,5.979999999999999e-06,6.209173422984745e-09,5.979999999999999e-06,4.811514892415318e-09,5.979999999999999e-06,5.386052247772178e-09,5.979999999999999e-06,4.384331805595671e-09
6e-06,7.225009062278207e-09,6e-06,5.282006892435372e-09,6e-06,6.042286806413303e-09,6e-06,4.735665705204665e-09,6e-06,6.564759607772292e-09,6e-06,4.987690466459848e-09,6e-06,5.625673582252899e-09,6e-06,4.519387081512236e-09,6e-06,6.800364638966387e-09,6e-06,5.093798131302266e-09,6e-06,5.775239447291046e-09,6e-06,4.597373484711815e-09,6e-06,6.232661909330483e-09,6e-06,4.827659712792278e-09,6e-06,5.404806377974846e-09,6e-06,4.398792393973842e-09
6.02e-06,7.250668957960301e-09,6.02e-06,5.299048853375545e-09,6.02e-06,6.062503425515911e-09,6.02e-06,4.750393317892242e-09,6.02e-06,6.587336646447076e-09,6.02e-06,5.00347472370805e-09,6.02e-06,5.643770455562533e-09,6.02e-06,4.533261687341385e-09,6.02e-06,6.824042530593691e-09,6.02e-06,5.109630314482968e-09,6.02e-06,5.794340409943427e-09,6.02e-06,4.61155773647408e-09,6.02e-06,6.252896404671129e-09,6.02e-06,4.842790839484224e-09,6.02e-06,5.422298019313101e-09,6.02e-06,4.412222466622029e-09
6.04e-06,7.277964034777798e-09,6.04e-06,5.317153554623773e-09,6.04e-06,6.083998178722161e-09,6.04e-06,4.765805258619632e-09,6.04e-06,6.611255152628624e-09,6.04e-06,5.020239814191548e-09,6.04e-06,5.66337511942335e-09,6.04e-06,4.548005229066422e-09,6.04e-06,6.849083760937199e-09,6.04e-06,5.127498869295241e-09,6.04e-06,5.814630810131581e-09,6.04e-06,4.626636206618148e-09,6.04e-06,6.275183188449259e-09,6.04e-06,4.858846552779515e-09,6.04e-06,5.440850888620929e-09,6.04e-06,4.426002095416321e-09
6.06e-06,7.302956998071316e-09,6.06e-06,5.334376265342051e-09,6.06e-06,6.104464364111774e-09,6.06e-06,4.78079858986496e-09,6.06e-06,6.634155606188601e-09,6.06e-06,5.035906754970897e-09,6.06e-06,5.682125330817086e-09,6.06e-06,4.562084380223046e-09,6.06e-06,6.872630156208734e-09,6.06e-06,5.143879493302972e-09,6.06e-06,5.834007888173033e-09,6.06e-06,4.641042207691335e-09,6.06e-06,6.296912227182768e-09,6.06e-06,4.874173324995713e-09,6.06e-06,5.458606215333713e-09,6.06e-06,4.4401421117181e-09
6.08e-06,7.330987504291697e-09,6.08e-06,5.352935920869779e-09,6.08e-06,6.125757244866075e-09,6.08e-06,4.796304290311054e-09,6.08e-06,6.657838046363731e-09,6.08e-06,5.053167561635592e-09,6.08e-06,5.701537332627287e-09,6.08e-06,4.576399953724601e-09,6.08e-06,6.897342486148974e-09,6.08e-06,5.161109290565172e-09,6.08e-06,5.854097528072148e-09,6.08e-06,4.656010793501133e-09,6.08e-06,6.318695662762685e-09,6.08e-06,4.890102461918339e-09,6.08e-06,5.475714175621678e-09,6.08e-06,4.454055205164348e-09
