leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) X,leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) Y
4.282836596154894e-07,5.343231130959359e-06
4.284829701523404e-07,5.010988756895194e-06
4.286547982681303e-07,4.968271262071255e-06
4.288543849276905e-07,4.960532434206316e-06
4.290921388930801e-07,4.959572634960461e-06
4.294257583661708e-07,4.959514995907116e-06
4.299113626093223e-07,4.959523230772254e-06
4.306796200232321e-07,4.959540698570382e-06
4.322161348510517e-07,4.959572404100456e-06
4.35e-07,4.959622195210344e-06
4.350374999999999e-07,4.974746821456901e-06
4.350470076562343e-07,5.069245315972576e-06
4.350660229687032e-07,8.513365441487026e-06
4.350712213348102e-07,1.129334377633771e-05
4.350758656727946e-07,1.428309949176772e-05
4.350812588914163e-07,1.760205826352339e-05
4.350865338110847e-07,1.987479463775147e-05
4.350960834636925e-07,1.935664130782801e-05
4.350999601936849e-07,1.69975936398281e-05
4.351024878490154e-07,1.51401584341384e-05
4.351055034659065e-07,1.344843381647733e-05
4.351079637534783e-07,1.28288234937341e-05
4.351105184817245e-07,1.281973437565219e-05
4.351129327821042e-07,1.295437328657556e-05
4.351154524848923e-07,1.308612265209858e-05
4.351179960041773e-07,1.31954870961899e-05
4.351216800289612e-07,1.331643317099921e-05
4.351284842421357e-07,1.345321965259847e-05
4.351392421210678e-07,1.35272323413989e-05
4.3515e-07,1.35005715258947e-05
4.351530028169664e-07,1.276973842730013e-05
4.351580940677533e-07,1.195747897865328e-05
4.35162758278339e-07,1.162936651190059e-05
4.351720866995103e-07,1.137189268412267e-05
4.351806212538589e-07,1.130083846023978e-05
4.351932387313126e-07,1.126854951593842e-05
4.35211071152753e-07,1.125219802211135e-05
4.352406342305801e-07,1.123355043448378e-05
4.352958584608125e-07,1.119805195498973e-05
4.354048447984978e-07,1.112930462428662e-05
4.356095704519852e-07,1.099942284783358e-05
4.360064998383054e-07,1.07499446974173e-05
4.367691066649611e-07,1.027439233248565e-05
4.375288720065783e-07,9.810430136492309e-06
4.378450385223581e-07,9.624492305501811e-06
4.382872829762804e-07,9.391101034143363e-06
4.38609546897096e-07,9.264369334495124e-06
4.389665293014898e-07,9.173911950491143e-06
4.392410097757395e-07,9.08724200504257e-06
4.395237929414339e-07,9.649041866276385e-06
4.39601293070321e-07,1.079279852919412e-05
4.396240061801729e-07,1.103231943762749e-05
4.396352704757111e-07,1.105150187442627e-05
4.396577990667874e-07,1.076710331078088e-05
4.396786175298758e-07,1.023219424609277e-05
4.396899287068849e-07,1.010955938796745e-05
4.397014636036623e-07,1.047254130005216e-05
4.397092657185476e-07,1.109644162264341e-05
4.397191101576657e-07,1.183776157078115e-05
4.397263338321487e-07,1.191008109647804e-05
4.397355703889421e-07,1.131008549741214e-05
4.397436568165002e-07,1.029032249669991e-05
4.397518848056552e-07,8.97283536777295e-06
4.397573278746986e-07,8.089036434945977e-06
4.397633016512126e-07,7.397359531592365e-06
4.397677424941169e-07,7.072269424435153e-06
4.397724134457447e-07,6.82241933682965e-06
4.397771077524806e-07,6.6356776652386e-06
4.397823790009725e-07,6.476856950828253e-06
4.397918697152522e-07,6.263317250216517e-06
4.398055995314414e-07,6.025137813856641e-06
4.398262200932963e-07,5.742538238925271e-06
4.398497894763552e-07,5.508695679571444e-06
4.398702511079009e-07,5.368465330300501e-06
4.398883181011541e-07,5.278230914640425e-06
4.399067523454622e-07,5.213764727632127e-06
4.39931868442766e-07,5.15502603627688e-06
4.399821006373738e-07,5.091774771644402e-06
4.400461660791551e-07,5.053206179201873e-06
4.401468902331481e-07,5.021389271572352e-06
4.402772080411936e-07,4.997889786589353e-06
4.404562012262287e-07,4.97936347831401e-06
4.406764041080168e-07,4.967175717936988e-06
4.409531390525621e-07,4.960688666467099e-06
4.414234036086037e-07,4.959421723811769e-06
4.418035400246001e-07,4.959431989474308e-06
4.421328035336777e-07,4.959438978386659e-06
4.425e-07,4.959449359888563e-06
4.42509375e-07,4.96106819012426e-06
4.425244674635083e-07,4.962247719554822e-06
4.425546523905247e-07,5.28045940305924e-06
4.425621129131903e-07,6.321893958438392e-06
4.425682500139353e-07,8.458174599564052e-06
4.425727757175213e-07,1.096500794139395e-05
4.425785896750508e-07,1.463289567749176e-05
4.425830260689294e-07,1.686991318293355e-05
4.425880290404471e-07,1.809941101334363e-05
4.425901800837558e-07,1.887700905394876e-05
4.42590980172813e-07,1.95128052361499e-05
4.425918292402392e-07,2.049801560363744e-05
4.42592493004559e-07,2.153850987081245e-05
4.425938205331987e-07,2.44604188509338e-05
4.425962804686425e-07,3.257590434205759e-05
4.425984751713099e-07,4.037225970351602e-05
4.426001800837559e-07,4.44246867178512e-05
4.426005663860943e-07,4.488372275268286e-05
4.426011823609882e-07,4.529003640678469e-05
4.426017108727287e-07,4.524976799170663e-05
4.426027678962095e-07,4.43257648045703e-05
4.4260470613638e-07,4.595899719380779e-05
4.426063487288657e-07,5.625785282303862e-05
4.426076835590669e-07,6.401632399272713e-05
4.426090163749445e-07,6.545664719255593e-05
4.42610619228822e-07,5.919058280146995e-05
4.426120697957118e-07,5.889895278104637e-05
4.426133091103523e-07,6.935060577139602e-05
4.426141998555288e-07,7.214140006127637e-05
4.426149238810048e-07,6.85787923519777e-05
4.426158397534284e-07,5.880903232739167e-05
4.426166818582351e-07,4.733397307637069e-05
4.426174647695607e-07,3.730647801954612e-05
4.426181198463224e-07,3.05233140496662e-05
4.426188162442152e-07,2.620174930234116e-05
4.426196111827098e-07,2.442486203498578e-05
4.426202688467151e-07,2.405128528455751e-05
4.426210226184951e-07,2.400641869930141e-05
4.426217711267296e-07,2.412440824608302e-05
4.426227391371516e-07,2.438094649262069e-05
4.42623999670635e-07,2.478824895829535e-05
4.426260152289615e-07,2.549134941803544e-05
4.426285651448814e-07,2.639792665992248e-05
4.426318708679758e-07,2.756856122805497e-05
4.426363931729159e-07,2.914315245612637e-05
4.426437097527725e-07,3.158219805323651e-05
4.4265e-07,3.352571275211271e-05
4.426532472400156e-07,3.305300138097365e-05
4.426572236593772e-07,3.249906639668488e-05
4.426609178353384e-07,3.201236547749367e-05
4.426683061872608e-07,3.112191773712569e-05
4.426790293657788e-07,2.997178521584348e-05
4.426951710520254e-07,2.840599784857133e-05
4.427100928737264e-07,2.704878877448289e-05
4.427269398713009e-07,2.558804814868434e-05
4.427476556035175e-07,2.387617118546158e-05
4.42780860696413e-07,2.13021246911596e-05
4.428398259260764e-07,1.722763065806532e-05
4.4295717483124e-07,1.115703647895654e-05
4.431541709998812e-07,6.379908789152976e-06
4.433187558304153e-07,5.292870292678499e-06
4.435221660839184e-07,5.005056731686981e-06
4.437007363028e-07,4.967134298094699e-06
4.439080947538794e-07,4.960373541644714e-06
4.441591608405363e-07,4.959547201957291e-06
4.445112814381942e-07,4.959504258136696e-06
4.450286596333487e-07,4.95951400509596e-06
4.458497297933187e-07,4.959533133931225e-06
4.474918701132586e-07,4.959567813049217e-06
4.5e-07,4.959613840662492e-06
4.500375e-07,4.974735477569748e-06
4.500470076562344e-07,5.069233048880111e-06
4.500660229687032e-07,8.513324738447355e-06
4.500712213584525e-07,1.129331362460641e-05
4.500758656818159e-07,1.428307449823194e-05
4.500812588938473e-07,1.760207934885251e-05
4.500865338214839e-07,1.987490984730783e-05
4.5009608349352e-07,1.935701972009895e-05
4.500999602164595e-07,1.699811242084716e-05
4.501024878704788e-07,1.514077862030661e-05
4.501055034816453e-07,1.344918560491104e-05
4.501079637696988e-07,1.282968075263359e-05
4.501105185019703e-07,1.282070007902228e-05
4.501129328004883e-07,1.295544138093951e-05
4.501154525021414e-07,1.308729874016104e-05
4.50117996023895e-07,1.31967735739784e-05
4.501216800591143e-07,1.331788161450263e-05
4.501284842924589e-07,1.345497189357827e-05
4.501392421462294e-07,1.352947018277236e-05
4.5015e-07,1.350328795780103e-05
4.501530028134548e-07,1.277227230662223e-05
4.501580940569792e-07,1.195982410430144e-05
4.501627582613617e-07,1.163168359596602e-05
4.501720866701265e-07,1.137430074845101e-05
4.501806210613824e-07,1.130339643262627e-05
4.501932382729572e-07,1.127135873407603e-05
4.502110704564308e-07,1.125537574838212e-05
4.502406331249667e-07,1.123734336497227e-05
4.502958570296851e-07,1.120299174229603e-05
4.504048425806857e-07,1.11365039605081e-05
4.506095674271491e-07,1.101083504149737e-05
4.510064964412307e-07,1.076946486550317e-05
4.517691039895434e-07,1.030911072163014e-05
4.526622358863648e-07,9.781741461321636e-06
4.530006440316169e-07,9.590860722611714e-06
4.534166320954704e-07,9.382052289694546e-06
4.537360054612668e-07,9.261769154039784e-06
4.540905981494264e-07,9.172441873149398e-06
4.543702949447742e-07,9.084742217370458e-06
4.546624296095514e-07,9.639039339654671e-06
4.547422821057392e-07,1.077295891891818e-05
4.547656554342674e-07,1.100957929814253e-05
4.54777251846713e-07,1.102709604217308e-05
4.548004446716041e-07,1.074043549049777e-05
4.548218337923261e-07,1.021152237341605e-05
4.548337101240489e-07,1.009697968719151e-05
4.548453918566768e-07,1.046943380812125e-05
4.548533662875988e-07,1.108886296784017e-05
4.548633946152613e-07,1.180139969094991e-05
4.548707356872955e-07,1.185422586207174e-05
4.54880393968929e-07,1.122762331093604e-05
4.548885704813369e-07,1.022116660316229e-05
4.548970285632357e-07,8.911625645409534e-06
4.549024936364208e-07,8.059382179986123e-06
4.549085085195932e-07,7.390382802519444e-06
4.549130465989342e-07,7.066365044225995e-06
4.549197223864608e-07,6.736610412604799e-06
4.549245241027316e-07,6.570034320368089e-06
4.549304704927531e-07,6.41349380779717e-06
4.549406024595519e-07,6.211147596468239e-06
4.549577294767706e-07,5.946587827500265e-06
4.549807127997011e-07,5.667836930141946e-06
4.550027122488017e-07,5.47830104631448e-06
4.550262951557862e-07,5.331432329769558e-06
4.550497952222823e-07,5.234380209464737e-06
4.550698265605182e-07,5.179385903647981e-06
4.551067356928409e-07,5.117275112652241e-06
4.551759522114118e-07,5.062360825375172e-06
4.552702456976215e-07,5.028081017128081e-06
4.553944435775265e-07,5.00322460602247e-06
4.555587271587565e-07,4.984098585464635e-06
4.557730988250521e-07,4.970278506800787e-06
4.560349334332874e-07,4.962140321074325e-06
4.564139963626134e-07,4.9594615146695e-06
4.565439350747856e-07,4.959422517130935e-06
4.5680381249913e-07,4.959417674937798e-06
4.570857913161488e-07,4.959424567059959e-06
4.575e-07,4.959434186824557e-06
4.57509375e-07,4.961052987961018e-06
4.575244674635083e-07,4.962242295876199e-06
4.575546523905248e-07,5.280340753930714e-06
4.575621260533058e-07,6.32457158403114e-06
4.575682495500725e-07,8.456752063608338e-06
4.575727755205625e-07,1.096248460273215e-05
4.575785883384091e-07,1.462716123414007e-05
4.575830245329596e-07,1.686156066889025e-05
4.575880289667818e-07,1.808763180866377e-05
4.575901801179392e-07,1.886335947167363e-05
4.575909802693555e-07,1.949822515579685e-05
4.575918294111898e-07,2.048395264046123e-05
4.575924932025123e-07,2.152492304322748e-05
4.575938207851573e-07,2.444636432913539e-05
4.575962762368845e-07,3.254178871302139e-05
4.575984754981844e-07,4.035517455099471e-05
4.576001801179392e-07,4.440779606737519e-05
4.576005664320883e-07,4.486532571288197e-05
4.576011825842593e-07,4.526381435450467e-05
4.576017110655946e-07,4.522104890916886e-05
4.576027680282653e-07,4.429321161268385e-05
4.576047217819822e-07,4.599052056612459e-05
4.576063587686679e-07,5.629976277874e-05
4.576076944400076e-07,6.401676726154986e-05
4.576090286601848e-07,6.53798098038575e-05
4.576106330532082e-07,5.905998922550296e-05
4.576120792492947e-07,5.892939447467815e-05
4.576133187981527e-07,6.940856252916425e-05
4.576142044759864e-07,7.208968380426636e-05
4.576149301352102e-07,6.845473521403361e-05
4.576158435986772e-07,5.865671066014655e-05
4.576166847189307e-07,4.718086021445428e-05
4.576174658601673e-07,3.718218273798135e-05
4.576181202657205e-07,3.041855602853644e-05
4.576188175124417e-07,2.611545106370538e-05
4.576196135295432e-07,2.435440986157508e-05
4.576202793831028e-07,2.398473549975116e-05
4.576210319255688e-07,2.394555797506709e-05
4.576217829769882e-07,2.406681160994706e-05
4.576227529668922e-07,2.432630395126724e-05
4.576240238470374e-07,2.473923975393483e-05
4.576260555147117e-07,2.545097768463172e-05
4.576286153640483e-07,2.636477574057865e-05
4.576319394949391e-07,2.754725962993709e-05
4.57636494098668e-07,2.91415429127106e-05
4.576438944083696e-07,3.162443679013718e-05
4.5765e-07,3.352876859632625e-05
4.576531992222334e-07,3.30737540385701e-05
4.576571313873332e-07,3.253840779833157e-05
4.576607700752312e-07,3.206964459948369e-05
4.576680474510273e-07,3.121178226395025e-05
4.576786284053161e-07,3.010268995137771e-05
4.576948949503799e-07,2.856370123345363e-05
4.577097981290195e-07,2.724236041247762e-05
4.57726604880486e-07,2.582123494495549e-05
4.577471230032738e-07,2.416622363955148e-05
4.577800251291579e-07,2.167112201654544e-05
4.578382698179689e-07,1.770814654885121e-05
4.579537455559378e-07,1.16927533905389e-05
4.581504090901293e-07,6.630975291189582e-06
4.583173448684657e-07,5.370634548734418e-06
4.585320629061345e-07,5.013539236723456e-06
4.587159367545386e-07,4.968621003045499e-06
4.589269591771829e-07,4.960574623198785e-06
4.591779383673564e-07,4.959555622011403e-06
4.595299465710226e-07,4.959492175712228e-06
4.600418702890604e-07,4.959501954374868e-06
4.608485133737985e-07,4.959521449021502e-06
4.624463413325273e-07,4.95955648448206e-06
4.65e-07,4.959605198170204e-06
4.650375e-07,4.974723966140241e-06
4.650470076562344e-07,5.06922011642219e-06
4.650660229687032e-07,8.513286232371109e-06
4.650712213541679e-07,1.129326881156091e-05
4.650758656800809e-07,1.428304567511467e-05
4.650812588932843e-07,1.760209942129505e-05
4.650865338194618e-07,1.987501667708399e-05
4.650960835011293e-07,1.935738508279707e-05
4.650999602229485e-07,1.69986111120403e-05
4.651024878766717e-07,1.514137094748595e-05
4.651055034865238e-07,1.344989541389784e-05
4.651079637762611e-07,1.283048595892184e-05
4.651105185112991e-07,1.282160555762404e-05
4.651129328095113e-07,1.295644267955759e-05
4.65115452512397e-07,1.308840134103352e-05
4.651179960349243e-07,1.31979795141076e-05
4.651216800734827e-07,1.331923910894448e-05
4.651284843130591e-07,1.34566138685972e-05
4.651392421565295e-07,1.35315672533097e-05
4.6515e-07,1.350583318747982e-05
4.651530028120172e-07,1.277464619020819e-05
4.651580940525688e-07,1.196202052770737e-05
4.651627582544118e-07,1.163385373599655e-05
4.651720866580979e-07,1.137655625893878e-05
4.651806208993399e-07,1.130579241201524e-05
4.651932378667212e-07,1.127399005337809e-05
4.652110698423634e-07,1.125835220980269e-05
4.652406321504162e-07,1.124089601834882e-05
4.652958558049517e-07,1.120761910608785e-05
4.654048406857054e-07,1.114324494571232e-05
4.656095648906348e-07,1.102153153554566e-05
4.660064937291359e-07,1.078774944710243e-05
4.667691021487343e-07,1.034166846444503e-05
4.682275466133729e-07,9.522872826905486e-06
4.686431813421333e-07,9.331974089271422e-06
4.689300255675896e-07,9.236610885256723e-06
4.693144503326677e-07,9.139533553784057e-06
4.695918788883476e-07,9.042840485983368e-06
4.696747285320083e-07,9.053229331778317e-06
4.698404278193297e-07,1.018896281588375e-05
4.698698223805083e-07,1.064675234473317e-05
4.698845196610977e-07,1.084141571038257e-05
4.699139142222764e-07,1.102107783536521e-05
4.69922740773546e-07,1.097204965210282e-05
4.699403938760853e-07,1.067677974943141e-05
4.699601972763352e-07,1.021232329479035e-05
4.699836052662567e-07,1.034247235133028e-05
4.699934494322914e-07,1.104696899246733e-05
4.700009108290598e-07,1.160750530163753e-05
4.700089825935665e-07,1.182985955805494e-05
4.700174118590665e-07,1.149311779041712e-05
4.700261849947503e-07,1.063416855042319e-05
4.700344756497981e-07,9.498695515144602e-06
4.700433308503832e-07,8.159264414352717e-06
4.700504433659801e-07,7.376060152443512e-06
4.700554486335758e-07,7.034792973453561e-06
4.700598016197381e-07,6.815417089440269e-06
4.700647689164513e-07,6.627750646190118e-06
4.700703362325313e-07,6.470773855725472e-06
4.700814213389594e-07,6.2458914837401e-06
4.700962648899909e-07,6.019128002325168e-06
4.701184577244259e-07,5.750121021889191e-06
4.701436404744304e-07,5.519631766305406e-06
4.70165756003851e-07,5.372480048087554e-06
4.701853785923671e-07,5.27752190747183e-06
4.702051059028876e-07,5.210963964352517e-06
4.702326896164157e-07,5.149255712196239e-06
4.702878570434718e-07,5.084608564944087e-06
4.703559464180312e-07,5.047632077318583e-06
4.704653704449576e-07,5.017233242058209e-06
4.706065910332558e-07,4.995215731019041e-06
4.708011977287064e-07,4.977918648623312e-06
4.710380394026456e-07,4.966676019622249e-06
4.713352275164434e-07,4.960631051800529e-06
4.718350755963451e-07,4.959405588208158e-06
4.721675377981726e-07,4.959412729629333e-06
4.725e-07,4.959420000146167e-06
4.72509375e-07,4.961037807077613e-06
4.725244674635082e-07,4.962208952541232e-06
4.725546523905247e-07,5.28027112407434e-06
4.725621001923299e-07,6.317995286798719e-06
4.72568250540672e-07,8.455692734715571e-06
4.725727760178295e-07,1.095983585879173e-05
4.725785910777553e-07,1.462273075778658e-05
4.725830276657901e-07,1.685332711397443e-05
4.725880291158631e-07,1.807332910451323e-05
4.725901800500444e-07,1.88467493693335e-05
4.725909800745384e-07,1.94809330535888e-05
4.725918290649874e-07,2.046430576886221e-05
4.725924928016905e-07,2.150330105708232e-05
4.725938202750967e-07,2.442161968505039e-05
4.725962771931185e-07,3.251719941890495e-05
4.725984745658487e-07,4.031450976711408e-05
4.726001800500444e-07,4.435958619170492e-05
4.726005663978047e-07,4.481628016497132e-05
4.726011825907457e-07,4.521840056652806e-05
4.726017112088252e-07,4.517386496882882e-05
4.726027684449842e-07,4.424167549302511e-05
