P_inst (trise=5e-10) X,P_inst (trise=5e-10) Y
2.531010981319199e-08,-2.226994155064645e-05
2.531022613568928e-08,-2.603585192199514e-05
2.531035595921006e-08,-2.247530228392301e-05
2.531045939054135e-08,-2.625592134512974e-05
2.531055843601472e-08,-2.302330438838224e-05
2.531065535120342e-08,-2.612577633491916e-05
2.531076995109417e-08,-2.362811462438083e-05
2.531092107376309e-08,-2.633869792003855e-05
2.53110338728958e-08,-2.396543356881983e-05
2.531114276136704e-08,-2.684228791501762e-05
2.531124652203411e-08,-2.392286239048546e-05
2.531135409561098e-08,-2.749516850613309e-05
2.531150342354142e-08,-2.40598593309966e-05
2.531163276063852e-08,-2.796489585444921e-05
2.531174849412148e-08,-2.449591762724736e-05
2.531185740546102e-08,-2.804301193563187e-05
2.531196159761787e-08,-2.516413486487911e-05
2.531208373356439e-08,-2.806246571724918e-05
2.531221998203337e-08,-2.572600129903869e-05
2.531234014075037e-08,-2.842705800555963e-05
2.531244942678422e-08,-2.592255535575002e-05
2.53125522625806e-08,-2.906317794032902e-05
2.531265717186937e-08,-2.590797655374369e-05
2.531280946856276e-08,-2.966841103645189e-05
2.53129542288114e-08,-2.628796584192153e-05
2.531307867844049e-08,-3.006692199816845e-05
2.531319642001597e-08,-2.685279858836959e-05
2.531330605738792e-08,-3.012118175510958e-05
2.531342160586049e-08,-2.755123928988116e-05
2.531360943217998e-08,-3.038995194157968e-05
2.531377024689346e-08,-2.822400692863358e-05
2.531391592974322e-08,-3.088081581530582e-05
2.531405271697838e-08,-2.858784055626799e-05
2.531417616178686e-08,-3.15472081530052e-05
2.531429878797205e-08,-2.869525834141681e-05
2.531444263071987e-08,-3.227742698635318e-05
2.531462079827722e-08,-2.906795267549352e-05
2.531477692473296e-08,-3.29373084899867e-05
2.531492071231818e-08,-2.960390986337838e-05
2.53150530680744e-08,-3.32817057366174e-05
2.531517546717096e-08,-3.030848647524482e-05
2.531530074945388e-08,-3.341382147903577e-05
2.531546125629723e-08,-3.106855324456048e-05
2.531566973099809e-08,-3.393472709955003e-05
2.5315833621093e-08,-3.181011567344977e-05
2.531599249345296e-08,-3.453886065750243e-05
2.531613751383195e-08,-3.225056018531792e-05
2.531627016447554e-08,-3.527702611282279e-05
2.531640486785989e-08,-3.246721549091923e-05
2.531656451604321e-08,-3.608005357186488e-05
2.531676852326557e-08,-3.298658497265406e-05
2.53169475773168e-08,-3.68997813477595e-05
2.531711486241648e-08,-3.362155462449151e-05
2.531726891470369e-08,-3.744605206174926e-05
2.531740876758592e-08,-3.435877357496978e-05
2.531754417832117e-08,-3.772201934108234e-05
2.531768920618559e-08,-3.51710163309169e-05
2.531790414388165e-08,-3.822175013342089e-05
2.531812427484977e-08,-3.613603434504061e-05
2.531831867531727e-08,-3.895726272397831e-05
2.531850465106929e-08,-3.689267245134354e-05
2.531867203450125e-08,-3.971439100414801e-05
2.531882572604889e-08,-3.736896025531907e-05
2.531897400138447e-08,-4.053247712707216e-05
2.531912922340679e-08,-3.771492254357927e-05
2.531933519612109e-08,-4.144471379515381e-05
2.531960918286381e-08,-3.853052109793054e-05
2.531983205758092e-08,-4.250503079353547e-05
2.532005266761067e-08,-3.935003924496089e-05
2.532025506181243e-08,-4.333061027129963e-05
2.532043632984482e-08,-4.017086527842925e-05
2.532060604352729e-08,-4.387493789014468e-05
2.532076871575837e-08,-4.102331504337085e-05
2.53209385661901e-08,-4.429660157247398e-05
2.532115470328053e-08,-4.196813618703019e-05
2.532152197130388e-08,-4.530987417550132e-05
2.53217970648855e-08,-4.329320354653405e-05
2.532208348281917e-08,-4.632247751180758e-05
2.532235263896909e-08,-4.439761621336915e-05
2.532259170662754e-08,-4.728988624844097e-05
2.532281395051192e-08,-4.523430223285372e-05
2.532301722133743e-08,-4.819112354152931e-05
2.532320841093408e-08,-4.583119207586459e-05
2.532339813125256e-08,-4.909476215233926e-05
2.532360424654243e-08,-4.638152480058691e-05
2.532388598135726e-08,-5.016056145867279e-05
2.532429178152617e-08,-4.755734849660832e-05
2.532463124684959e-08,-5.16126717760325e-05
2.532498265848328e-08,-4.875408979803688e-05
2.53253158982921e-08,-5.290800561462098e-05
2.532561891449896e-08,-4.987509743740604e-05
2.532590021328339e-08,-5.396527744694019e-05
2.532615611717383e-08,-5.086764672689868e-05
2.532639089114898e-08,-5.477419660138119e-05
2.532661054822083e-08,-5.179334901501557e-05
2.532682277771498e-08,-5.539474843679043e-05
2.532704141337542e-08,-5.273148419464111e-05
2.53272957121985e-08,-5.609103306955671e-05
2.532772292677237e-08,-5.407685213294475e-05
2.532816541013447e-08,-5.761884765020117e-05
2.532859896647759e-08,-5.582688391832794e-05
2.532904169046522e-08,-5.935251036540432e-05
2.532945846730814e-08,-5.780327023295785e-05
2.532985022044448e-08,-6.133684946807911e-05
2.533021513762583e-08,-5.993885080715577e-05
2.53305504140972e-08,-6.347622909002264e-05
2.533086011288021e-08,-6.206150201416692e-05
2.53311461052444e-08,-6.56237155093059e-05
2.533141438643158e-08,-6.405118772525721e-05
2.53316711887764e-08,-6.777756722949043e-05
2.533192727663339e-08,-6.600763481796131e-05
2.533219820610061e-08,-7.014742982720199e-05
2.53325169603954e-08,-6.848839659642352e-05
2.533299289650879e-08,-7.3955060040139e-05
2.533373771179424e-08,-7.460470010085167e-05
2.533443087390123e-08,-8.192051993310394e-05
2.533523676080061e-08,-8.359325764054275e-05
2.533610551731356e-08,-9.240380504992066e-05
2.533700648364999e-08,-9.422178623964501e-05
2.533797259194427e-08,-0.0001024354764290058
2.533898085110099e-08,-0.0001045718321058691
2.534004216301576e-08,-0.0001276769094155139
2.534107663104773e-08,-0.000134759364232071
2.534224975483616e-08,-0.0001537635912442426
2.534360323187951e-08,-0.0001521063276630451
2.534489860686962e-08,-0.0001557123554755128
2.534629293718072e-08,-0.0001421710211612019
2.534788139635483e-08,-0.0001409359682590394
2.534949717485253e-08,-0.0001277645989309596
2.535128545480854e-08,-0.0001289119825935235
2.535325115911358e-08,-0.0001172063972759739
2.535537608839708e-08,-0.0001197439564619228
2.535795966122137e-08,-0.0001119813443975955
2.53602722729902e-08,-0.0001233572554740808
2.536325246131715e-08,-0.000123578462458784
2.536572082240017e-08,-0.0001337692939901139
2.536813516449931e-08,-0.000126023091780775
2.537112864394087e-08,-0.0001292603694051742
2.537417295249295e-08,-0.0001170336041106937
2.537721271901488e-08,-0.0001194174527101268
2.538111635915365e-08,-0.0001073693593361605
2.538475487826048e-08,-0.00011125678809111
2.538889412380986e-08,-0.000102531204175503
2.539298399894108e-08,-0.0001148757480615727
2.539693331946186e-08,-0.0001378193007792092
2.539891070076134e-08,-0.0001795321820441946
2.540093546753991e-08,-0.0002226518950262126
2.54025141667917e-08,-0.000286905637828641
2.54040710114448e-08,-0.0003481732955547941
2.540668779270501e-08,-0.0005098206053288091
2.540863317367386e-08,-0.00063825274018916
2.541138377294318e-08,-0.0008776633819294993
2.541537441614105e-08,-0.001270428819298768
2.541792561108066e-08,-0.001552797646730608
2.542057701626335e-08,-0.001816668831831792
2.542376837307174e-08,-0.002115556300195823
2.542808452371561e-08,-0.002413574893299488
2.543255932558019e-08,-0.002634785143541302
2.543820428402376e-08,-0.00275865739285353
2.544417166770244e-08,-0.002736836993045493
2.544971144894326e-08,-0.002435064563589886
2.545419029773517e-08,-0.00209841985924002
2.545868892061902e-08,-0.001697906539991376
2.546319750189406e-08,-0.001384064872511007
2.54669416572277e-08,-0.0011071952908159
2.547122286913703e-08,-0.0008906395759300153
2.54752465065114e-08,-0.0006706618757364564
2.547955167876115e-08,-0.0005297197669183658
2.548427689713963e-08,-0.0003603220036981853
2.548936346861317e-08,-0.0002715351445889219
2.549543998087008e-08,-0.0001544679880575955
2.55e-08,-0.0001313683845814644
2.550494775211062e-08,-8.708064358552998e-05
2.551128616640369e-08,-5.457336141346061e-05
2.551766082085027e-08,-3.524938108737738e-05
2.552867486163193e-08,-1.693905226902364e-05
2.554122866914812e-08,-7.931540666879889e-06
2.555821724711933e-08,-3.405014519853942e-06
2.558307378621672e-08,-1.413193699648267e-06
2.561513060019357e-08,-1.17484273078663e-06
2.566125416427169e-08,-1.100698949862045e-06
2.573688503393157e-08,-1.136760189246513e-06
2.588814677325133e-08,-1.062037299196147e-06
2.612764567134876e-08,-1.095970936982751e-06
2.645654091146808e-08,-1.037400315136223e-06
2.691062045801463e-08,-1.079669626173124e-06
2.756525632868094e-08,-1.02794306273553e-06
2.853267588011939e-08,-1.073155841199794e-06
2.92663379400597e-08,-1.025329011909567e-06
3e-08,-1.071914812264482e-06
3.003125000000001e-08,-5.387292617384303e-07
3.008344693933982e-08,-4.912571850787532e-07
3.010767482597997e-08,-5.130520955978452e-07
3.015613059926026e-08,-6.325832600386446e-07
3.019943065863212e-08,-1.268736731237845e-06
3.021376368944596e-08,-1.665076901452922e-06
3.02314589462148e-08,-2.202552046664729e-06
3.025190973003697e-08,-2.415936894888842e-06
3.026673907060098e-08,-2.449898281055859e-06
3.028565081823038e-08,-2.576586574357808e-06
3.030875203345696e-08,-2.269466413492037e-06
3.031293352712509e-08,-1.806883942404081e-06
3.032129651446135e-08,-1.396337123061444e-06
3.032821417666595e-08,-1.08041740430332e-06
3.033527420811794e-08,-1.209030226359189e-06
3.034171652960046e-08,-9.608292852714019e-07
3.035460117256551e-08,-1.060567788178471e-06
3.03803704584956e-08,-6.904140639979377e-07
3.043190903035579e-08,-7.597062403396377e-07
3.05e-08,-7.005393541300245e-07
3.051321480512014e-08,-1.005844267467898e-06
3.053827011895249e-08,-1.062127094619626e-06
3.056153565584463e-08,-1.065217504158031e-06
3.060806672962891e-08,-1.066187886941703e-06
3.064320898341492e-08,-1.066669441868235e-06
3.071349349098693e-08,-1.065703194662713e-06
3.085406250613095e-08,-1.06667712294684e-06
3.1135200536419e-08,-1.065569148169338e-06
3.169747659699508e-08,-1.066760399511691e-06
3.282202871814726e-08,-1.066739095155894e-06
3.309427512837885e-08,-1.06539778709893e-06
3.323039833349465e-08,-1.054526096671064e-06
3.337382069065854e-08,-1.025917278424266e-06
3.355179586299536e-08,-9.288920683064202e-07
3.368604648903359e-08,-8.327972761025958e-07
3.38315323357704e-08,-8.148185158981188e-07
3.389222434186648e-08,-1.404753874233651e-06
3.392085354361489e-08,-1.928772667888291e-06
3.393236574179586e-08,-2.018103781241078e-06
3.39553901381578e-08,-2.185741187939518e-06
3.397558763876657e-08,-2.356127184630825e-06
3.399076084219553e-08,-3.20961462921296e-06
3.399605827192552e-08,-4.322027029634029e-06
3.400055806735035e-08,-5.290549902367491e-06
3.400609072489274e-08,-6.614536085077821e-06
3.401090860079546e-08,-7.341582722418454e-06
3.401578911605281e-08,-7.883039596767804e-06
3.402123419130324e-08,-7.81173813917106e-06
3.402638107374917e-08,-6.876803392849772e-06
3.403035031511902e-08,-4.820879768544104e-06
3.403361943136329e-08,-4.192462130552563e-06
3.403683365250219e-08,-3.68822395418107e-06
3.404012749427197e-08,-3.833587869096671e-06
3.404410868876561e-08,-3.442894312171631e-06
3.405115954660463e-08,-3.407664497980903e-06
3.406526126228266e-08,-1.950289572283601e-06
3.407648388700054e-08,-1.377861893460097e-06
3.408809299428062e-08,-8.880851434790191e-07
3.410060452567154e-08,-1.152870766189285e-06
3.411281883033679e-08,-8.63660076517176e-07
3.413401555142761e-08,-1.134903084044938e-06
3.417375611603216e-08,-8.681081465309839e-07
3.421601702165806e-08,-1.146978645320787e-06
3.426962479152646e-08,-8.84816487765468e-07
3.434400007394928e-08,-1.168546584381192e-06
3.449275063879492e-08,-9.163792885570937e-07
3.452862374333449e-08,-1.186030285920304e-06
3.460036995241362e-08,-9.183355878428513e-07
3.470601694114153e-08,-1.186812748221187e-06
3.485300847057077e-08,-9.189069801694268e-07
3.5e-08,-1.186891388339771e-06
3.502328282280498e-08,2.626194194613901e-06
3.506858503904051e-08,2.894425835571113e-06
3.510841215358999e-08,2.693210684549306e-06
3.517926857690863e-08,9.680199118536881e-07
3.51969826827383e-08,-1.788110682561855e-06
3.520583973565313e-08,-3.985618276688205e-06
3.522355384148279e-08,-1.053243949141319e-05
3.524466780039536e-08,-2.006438668965119e-05
3.525012500022727e-08,-2.052115370163581e-05
3.525262500022728e-08,3.681385244643276e-05
3.525402158047385e-08,-1.821302554009116e-05
3.525538990060913e-08,2.666665389531331e-05
3.525707939503116e-08,-4.291414177289791e-05
3.525841483053442e-08,5.206983094071499e-06
3.525926991538084e-08,-5.68548514969877e-05
3.526012500022727e-08,-8.532300703115652e-06
3.526044754553054e-08,-5.035781069857737e-05
3.526088269024595e-08,-4.832051005553341e-05
3.526128553044206e-08,-4.575058725236936e-05
3.526200850915746e-08,-4.121884290859441e-05
3.526310570861653e-08,-3.049763352281717e-05
3.526427200380871e-08,-1.67252182740567e-05
3.526546406658973e-08,-1.493281914474349e-06
3.526666358065275e-08,1.132866321583521e-05
3.526792358344494e-08,2.901942633033352e-05
3.526885607889836e-08,4.591352431091426e-05
3.526984572103325e-08,6.074035052817248e-05
3.527074223435609e-08,7.409122645301204e-05
3.527144982693072e-08,8.463754822781273e-05
3.527231445695652e-08,0.0001014234393827077
3.527373688016433e-08,0.0001319681483299482
3.527474866036262e-08,0.0001563440303090554
3.527594089153606e-08,0.000184634510490639
3.527738862512506e-08,0.0002204213485332619
3.527958617943703e-08,0.000273784849127578
3.528196427748768e-08,0.0003333568051985798
3.528430878202455e-08,0.0003922676801390305
3.528740417280491e-08,0.0004723965972958356
3.528968801069323e-08,0.0005296236128103949
3.5292945563521e-08,0.0006052929854014566
3.529611109572804e-08,0.00066886122807095
3.529937666522213e-08,0.0007255790534720807
3.530289367868565e-08,0.0007751461235759679
3.530727152633598e-08,0.0008178589838736195
3.530989974241054e-08,0.0008268783096489152
3.531199053597644e-08,0.0008236752199387438
3.531418545168634e-08,0.000813046182366141
3.531591652867711e-08,0.0007977111665697878
3.531708714003781e-08,0.0007735548320205637
3.531850369414659e-08,0.0007404595423752541
3.531964230823918e-08,0.0007155076560468991
3.532126868114517e-08,0.0007024014673738228
3.532254327083079e-08,0.0006949926743355484
3.532402657182084e-08,0.0006926747253728208
3.532571286584653e-08,0.0006766296286833644
3.532719346132047e-08,0.0006614298126685756
3.532879261404287e-08,0.0006287499359107332
3.533096741583898e-08,0.0005805440890328695
3.533411107737411e-08,0.0005020814266698802
3.533665829496299e-08,0.0004624554666140523
3.533934852580364e-08,0.0004241521111063794
3.534266128042355e-08,0.0003862884086908906
3.534589707697045e-08,0.0003398793013513604
3.534930894889155e-08,0.0002932231599032447
3.53532072385571e-08,0.0002351129231532393
3.535831015192911e-08,0.0001735774478908451
3.536530225691517e-08,9.955182428787114e-05
3.537295238010665e-08,3.421724250282253e-05
3.538170768461114e-08,-8.302180345080014e-05
3.539087507125188e-08,-0.0002500794654616873
3.539947873859007e-08,-0.000431710732934094
3.54058913997471e-08,-0.000632336607952441
3.541226353695847e-08,-0.0008260437112569424
3.541802646694447e-08,-0.001002803621275438
3.542396621070037e-08,-0.001146694143010966
3.542997149656046e-08,-0.001284835044104989
3.543729497548871e-08,-0.001397192947341921
3.544471609954187e-08,-0.001467454250557658
3.545051449166167e-08,-0.001446903226115386
3.54570152335136e-08,-0.001410892609196072
3.546297156287574e-08,-0.001346023339025327
3.546787077016131e-08,-0.001297162215214472
3.547283865196535e-08,-0.001220986949350563
3.547815190173833e-08,-0.001149125481720307
3.548408759067542e-08,-0.001046009706158357
3.549096932098532e-08,-0.0009412326305947248
3.549548466049266e-08,-0.0008607107953658135
3.55e-08,-0.000797247128538861
3.550752883285743e-08,-0.000691560302259188
3.551453053143292e-08,-0.0005956168767071614
3.552186645018046e-08,-0.0005062455594971953
3.553626519203847e-08,-0.0003595818876297308
3.555574928609647e-08,-0.0002195422985350242
3.558435560546029e-08,-9.987399929384636e-05
3.561570005635401e-08,-4.145139440384878e-05
3.565351540872604e-08,-1.358572311331542e-05
3.569445232271345e-08,-4.98641448852849e-06
3.575006233625417e-08,-1.36396142514784e-06
3.582303936244591e-08,-1.442004979468653e-06
3.595606340577819e-08,-8.49324612646833e-07
3.61500150802047e-08,-1.430589582703012e-06
3.653791842905772e-08,-8.246893945487856e-07
3.706424017955814e-08,-1.413927425717241e-06
3.7815781188855e-08,-8.132836343277158e-07
3.886015444141328e-08,-1.406873013829069e-06
4e-08,-8.086198458274383e-07
4.003125e-08,-1.253727123411135e-06
4.008344693933982e-08,-1.278208173339288e-06
4.018784081801945e-08,-1.499721243334168e-06
4.022686071576702e-08,-2.794177358252489e-06
4.024248538317495e-08,-3.538659093001147e-06
4.025638957353805e-08,-4.221876669988823e-06
4.026985714181343e-08,-4.791504565940047e-06
4.027407968878563e-08,-5.127280439580328e-06
4.028252478273004e-08,-6.023633023627671e-06
4.028875085684113e-08,-7.292368593936995e-06
4.029429860133972e-08,-1.009383995560288e-05
4.029690415868866e-08,-1.616508557070198e-05
4.029890203460371e-08,-2.042881457907943e-05
4.030123625062689e-08,-2.867057896464752e-05
4.030337255895356e-08,-3.297780777740239e-05
4.03062932049168e-08,-4.614782103902905e-05
4.030736995946839e-08,-5.159204447311561e-05
4.030823143261211e-08,-5.293096612668421e-05
4.030908848426152e-08,-5.325034937157809e-05
4.031034007384368e-08,-4.95753725368309e-05
4.031138233707182e-08,-4.400362475252148e-05
4.031228749079462e-08,-3.67269530558099e-05
4.031303032568112e-08,-2.991875456755544e-05
4.031388143849642e-08,-2.126875119069771e-05
4.031507408202827e-08,-1.46217391145517e-05
4.031593511096698e-08,-1.093202957040455e-05
4.031684361391111e-08,-9.384722522619042e-06
4.031794352126676e-08,-6.883200223728111e-06
4.032014333597806e-08,-5.689651857355477e-06
4.032277367528289e-08,-4.107112211072816e-06
4.032619611113294e-08,-4.570210115713543e-06
4.033069895368253e-08,-3.872207458138689e-06
4.033818731072204e-08,-5.094679520467004e-06
4.034773824638144e-08,-5.101299948032464e-06
4.036187303977625e-08,-7.283034951490639e-06
4.038487916362925e-08,-9.190982056530658e-06
4.042780497590871e-08,-1.54186024393553e-05
4.046390248795436e-08,-1.718069737552911e-05
4.048195124397718e-08,-1.72696896026456e-05
4.05e-08,-1.424301761613044e-05
4.05093205935698e-08,-1.267148934193533e-05
