leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) X,leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) Y
1.00830310323036e-05,2.498196098652163e-05
1.008303739569397e-05,2.655831847669869e-05
1.008304390438321e-05,2.773624676738279e-05
1.008305141550226e-05,2.98769788262469e-05
1.008305824068098e-05,3.328079064167571e-05
1.00830643995162e-05,3.981344349517368e-05
1.008306903580983e-05,4.400413461848414e-05
1.008307471413533e-05,5.020515678982493e-05
1.008307984371698e-05,6.018096522366376e-05
1.008308193103358e-05,6.877405140068541e-05
1.008308389027974e-05,7.578863777680777e-05
1.008308602740111e-05,8.459743303739921e-05
1.008308836985414e-05,8.981116557817754e-05
1.008309148662849e-05,9.733017949932508e-05
1.008309271628387e-05,0.0001025640835901763
1.008309373287565e-05,9.731850745827366e-05
1.008309476525392e-05,9.670197379975442e-05
1.008309547245721e-05,9.299460532231443e-05
1.008309629940681e-05,0.000102219266673175
1.00830970295798e-05,0.0001047486575646924
1.008309796844032e-05,0.0001113276637957797
1.008309948377441e-05,0.0001063025490638488
1.008310056456224e-05,0.0001060503511666643
1.008310184312549e-05,9.870179797984499e-05
1.008310335962399e-05,9.768083497081626e-05
1.008310550440221e-05,9.090768651050506e-05
1.008310774978139e-05,9.910240996345189e-05
1.008311048886125e-05,0.0001090230325229557
1.008311330104895e-05,0.0001227186438382241
1.008311559503673e-05,0.0001209328769991714
1.008311883251666e-05,0.0001222734713469486
1.008312179468832e-05,0.0001130820432436712
1.008312493295019e-05,0.0001091866268028964
1.008312828537411e-05,9.301213727508508e-05
1.008313206116875e-05,8.407475765901864e-05
1.00831364657521e-05,7.357006572530178e-05
1.008314074124137e-05,7.653619910536977e-05
1.00831446493611e-05,7.305025277163794e-05
1.008314998147472e-05,8.01305205787776e-05
1.008316064570195e-05,9.846583290782986e-05
1.008317249187831e-05,0.0001330681151382061
1.008318299095351e-05,0.0001522523545283326
1.008319269642524e-05,0.000196951269003405
1.008320261105828e-05,0.0002245812949317593
1.008320909181264e-05,0.0002579026046498488
1.008321626424945e-05,0.0002757500324621158
1.008322208259765e-05,0.0003047174443856156
1.008322877192947e-05,0.000316850736854871
1.008323187706033e-05,0.0003334904404210688
1.008323381898754e-05,0.000331046619514638
1.008323582184895e-05,0.0003423320167520015
1.00832378235645e-05,0.0003391266607438939
1.008324037007369e-05,0.0003477805097027226
1.008324240647334e-05,0.0003423982872832546
1.008324353668624e-05,0.0003519963075670205
1.008324449914298e-05,0.0003432584754726472
1.008324554144567e-05,0.0003496132823739926
1.008324655299174e-05,0.0003403617887445073
1.00832472576242e-05,0.0003485795827520173
1.008324801605372e-05,0.0003438729732998029
1.008324877600956e-05,0.000355327081047148
1.008324989125364e-05,0.0003478278707616565
1.008325096776263e-05,0.0003555281477744627
1.008325209147818e-05,0.0003461041277483825
1.008325335545561e-05,0.0003532297543521624
1.008325499391022e-05,0.0003435489457947318
1.008325712824466e-05,0.0003524439505814187
1.008325939518808e-05,0.0003489286986634358
1.008326225149081e-05,0.0003677297421401127
1.008326494773729e-05,0.0003666845671776138
1.008326726828568e-05,0.0003771381400242201
1.008327035469165e-05,0.0003691062902091732
1.008327339490886e-05,0.0003738902314005444
1.008327652616174e-05,0.0003622924873479781
1.008327992966652e-05,0.0003638949742263318
1.008328420679068e-05,0.0003480282127216108
1.008328988304457e-05,0.000341451618661192
1.008329793203079e-05,0.0003099857645573182
1.008330797671607e-05,0.0002835998214441276
1.008331973555493e-05,0.0002430308894061492
1.008333318568068e-05,0.0002283009186032267
1.008334505010367e-05,0.0002128120822665271
1.008335633363691e-05,0.00021854338738412
1.008336798508962e-05,0.0002189162178714365
1.008338056123832e-05,0.0002376217200754696
1.008339913179318e-05,0.0002548157626547629
1.00834215746508e-05,0.0002908398168846695
1.008344408842691e-05,0.0003109556498740086
1.008346773940831e-05,0.0003392322730072649
1.008348386970416e-05,0.000344634450329463
1.00835e-05,0.0003603623925653063
1.008351421901425e-05,0.0003611128101379657
1.008353040635996e-05,0.0003668972537583753
1.008354660032585e-05,0.0003715698356057311
1.008357898825762e-05,0.0003770361337287975
1.008363929222173e-05,0.0003780381444770563
1.008371540863847e-05,0.0003662856055790002
1.008381855014866e-05,0.0003289107884867622
1.008392947572458e-05,0.0002572463179428788
1.008404824402401e-05,0.0001631197504500304
1.008413681008448e-05,0.0001025176622279225
1.008423264376544e-05,5.742526901385588e-05
1.008434412858744e-05,2.704252615084299e-05
1.008437651756626e-05,2.180193069179667e-05
1.008444129552389e-05,1.389679495497715e-05
1.008457085143915e-05,5.464967135977107e-06
1.008471268418336e-05,1.938262772991213e-06
1.008499634967178e-05,3.450016998925178e-07
1.008530815136697e-05,3.185111323385395e-07
1.008593175475737e-05,3.505354437787102e-07
1.00867685774392e-05,3.288529885805727e-07
1.00881443584637e-05,3.429666591365967e-07
1.009023139440985e-05,3.288218181279803e-07
1.009261569720493e-05,3.403323807289827e-07
1.0095e-05,3.288902432396257e-07
1.00950625e-05,1.174303632547317e-07
1.009516800958146e-05,1.129340484370303e-07
1.009522076437219e-05,1.158898068418175e-07
1.009532627395364e-05,1.297699683881475e-07
1.009541305615505e-05,6.691918173614055e-07
1.009543767362647e-05,9.871602998071474e-07
1.009546148233985e-05,1.298023465199878e-06
1.009549113088272e-05,1.408634706998231e-06
1.00955134673478e-05,1.423405030062495e-06
1.009555045777257e-05,1.409446539554616e-06
1.009557752270105e-05,1.27060859880922e-06
1.009558465768187e-05,1.087075848936845e-06
1.009559892764351e-05,7.983149963583305e-07
1.00956105475028e-05,4.563003856800987e-07
1.009561586737812e-05,4.577124095925517e-07
1.009562650712875e-05,3.045882262919965e-07
1.009563650594417e-05,3.0842093135516e-07
1.009565650357502e-05,1.665325564708088e-07
1.009569649883672e-05,1.756010239803326e-07
1.009575036369291e-05,9.652892836278231e-08
1.009583883880855e-05,1.685112174416154e-07
1.009591941940428e-05,1.163668837068877e-07
1.0096e-05,2.119497584146369e-07
1.009602778197887e-05,2.689776784467712e-07
1.009606726788055e-05,3.05595382596679e-07
1.009610365412878e-05,3.237721767945419e-07
1.009617642662524e-05,3.340334759969438e-07
1.009624243726532e-05,3.366067700883906e-07
1.009635196377445e-05,3.390871805840069e-07
1.009651863699253e-05,3.432392909192372e-07
1.009685198342869e-05,3.521997419751378e-07
1.009751867630102e-05,3.973313155036984e-07
1.009885206204568e-05,9.297228456645383e-07
1.009982791215497e-05,2.219437467302004e-06
1.010066064861165e-05,3.855690535719079e-06
1.010084185721755e-05,4.232025638568773e-06
1.010120427442934e-05,5.51727354608829e-06
1.010133977567352e-05,6.687838022729578e-06
1.010138726926776e-05,7.137523173511662e-06
1.010142568353627e-05,7.335789259310832e-06
1.010146692569105e-05,7.428088790602359e-06
1.010151459402094e-05,7.288397672833415e-06
1.01015608704678e-05,6.890967407940943e-06
1.010158067830851e-05,6.577985025053297e-06
1.010159058222887e-05,6.417962618959479e-06
1.010161039006958e-05,5.762265219476847e-06
1.010162431946342e-05,5.16642171113188e-06
1.010164041520184e-05,4.690770814328481e-06
1.010165718597595e-05,4.315206046868521e-06
1.010167179362472e-05,3.965325595740285e-06
1.010170100892227e-05,3.376139707424638e-06
1.010173842333913e-05,2.593315796684263e-06
1.010178116058661e-05,2.229770201825601e-06
1.010181799159656e-05,1.721609419930291e-06
1.010182921832338e-05,2.780470649553621e-07
1.010184014053057e-05,2.022009296317925e-06
1.010184795128719e-05,6.047126313180589e-07
1.010185589994863e-05,1.859257250573182e-06
1.010187179727152e-05,8.142928140782243e-07
1.010189532580319e-05,1.660834913011715e-06
1.010193293537344e-05,9.421724280084192e-07
1.010197709238236e-05,1.611220240367186e-06
1.01020437170872e-05,9.476157218847992e-07
1.010213904621659e-05,1.614720708005862e-06
1.010229473424693e-05,9.489206259869238e-07
1.010235819446621e-05,1.616021061463579e-06
1.010248511490475e-05,9.501688098921721e-07
1.01026120966602e-05,1.616796230258775e-06
1.01028660601711e-05,9.50772423556252e-07
1.010327717764262e-05,1.617087988815441e-06
1.01039063149906e-05,9.510122983108736e-07
1.01049787100103e-05,1.61714945061527e-06
1.010623935500515e-05,9.51175915534278e-07
1.01075e-05,1.617149480305852e-06
1.010758055453983e-05,1.888297021758848e-06
1.010770551287662e-05,1.92099554353155e-06
1.010785288143854e-05,2.872073660312933e-07
1.010788972357902e-05,2.196099156863549e-06
1.010790814464926e-05,4.331554648037851e-06
1.010794498678974e-05,9.981818629682191e-06
1.01079726183951e-05,1.307398444703325e-05
1.010800025000046e-05,1.485506663460335e-05
1.010800275000046e-05,7.606003577217101e-06
1.010800540867531e-05,3.016698698452427e-05
1.010800654117891e-05,4.314494963916752e-05
1.0108007512163e-05,6.83533660846675e-05
1.010800850249707e-05,8.033902923922057e-05
1.010800937624876e-05,0.0001066829800085649
1.010801025000046e-05,0.0001190994178737823
1.01080105097512e-05,0.0001097721865811154
1.010801091874196e-05,0.0001061783871980741
1.010801129335866e-05,0.0001044375806518045
1.010801204249172e-05,0.0001013946334864084
1.010801293436095e-05,0.0001005621225306579
1.010801383216649e-05,9.912173628475863e-05
1.010801482807149e-05,9.939028809157888e-05
1.010801579472707e-05,0.0001006233373590542
1.010801695686889e-05,0.0001018486609829069
1.010801825479128e-05,9.481671648541003e-05
1.010801952227365e-05,9.578338421981418e-05
1.01080206037969e-05,8.784262504425524e-05
1.010802144548767e-05,8.19355446185515e-05
1.010802236809641e-05,7.27586532092007e-05
1.010802313314616e-05,7.198911884588396e-05
1.010802377545254e-05,6.673349272344269e-05
1.010802460257475e-05,6.764711194365152e-05
1.010802567013913e-05,6.176180409966952e-05
1.010802665465617e-05,6.270454467027011e-05
1.010802774311422e-05,5.780575506104204e-05
1.010802897475915e-05,5.947796533238629e-05
1.010803060672296e-05,5.534240937539164e-05
1.010803283084118e-05,5.822783285030179e-05
1.010803493340188e-05,5.496716372199125e-05
1.01080366270156e-05,5.714522992645953e-05
1.010803825158915e-05,5.430453695881113e-05
1.010803922932393e-05,5.977896589722904e-05
1.010804036072823e-05,6.208472784680472e-05
1.010804144524435e-05,6.929415934295805e-05
1.010804277218743e-05,6.992970251952019e-05
1.010804412132425e-05,7.51875487845915e-05
1.010804568339233e-05,7.392910807167405e-05
1.010804766585583e-05,7.784817729397511e-05
1.010805005703817e-05,7.576465258393528e-05
1.010805244685656e-05,8.313623085671356e-05
1.01080551093967e-05,8.795964000993154e-05
1.010805794754695e-05,9.716165310488273e-05
1.010806023178172e-05,9.580706117970871e-05
1.010806343358775e-05,9.936287142453185e-05
1.010806640661515e-05,9.603312267325531e-05
1.010806956798512e-05,0.0001002528692251464
1.010807291603855e-05,0.0001006023001454857
1.010807709013574e-05,0.0001142720897499746
1.010808013910783e-05,0.0001249653970945171
1.010808319051319e-05,0.0001498721777759443
1.010808648712911e-05,0.0001872199919006663
1.010808807501666e-05,0.0002174005935646623
1.010808967910548e-05,0.0002427681940937372
1.010809069712056e-05,0.0002660914451803475
1.010809175283653e-05,0.0002787900710125158
1.010809282382391e-05,0.000302726919255678
1.01080946473967e-05,0.0003319834445214067
1.010809615834941e-05,0.000375260008254299
1.010809763422868e-05,0.0004072022875940618
1.010809869188632e-05,0.0004397206673006772
1.010809988001747e-05,0.0004669392968616038
1.010810078509189e-05,0.0004971294984242625
1.010810158858896e-05,0.0005134293757525687
1.010810257262736e-05,0.000544938762848074
1.010810393058123e-05,0.0005745032699181005
1.010810504911134e-05,0.0006088948110568193
1.01081063573432e-05,0.0006374584770912634
1.010810794181219e-05,0.0006833174123021824
1.010811014202079e-05,0.0007308802144129108
1.010811329464507e-05,0.0008015127684381708
1.010811680471351e-05,0.0008525129262733269
1.01081206059556e-05,0.0009024263256724922
1.010812379707658e-05,0.0009208912816785668
1.010812700367712e-05,0.0009383380535125914
1.010813138758166e-05,0.0009289546794396714
1.010813637935785e-05,0.0008987785578077936
1.010814140631292e-05,0.0008049886536639918
1.010814653595459e-05,0.0006607054142047972
1.010815233309687e-05,0.0004511162629197625
1.01081595865545e-05,0.0002654672755278517
1.010816794596725e-05,0.0002496433707433677
1.010817591478362e-05,0.000474106563338182
1.010818381395568e-05,0.000835985199041321
1.010819332559096e-05,0.001283727846514859
1.010820249899534e-05,0.001630431549867516
1.010820558412175e-05,0.001724191005305072
1.010821175437457e-05,0.00187863585560257
1.01082151188543e-05,0.001948527214775964
1.010821895031991e-05,0.002014613998592119
1.010822199628057e-05,0.002061886020293987
1.010822456149619e-05,0.002094136739545167
1.010822567907421e-05,0.002111958390467452
1.010822676395489e-05,0.002122895896666304
1.010822802525751e-05,0.002140561444058279
1.010822918785034e-05,0.002149350493148099
1.010823003439939e-05,0.002163375085416676
1.010823102438492e-05,0.002169463294141946
1.010823189211751e-05,0.002182310891760213
1.010823295382197e-05,0.00218565378706088
1.010823409284383e-05,0.002196735696668108
1.010823530967591e-05,0.002198512204563494
1.010823665973749e-05,0.002209635519332367
1.010823826786491e-05,0.002212255036248323
1.010824032718619e-05,0.00222558409122038
1.01082431390368e-05,0.002231394877923404
1.010824673998362e-05,0.002247410070107029
1.010825034129237e-05,0.002254305996251937
1.010825344829312e-05,0.0022672216018685
1.010825674340895e-05,0.002269719890689528
1.010826052881614e-05,0.002277174817505495
1.010826578464862e-05,0.002273039880194561
1.010827086248829e-05,0.002271009243796114
1.010827603985445e-05,0.002256356046729127
1.010828151672567e-05,0.002242229939133777
1.01082883567162e-05,0.002217018364709194
1.010829720020704e-05,0.002248899989831828
1.0108309378486e-05,0.002530954934363946
1.010832063174316e-05,0.002948444055553595
1.010833458739488e-05,0.003284537335571034
1.010834488903645e-05,0.003371888774392567
1.010836081724724e-05,0.003296006469283025
1.010837582453531e-05,0.003137881046922789
1.01083905016643e-05,0.002964741019267357
1.010840664298464e-05,0.002816437401893892
1.01084280179222e-05,0.002659939365897574
1.010845889598933e-05,0.002526521281544641
1.010847944799467e-05,0.002459792861759608
1.01085e-05,0.002416000514530715
1.010851627408359e-05,0.002380566331779319
1.010853479542602e-05,0.002343443463248021
1.010855309564323e-05,0.002308700570214266
1.010858969607766e-05,0.002241649246497463
1.010866289694651e-05,0.002110954123492626
1.010880929868422e-05,0.001845262319972986
1.010906889153554e-05,0.001307119513036359
1.010933695150052e-05,0.0006435855531092638
1.010958858321646e-05,0.0001896696703421968
1.01098126409197e-05,1.727885055466092e-06
1.011005436461639e-05,6.871000757645227e-05
1.011027847316719e-05,8.597805623844741e-05
1.011055726650189e-05,8.290817250193445e-05
1.011092693368927e-05,7.279012540289277e-05
1.011147772833019e-05,5.403006911994645e-05
1.011235893233603e-05,3.524412949758718e-05
1.011377128738984e-05,1.54691231264575e-05
1.011634463049222e-05,3.799706412359466e-06
1.011817231524611e-05,2.671661288581911e-07
1.012e-05,7.982101713701394e-07
1.01200625e-05,5.288780613922644e-08
1.012016800958145e-05,2.74883988142278e-08
1.012037902874437e-05,2.586371237650338e-07
1.012045665015132e-05,1.544126985983558e-06
1.012047540990677e-05,1.866590322138448e-06
1.012049741006637e-05,2.237933129198035e-06
1.012051837299357e-05,2.789996786863979e-06
1.012053270894658e-05,5.014004591403335e-06
1.012054160833482e-05,7.686479232512718e-06
1.012055197670991e-05,1.174899352422209e-05
1.012056032975348e-05,1.546652341893096e-05
1.012056318010661e-05,1.873737411014133e-05
1.012056583637049e-05,2.385886192225824e-05
1.012056780625412e-05,3.037234491381439e-05
1.012057026484315e-05,4.019705772475351e-05
1.012057215169466e-05,4.908801829005387e-05
1.012057493393239e-05,6.074024833546871e-05
1.012057776585227e-05,6.979711548739822e-05
1.012057975675612e-05,7.200587254624816e-05
1.012058115215863e-05,7.416493560701863e-05
1.012058281131596e-05,7.579324643245296e-05
1.012058453492598e-05,7.87791223687119e-05
1.012058611354929e-05,7.916493097128607e-05
1.012058791597336e-05,7.955050222573353e-05
1.012059078145571e-05,7.754105828310029e-05
1.012059455642943e-05,7.583447046196251e-05
1.012059833567397e-05,7.300494767232684e-05
1.012060299764746e-05,7.094390205698805e-05
1.012060967772977e-05,6.684037378257824e-05
1.012062012698853e-05,6.2977441849969e-05
1.012063057884822e-05,5.851863197172746e-05
1.012064221907911e-05,5.511559547510817e-05
1.012065596659445e-05,4.949097367989047e-05
1.012067299437074e-05,4.28738578363851e-05
1.012068837138214e-05,3.469696038114696e-05
1.012070272467339e-05,2.828073499424702e-05
1.012071899000248e-05,2.06502293061595e-05
1.012074671212809e-05,1.283437526337852e-05
1.012077612704707e-05,7.516586062975728e-06
1.012080789373985e-05,5.905860899661108e-06
1.012084363349797e-05,4.324870656182312e-06
