"/out_DTC (d0=0,d1=0,d2=0,d3=0) X","/out_DTC (d0=0,d1=0,d2=0,d3=0) Y","/out_DTC (d0=0,d1=0,d2=0,d3=1) X","/out_DTC (d0=0,d1=0,d2=0,d3=1) Y","/out_DTC (d0=0,d1=0,d2=1,d3=0) X","/out_DTC (d0=0,d1=0,d2=1,d3=0) Y","/out_DTC (d0=0,d1=0,d2=1,d3=1) X","/out_DTC (d0=0,d1=0,d2=1,d3=1) Y","/out_DTC (d0=0,d1=1,d2=0,d3=0) X","/out_DTC (d0=0,d1=1,d2=0,d3=0) Y","/out_DTC (d0=0,d1=1,d2=0,d3=1) X","/out_DTC (d0=0,d1=1,d2=0,d3=1) Y","/out_DTC (d0=0,d1=1,d2=1,d3=0) X","/out_DTC (d0=0,d1=1,d2=1,d3=0) Y","/out_DTC (d0=0,d1=1,d2=1,d3=1) X","/out_DTC (d0=0,d1=1,d2=1,d3=1) Y","/out_DTC (d0=1,d1=0,d2=0,d3=0) X","/out_DTC (d0=1,d1=0,d2=0,d3=0) Y","/out_DTC (d0=1,d1=0,d2=1,d3=0) X","/out_DTC (d0=1,d1=0,d2=1,d3=0) Y","/out_DTC (d0=1,d1=0,d2=0,d3=1) X","/out_DTC (d0=1,d1=0,d2=0,d3=1) Y","/out_DTC (d0=1,d1=0,d2=1,d3=1) X","/out_DTC (d0=1,d1=0,d2=1,d3=1) Y","/out_DTC (d0=1,d1=1,d2=0,d3=0) X","/out_DTC (d0=1,d1=1,d2=0,d3=0) Y","/out_DTC (d0=1,d1=1,d2=0,d3=1) X","/out_DTC (d0=1,d1=1,d2=0,d3=1) Y","/out_DTC (d0=1,d1=1,d2=1,d3=0) X","/out_DTC (d0=1,d1=1,d2=1,d3=0) Y","/out_DTC (d0=1,d1=1,d2=1,d3=1) X","/out_DTC (d0=1,d1=1,d2=1,d3=1) Y","/EN_not (d0=0,d1=0,d2=0,d3=0) X","/EN_not (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) Y","/in_DTC (d0=0,d1=0,d2=0,d3=0) X","/in_DTC (d0=0,d1=0,d2=0,d3=0) Y"
9.019165295471787e-08,0.3065895030684601,9.305596187539503e-08,-6.985526177829818e-07,9.021552372534202e-08,0.005816523907218462,9.409999999999999e-08,5.09789123182035e-08,9.028207300241565e-08,5.11621169713516e-06,9.062475965232186e-08,-1.011807301493832e-06,9.024433000925159e-08,4.31687457274252e-05,9.653194108096274e-08,9.12933767776946e-08,9.02790911731343e-08,4.966566072317987e-06,9.02024487865912e-08,0.06424262766154107,9.060034960697122e-08,-1.271372049009521e-06,9.555634028575058e-08,5.407307358691929e-08,9.019620882544095e-08,0.176382095179852,9.435831970388997e-08,-7.808774068495236e-07,9.415051396575105e-08,4.800547517398493e-07,  ,  ,9.019165295471787e-08,0,9.019165295471787e-08,1.082879378086032,9.305596187539503e-08,1.100000076601851,9.021552372534202e-08,1.075659831725594,9.409999999999999e-08,1.099999446412094,9.028207300241565e-08,1.091775471400733,9.062475965232186e-08,1.100000663196596,9.024433000925159e-08,1.084480722455392,9.653194108096274e-08,1.06938052098743,9.02790911731343e-08,1.090977565226553,9.060034960697122e-08,1.1000025058758,9.02024487865912e-08,1.078330422634258,9.555634028575058e-08,1.104341008539522,9.019620882544095e-08,1.08094132821899,9.435831970388997e-08,1.104279253269185,9.415051396575105e-08,1.1027278405787,  ,  ,9.019165295471787e-08,0.2922511204167056,9.305596187539503e-08,1.09999914945193,9.021552372534202e-08,0.9345088972942815,9.409999999999999e-08,1.100002064870955,9.028207300241565e-08,1.090105350625214,9.062475965232186e-08,1.099999487190512,9.024433000925159e-08,1.077280254508877,9.653194108096274e-08,1.069381887856723,9.02790911731343e-08,1.089125330018008,9.060034960697122e-08,1.100004934380456,9.02024487865912e-08,0.6979198361377423,9.555634028575058e-08,1.104340816277878,9.019620882544095e-08,0.4872066097355427,9.435831970388997e-08,1.104279393149334,9.415051396575105e-08,1.102279659946807,  ,  ,9.019165295471787e-08,0.09181749810340722
9.019399522721471e-08,0.2472746656789731,9.409999999999999e-08,-6.975393597518272e-07,9.022107485080578e-08,0.001923330359996905,9.412499999999999e-08,9.372247725597071e-07,9.030487167153803e-08,2.835016191249394e-06,9.081882442959021e-08,-1.010467114588801e-06,9.025336596739038e-08,1.78686750331034e-05,9.684044083417311e-08,1.243539811308728e-07,9.030002613192748e-08,2.442393362069674e-06,9.020381635273299e-08,0.05080716508467806,9.077597435569541e-08,-1.289343855946715e-06,9.609999999999999e-08,4.364720627689391e-08,9.019771714412811e-08,0.1459458115911518,9.451226890830247e-08,-7.788887523144549e-07,9.419999999999998e-08,-2.643389535860819e-07,  ,  ,9.019399522721471e-08,0,9.019399522721471e-08,1.081525183346196,9.409999999999999e-08,1.0999999071705,9.022107485080578e-08,1.07638819696524,9.412499999999999e-08,1.101363294046971,9.030487167153803e-08,1.094894445872719,9.081882442959021e-08,1.099999733386332,9.025336596739038e-08,1.087004657509501,9.684044083417311e-08,1.069380636280362,9.030002613192748e-08,1.094165578907572,9.077597435569541e-08,1.099999296434508,9.020381635273299e-08,1.077807184989279,9.609999999999999e-08,1.104340932304544,9.019771714412811e-08,1.080104306491824,9.451226890830247e-08,1.104279245181454,9.419999999999998e-08,1.104290537266864,  ,  ,9.019399522721471e-08,0.355387552068942,9.409999999999999e-08,1.100000788115979,9.022107485080578e-08,0.9939463506352093,9.412499999999999e-08,1.101038366409815,9.030487167153803e-08,1.093866671108531,9.081882442959021e-08,1.100000771524093,9.025336596739038e-08,1.083150437320949,9.684044083417311e-08,1.069379396445652,9.030002613192748e-08,1.092992890634295,9.077597435569541e-08,1.099997550436257,9.020381635273299e-08,0.7314807704186791,9.609999999999999e-08,1.104341165865443,9.019771714412811e-08,0.5284678166753967,9.451226890830247e-08,1.10427910707243,9.419999999999998e-08,1.104133435179146,  ,  ,9.019399522721471e-08,0.06605250063819534
9.019584947877308e-08,0.2057302917495366,9.412499999999999e-08,1.944137895126782e-07,9.022767965100486e-08,0.000529118957086276,9.414999726869756e-08,1.456570859962606e-06,9.034054800578972e-08,8.554451626678156e-07,9.120695398412692e-08,-1.011799591253381e-06,9.026483072147854e-08,8.299435394988288e-06,9.745744034059387e-08,9.352404168241993e-08,9.033236825906109e-08,3.718726141854254e-07,9.020655148501655e-08,0.03112952191148705,9.1122026183264e-08,-1.269773272554007e-06,9.611506412016723e-08,-8.952727952982815e-06,9.019885857206404e-08,0.1246380339551677,9.482016731712745e-08,-7.805562821666705e-07,9.420530841513641e-08,-4.601942115745189e-07,  ,  ,9.019584947877308e-08,0,9.019584947877308e-08,1.080449833759142,9.412499999999999e-08,1.101363585243834,9.022767965100486e-08,1.078070976114026,9.414999726869756e-08,1.102700583447032,9.034054800578972e-08,1.09763978518266,9.120695398412692e-08,1.100000153344141,9.026483072147854e-08,1.089695359170684,9.745744034059387e-08,1.069380610236207,9.033236825906109e-08,1.097080839653234,9.1122026183264e-08,1.10000035402104,9.020655148501655e-08,1.076969834775798,9.611506412016723e-08,1.093686746632052,9.019885857206404e-08,1.079478890995124,9.482016731712745e-08,1.104279202360286,9.420530841513641e-08,1.104289427729356,  ,  ,9.019584947877308e-08,0.4068766039148761,9.412499999999999e-08,1.101038256769081,9.022767965100486e-08,1.036303037529646,9.414999726869756e-08,1.102253010339321,9.034054800578972e-08,1.097162256658495,9.120695398412692e-08,1.09999916812335,9.026483072147854e-08,1.087385387360287,9.745744034059387e-08,1.069381763304343,9.033236825906109e-08,1.096490068738223,9.1122026183264e-08,1.100001869929067,9.020655148501655e-08,0.7935753577566714,9.611506412016723e-08,1.097316952783781,9.019885857206404e-08,0.5599647755419344,9.482016731712745e-08,1.104279299767289,9.420530841513641e-08,1.104193232972186,  ,  ,9.019584947877308e-08,0.04565573349610874
9.019720392127527e-08,0.1774135961595482,9.415041277034591e-08,7.178271416194577e-07,9.023538714038567e-08,0.000150659946657496,9.417499863434877e-08,1.068091221899809e-06,9.039863039629884e-08,-3.930202408806022e-07,9.198321309320032e-08,-1.010424304691561e-06,9.028073129317952e-08,4.512738390942743e-06,9.869143935343539e-08,1.233056588440277e-07,9.038519733448377e-08,-1.10290614114249e-06,9.021097376738768e-08,0.01337177684979393,9.181412983840117e-08,-1.289584288813354e-06,9.613282259234412e-08,-1.667595119343725e-05,9.019999999999999e-08,0.105334403983249,9.543596413477742e-08,-7.790276175796113e-07,9.421438929398575e-08,-7.352588799067687e-07,  ,  ,9.019720392127527e-08,0,9.019720392127527e-08,1.079666554091069,9.415041277034591e-08,1.102722938723155,9.023538714038567e-08,1.080538979780636,9.417499863434877e-08,1.103615561536055,9.039863039629884e-08,1.099415088426035,9.198321309320032e-08,1.099999849981271,9.028073129317952e-08,1.092573445808613,9.869143935343539e-08,1.069380796994396,9.038519733448377e-08,1.099147136881331,9.181412983840117e-08,1.099999721169949,9.021097376738768e-08,1.076217230697271,9.613282259234412e-08,1.081198296106591,9.019999999999999e-08,1.078863859928965,9.543596413477742e-08,1.104279139883414,9.421438929398575e-08,1.104287299108804,  ,  ,9.019720392127527e-08,0.4452001163598392,9.415041277034591e-08,1.1022746909689,9.023538714038567e-08,1.061711987142151,9.417499863434877e-08,1.103352075525814,9.039863039629884e-08,1.099302102797111,9.198321309320032e-08,1.100000780051348,9.028073129317952e-08,1.091071473249586,9.869143935343539e-08,1.069379656640142,9.038519733448377e-08,1.098974591353624,9.181412983840117e-08,1.099998274387559,9.021097376738768e-08,0.8783815036977142,9.613282259234412e-08,1.086954202060193,9.019999999999999e-08,0.5915794391907063,9.543596413477742e-08,1.104279020216263,9.421438929398575e-08,1.104259238536142,  ,  ,9.019720392127527e-08,0.0307568659720272
9.019860196063762e-08,0.1495328188011246,9.419999999999998e-08,-2.355513751716716e-08,9.024301377713131e-08,5.770977176654242e-05,9.419999999999998e-08,7.437559657076331e-07,9.048084095561465e-08,-8.309016678074489e-07,9.304160654660015e-08,-1.011824514321823e-06,9.030391193634764e-08,2.430913481094873e-06,1e-07,9.417808810145624e-08,9.046243981256356e-08,-1.672737593361688e-06,9.02160337886715e-08,0.004902348582840927,9.295706491920057e-08,-1.269721103678784e-06,9.616833953669791e-08,-1.864111417794116e-05,9.020104278007364e-08,0.09049098529512105,9.609999999999999e-08,-7.804739047736404e-07,9.422415059861645e-08,-8.846917105535245e-07,  ,  ,9.019860196063762e-08,0,9.019860196063762e-08,1.078863924419901,9.419999999999998e-08,1.104289291360013,9.024301377713131e-08,1.083044632699064,9.419999999999998e-08,1.104348878147292,9.048084095561465e-08,1.099953139140061,9.304160654660015e-08,1.100000106185459,9.030391193634764e-08,1.095430317655317,1e-07,1.069380837690627,9.046243981256356e-08,1.099914262131133,9.295706491920057e-08,1.100000204139218,9.02160337886715e-08,1.076220535343599,9.616833953669791e-08,1.05635717567912,9.020104278007364e-08,1.078361322906766,9.609999999999999e-08,1.104279057694078,9.422415059861645e-08,1.104286596612692,  ,  ,9.019860196063762e-08,0.4852633905073313,9.419999999999998e-08,1.104132262902874,9.024301377713131e-08,1.073796286004359,9.419999999999998e-08,1.104120223070415,9.048084095561465e-08,1.099940058899623,9.304160654660015e-08,1.099999183141242,9.030391193634764e-08,1.094509025299917,1e-07,1.069381928937699,9.046243981256356e-08,1.099897311685569,9.295706491920057e-08,1.100001582573375,9.02160337886715e-08,0.9512211939688332,9.616833953669791e-08,1.062232963218313,9.020104278007364e-08,0.6200164459097838,9.609999999999999e-08,1.104279144127266,9.422415059861645e-08,1.104279370319033,  ,  ,9.019860196063762e-08,0.01537843298616326
9.019999999999999e-08,0.1237979173487442,9.420528225717127e-08,-2.191608088967746e-07,9.025156796622087e-08,2.466262442724619e-05,9.420365912549501e-08,6.520105159869889e-07,9.059310238215797e-08,-8.172136244504655e-07,9.409999999999999e-08,-1.010404875262037e-06,9.034117311900595e-08,6.196466731858121e-07,  ,  ,9.056676572275369e-08,-1.73760338660962e-06,9.022173589242116e-08,0.001564130554246437,9.409999999999999e-08,-1.289597817479392e-06,9.619999999999999e-08,-1.738087592118706e-05,9.020230717663058e-08,0.07382506028822212,9.611662080382987e-08,-1.973173918224815e-05,9.424367320787783e-08,-9.473361580453741e-07,  ,  ,9.019999999999999e-08,0,9.019999999999999e-08,1.078071414440053,9.420528225717127e-08,1.104288179268646,9.025156796622087e-08,1.085633427425184,9.420365912549501e-08,1.104346963507436,9.059310238215797e-08,1.100003373500168,9.409999999999999e-08,1.099999882396597,9.034117311900595e-08,1.097967550592731,  ,  ,9.056676572275369e-08,1.100003267673315,9.409999999999999e-08,1.099999810335051,9.022173589242116e-08,1.077112997516417,9.619999999999999e-08,1.034205990021038,9.020230717663058e-08,1.077779870481816,9.611662080382987e-08,1.08078148743486,9.424367320787783e-08,1.104286331385486,  ,  ,9.019999999999999e-08,0.5257081912296608,9.420528225717127e-08,1.10419184922119,9.025156796622087e-08,1.080777942574511,9.420365912549501e-08,1.104188210879397,9.059310238215797e-08,1.100006646527164,9.409999999999999e-08,1.100000760538944,9.034117311900595e-08,1.097556754618697,  ,  ,9.056676572275369e-08,1.100003629917918,9.409999999999999e-08,1.099998459364377,9.022173589242116e-08,1.005927548854334,9.619999999999999e-08,1.040304297749217,9.020230717663058e-08,0.6539045709268841,9.611662080382987e-08,1.088372751888395,9.424367320787783e-08,1.10428691768241,  ,  ,9.019999999999999e-08,1.538769112130467e-13
9.020111080554207e-08,0.1062697567707097,9.421429738107958e-08,-4.934518621605095e-07,9.026197346711242e-08,1.186634799749899e-05,9.42106016500165e-08,4.073261303477947e-07,9.075925335536557e-08,-8.63872279026369e-07,9.412499999999999e-08,-1.182897199099731e-07,9.040133339654231e-08,-5.016120260473887e-07,  ,  ,9.071860840294308e-08,-1.736118346619356e-06,9.022851515234541e-08,0.0004197283719557252,9.412499999999999e-08,-3.870892875231341e-07,9.620364031171163e-08,-1.505039828891112e-05,9.020358696905667e-08,0.05958801624123366,9.613574269298555e-08,-3.483791906206588e-05,9.42827184264006e-08,-9.408145078418129e-07,  ,  ,9.020111080554207e-08,0,9.020111080554207e-08,1.077504967193508,9.421429738107958e-08,1.104286053316621,9.026197346711242e-08,1.088340218032689,9.42106016500165e-08,1.104343996082303,9.075925335536557e-08,1.099999147103614,9.412499999999999e-08,1.101363566831757,9.040133339654231e-08,1.099530489009992,  ,  ,9.071860840294308e-08,1.099999237215106,9.412499999999999e-08,1.101363474140532,9.022851515234541e-08,1.078927024243539,9.620364031171163e-08,1.034264779477904,9.020358696905667e-08,1.077247392118726,9.613574269298555e-08,1.053890701247606,9.42827184264006e-08,1.104286355393917,  ,  ,9.020111080554207e-08,0.5574597415270169,9.421429738107958e-08,1.104257636018943,9.026197346711242e-08,1.085526792653837,9.42106016500165e-08,1.104279068569643,9.075925335536557e-08,1.099996840126898,9.412499999999999e-08,1.101038236118021,9.040133339654231e-08,1.099439616453043,  ,  ,9.071860840294308e-08,1.100000271078273,9.412499999999999e-08,1.101037581659171,9.022851515234541e-08,1.043737185759626,9.620364031171163e-08,1.038621497893838,9.020358696905667e-08,0.6869926261512794,9.613574269298555e-08,1.065826548090387,9.42827184264006e-08,1.1042860970344,  ,  ,9.020111080554207e-08,0
9.020252350773182e-08,0.08558758935549206,9.422402487697954e-08,-6.435958721543007e-07,9.027610617808822e-08,6.598739090797604e-06,9.421694311147595e-08,2.2509170403625e-07,9.10778742859782e-08,-8.157740984441336e-07,9.415020724824244e-08,4.035682794246185e-07,9.048628093956045e-08,-8.419499611324042e-07,  ,  ,9.098354228423162e-08,-1.734903983663857e-06,9.02360178019636e-08,0.0001287976407335811,9.415031054495649e-08,1.373371178332154e-07,9.621053004061272e-08,-9.767340492224801e-06,9.020614655390885e-08,0.03803234228649491,9.617398647129691e-08,-3.747895796455841e-05,9.436080886344614e-08,-9.438506057475775e-07,  ,  ,9.020252350773182e-08,0,9.020252350773182e-08,1.07681726433935,9.422402487697954e-08,1.104285343449532,9.027610617808822e-08,1.091270218990402,9.421694311147595e-08,1.104342782410501,9.10778742859782e-08,1.100000404830339,9.415020724824244e-08,1.102712306968409,9.048628093956045e-08,1.099970056000977,  ,  ,9.098354228423162e-08,1.100000355793079,9.415031054495649e-08,1.102717371778815,9.02360178019636e-08,1.08132450826391,9.621053004061272e-08,1.034345421014476,9.020614655390885e-08,1.076356575300253,9.617398647129691e-08,1.000366113637722,9.436080886344614e-08,1.104286332998742,  ,  ,9.020252350773182e-08,0.5971883176810702,9.422402487697954e-08,1.104277979503481,9.027610617808822e-08,1.089471303275868,9.421694311147595e-08,1.104313885326474,9.10778742859782e-08,1.100002397533594,9.415020724824244e-08,1.102264313604248,9.048628093956045e-08,1.099961193268627,  ,  ,9.098354228423162e-08,1.099999403250334,9.415031054495649e-08,1.102269425400203,9.02360178019636e-08,1.064978117694141,9.621053004061272e-08,1.036312471886712,9.020614655390885e-08,0.7491572772223903,9.617398647129691e-08,1.012970480885202,9.436080886344614e-08,1.104286476859357,  ,  ,9.020252350773182e-08,0
9.020393797504067e-08,0.06808801583696886,9.424347986877944e-08,-7.072118985764166e-07,9.029653258613918e-08,4.126967863319571e-06,9.422962603439484e-08,8.30229490219157e-08,9.171511614720346e-08,-8.637888188975486e-07,9.419999999999998e-08,-3.360779769143549e-07,9.060234910394117e-08,-8.411127613900216e-07,  ,  ,9.151341004680869e-08,-1.736616871215216e-06,9.024374611964222e-08,4.888504641953575e-05,9.419999999999998e-08,-6.052930527287202e-07,9.621769327896883e-08,-4.749731824711689e-06,9.020992716438216e-08,0.01883911340632394,9.619999999999999e-08,-3.498893295701238e-05,9.451698973753722e-08,-9.417140435396822e-07,  ,  ,9.020393797504067e-08,0,9.020393797504067e-08,1.076193489645498,9.424347986877944e-08,1.104285073631475,9.029653258613918e-08,1.094293452211622,9.422962603439484e-08,1.104341935270325,9.171511614720346e-08,1.099999695269767,9.419999999999998e-08,1.104286126069042,9.060234910394117e-08,1.100002625855391,  ,  ,9.151341004680869e-08,1.099999721177566,9.419999999999998e-08,1.104287460217577,9.024374611964222e-08,1.083794440704263,9.621769327896883e-08,1.034382836003898,9.020992716438216e-08,1.07548111125903,9.619999999999999e-08,0.9639342620336536,9.451698973753722e-08,1.104286324945466,  ,  ,9.020393797504067e-08,0.635636417250284,9.424347986877944e-08,1.104285658878038,9.029653258613918e-08,1.093146807172209,9.422962603439484e-08,1.10433815931603,9.171511614720346e-08,1.099997806015804,9.419999999999998e-08,1.104129044458013,9.060234910394117e-08,1.100005197330914,  ,  ,9.151341004680869e-08,1.100000691746251,9.419999999999998e-08,1.104130313928491,9.024374611964222e-08,1.075697158506925,9.621769327896883e-08,1.035241042801692,9.020992716438216e-08,0.830021741375393,9.619999999999999e-08,0.9774325429553117,9.451698973753722e-08,1.104286182000354,  ,  ,9.020393797504067e-08,0
9.020676690965837e-08,0.04185446712868785,9.428238985237925e-08,-7.007448479268763e-07,9.03280307187309e-08,2.17079562712228e-06,9.425499188023263e-08,3.085373163392875e-08,9.298959986965397e-08,-8.159108683659808e-07,9.420522308719416e-08,-5.300908770865484e-07,9.077711667655604e-08,-8.635913855727407e-07,  ,  ,9.257314557196285e-08,-1.734717924546559e-06,9.025252132949849e-08,2.001976485994791e-05,9.420525579231479e-08,-7.99783300878174e-07,9.623201975568104e-08,-4.851705434945084e-07,9.021502126554087e-08,0.006884005681962398,9.620334480127789e-08,-3.096670913301195e-05,9.482935148571938e-08,-9.435155814342791e-07,  ,  ,9.020676690965837e-08,0,9.020676690965837e-08,1.075145525624472,9.428238985237925e-08,1.104285097570044,9.03280307187309e-08,1.097088861602609,9.425499188023263e-08,1.104341777323408,9.298959986965397e-08,1.100000229011942,9.420522308719416e-08,1.104285005607196,9.077711667655604e-08,1.099999270162586,  ,  ,9.257314557196285e-08,1.100000213651662,9.420525579231479e-08,1.104286343106103,9.025252132949849e-08,1.086346044182152,9.623201975568104e-08,1.034408269323811,9.021502126554087e-08,1.075133242869687,9.620334480127789e-08,0.9640465823108957,9.482935148571938e-08,1.104286281328027,  ,  ,9.020676690965837e-08,0.7081166855271708,9.428238985237925e-08,1.104284840703046,9.03280307187309e-08,1.096499707723744,9.425499188023263e-08,1.104342607160625,9.298959986965397e-08,1.100002042548022,9.420522308719416e-08,1.104188232860047,9.077711667655604e-08,1.099997422145105,  ,  ,9.257314557196285e-08,1.099999326758593,9.420525579231479e-08,1.104189758045244,9.025252132949849e-08,1.082029219318158,9.623201975568104e-08,1.034512858792968,9.021502126554087e-08,0.9163778031195374,9.620334480127789e-08,0.9742188862037293,9.482935148571938e-08,1.10428638196379,  ,  ,9.020676690965837e-08,0
9.021009546758183e-08,0.02282859559407387,9.436020981957887e-08,-7.037406009542304e-07,9.03796440423276e-08,7.096489050075858e-07,9.43057235719082e-08,5.097411640830433e-08,9.409999999999999e-08,-8.636609495551169e-07,9.421409839893944e-08,-8.021703370889371e-07,9.112154225764129e-08,-8.395643066588146e-07,  ,  ,9.409999999999999e-08,-1.736712776978905e-06,9.026348558382174e-08,8.991987505463248e-06,9.421420463665548e-08,-1.072752747512944e-06,9.625278054679393e-08,3.069430037527029e-07,9.02204402751133e-08,0.002346061322252164,9.620991143804863e-08,-2.134832110873796e-05,9.54540749820837e-08,-9.418594405546656e-07,  ,  ,9.021009546758183e-08,0,9.021009546758183e-08,1.074266761415115,9.436020981957887e-08,1.104285075289752,9.03796440423276e-08,1.099118071433026,9.43057235719082e-08,1.10434181232029,9.409999999999999e-08,1.099999792792577,9.421409839893944e-08,1.104282882327638,9.112154225764129e-08,1.100000366258679,  ,  ,9.409999999999999e-08,1.099999783321276,9.421420463665548e-08,1.104284217233487,9.026348558382174e-08,1.089053095768924,9.625278054679393e-08,1.034411984649362,9.02204402751133e-08,1.075693562703669,9.620991143804863e-08,0.9642131611050632,9.54540749820837e-08,1.104286218060866,  ,  ,9.021009546758183e-08,0.7849086024861071,9.436020981957887e-08,1.104285218166379,9.03796440423276e-08,1.09893967028291,9.43057235719082e-08,1.104341431091528,9.409999999999999e-08,1.099998021939365,9.421409839893944e-08,1.104253651161321,9.112154225764129e-08,1.100001971836365,  ,  ,9.409999999999999e-08,1.100000715364528,9.421420463665548e-08,1.104255402432036,9.026348558382174e-08,1.086517210098995,9.625278054679393e-08,1.034406677485058,9.02204402751133e-08,0.9807300151605802,9.620991143804863e-08,0.9694504268863198,9.54540749820837e-08,1.104286093923564,  ,  ,9.021009546758183e-08,0
