"delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) Y"
6.5250000000E-06,1.0695085506E-08,6.5250000000E-06,9.0772676794E-09,6.5250000000E-06,8.4181178931E-09,6.5250000000E-06,8.6866598706E-09,6.5250000000E-06,7.6224606645E-09,6.5250000000E-06,7.1738138268E-09,6.5250000000E-06,8.3424105277E-09,6.5250000000E-06,7.4337863506E-09,6.5250000000E-06,7.0457711893E-09,6.5250000000E-06,1.7443996312E-08,6.5250000000E-06,1.4863248383E-08,6.5250000000E-06,1.3814568962E-08,6.5250000000E-06,1.4097560961E-08,6.5250000000E-06,1.2357221006E-08,6.5250000000E-06,1.1618150168E-08,6.5250000000E-06,1.3342840351E-08,6.5250000000E-06,1.1825753744E-08,6.5250000000E-06,1.1186959163E-08,6.5250000000E-06,5.6878650219E-09,6.5250000000E-06,4.8673708821E-09,6.5250000000E-06,4.5288489652E-09,6.5250000000E-06,4.8400568886E-09,6.5250000000E-06,4.2689211267E-09,6.5250000000E-06,4.0233053489E-09,6.5250000000E-06,4.7250595969E-09,6.5250000000E-06,4.2697759267E-09,6.5250000000E-06,4.0918192005E-09
6.5750000000E-06,1.0729134067E-08,6.5750000000E-06,9.1094511077E-09,6.5750000000E-06,8.4485871585E-09,6.5750000000E-06,8.7242085659E-09,6.5750000000E-06,7.6594380405E-09,6.5750000000E-06,7.2101568325E-09,6.5750000000E-06,8.3865598507E-09,6.5750000000E-06,7.4775083581E-09,6.5750000000E-06,7.0894573693E-09,6.5750000000E-06,1.7483773578E-08,6.5750000000E-06,1.4906295295E-08,6.5750000000E-06,1.3855444846E-08,6.5750000000E-06,1.4143063171E-08,6.5750000000E-06,1.2401450916E-08,6.5750000000E-06,1.1662912811E-08,6.5750000000E-06,1.3400534451E-08,6.5750000000E-06,1.1876182731E-08,6.5750000000E-06,1.1242573565E-08,6.5750000000E-06,5.7128348999E-09,6.5750000000E-06,4.8923403737E-09,6.5750000000E-06,4.5519931572E-09,6.5750000000E-06,4.8677307219E-09,6.5750000000E-06,4.2973907153E-09,6.5750000000E-06,4.0499461278E-09,6.5750000000E-06,4.7574598866E-09,6.5750000000E-06,4.3053167332E-09,6.5750000000E-06,4.1304483710E-09
6.6250000000E-06,1.0762499100E-08,6.6250000000E-06,9.1413325387E-09,6.6250000000E-06,8.4800510326E-09,6.6250000000E-06,8.7617583775E-09,6.6250000000E-06,7.6965789091E-09,6.6250000000E-06,7.2465863980E-09,6.6250000000E-06,8.4312266554E-09,6.6250000000E-06,7.5202430454E-09,6.6250000000E-06,7.1338161308E-09,6.6250000000E-06,1.7534490603E-08,6.6250000000E-06,1.4947557417E-08,6.6250000000E-06,1.3895482504E-08,6.6250000000E-06,1.4192159095E-08,6.6250000000E-06,1.2446373102E-08,6.6250000000E-06,1.1708464185E-08,6.6250000000E-06,1.3458360690E-08,6.6250000000E-06,1.1933115766E-08,6.6250000000E-06,1.1292859889E-08,6.6250000000E-06,5.7391848692E-09,6.6250000000E-06,4.9168255393E-09,6.6250000000E-06,4.5749307080E-09,6.6250000000E-06,4.8959995804E-09,6.6250000000E-06,4.3255976093E-09,6.6250000000E-06,4.0758545644E-09,6.6250000000E-06,4.7904590524E-09,6.6250000000E-06,4.3413816345E-09,6.6250000000E-06,4.1697677208E-09
6.6750000000E-06,1.0790635662E-08,6.6750000000E-06,9.1719316131E-09,6.6750000000E-06,8.5109715548E-09,6.6750000000E-06,8.7992986633E-09,6.6750000000E-06,7.7330951938E-09,6.6750000000E-06,7.2827126030E-09,6.6750000000E-06,8.4763130355E-09,6.6750000000E-06,7.5632874927E-09,6.6750000000E-06,7.1783303937E-09,6.6750000000E-06,1.7581134211E-08,6.6750000000E-06,1.4988384433E-08,6.6750000000E-06,1.3935541572E-08,6.6750000000E-06,1.4239103843E-08,6.6750000000E-06,1.2488207359E-08,6.6750000000E-06,1.1752310019E-08,6.6750000000E-06,1.3516383351E-08,6.6750000000E-06,1.1993373790E-08,6.6750000000E-06,1.1351808178E-08,6.6750000000E-06,5.7628542935E-09,6.6750000000E-06,4.9406316226E-09,6.6750000000E-06,4.5993407789E-09,6.6750000000E-06,4.9243266711E-09,6.6750000000E-06,4.3520428578E-09,6.6750000000E-06,4.1026911835E-09,6.6750000000E-06,4.8231057394E-09,6.6750000000E-06,4.3777727350E-09,6.6750000000E-06,4.2103511119E-09
6.7250000000E-06,1.0819875000E-08,6.7250000000E-06,9.2030427217E-09,6.7250000000E-06,8.5416734477E-09,6.7250000000E-06,8.8368620373E-09,6.7250000000E-06,7.7693025968E-09,6.7250000000E-06,7.3187478760E-09,6.7250000000E-06,8.5214096707E-09,6.7250000000E-06,7.6077045790E-09,6.7250000000E-06,7.2226829951E-09,6.7250000000E-06,1.7629301271E-08,6.7250000000E-06,1.5029921939E-08,6.7250000000E-06,1.3976158957E-08,6.7250000000E-06,1.4285906810E-08,6.7250000000E-06,1.2534634381E-08,6.7250000000E-06,1.1796530734E-08,6.7250000000E-06,1.3573906263E-08,6.7250000000E-06,1.2050649112E-08,6.7250000000E-06,1.1406984868E-08,6.7250000000E-06,5.7861929070E-09,6.7250000000E-06,4.9647671741E-09,6.7250000000E-06,4.6236345529E-09,6.7250000000E-06,4.9522974169E-09,6.7250000000E-06,4.3794183634E-09,6.7250000000E-06,4.1296076803E-09,6.7250000000E-06,4.8560318704E-09,6.7250000000E-06,4.4145104055E-09,6.7250000000E-06,4.2503829494E-09
6.7750000000E-06,1.0857371970E-08,6.7750000000E-06,9.2339960821E-09,6.7750000000E-06,8.5734213997E-09,6.7750000000E-06,8.8715113942E-09,6.7750000000E-06,7.8052775432E-09,6.7750000000E-06,7.3550561192E-09,6.7750000000E-06,8.5588962604E-09,6.7750000000E-06,7.6517071008E-09,6.7750000000E-06,7.2670866343E-09,6.7750000000E-06,1.7676448986E-08,6.7750000000E-06,1.5071791138E-08,6.7750000000E-06,1.4016682906E-08,6.7750000000E-06,1.4334241644E-08,6.7750000000E-06,1.2581983224E-08,6.7750000000E-06,1.1841713167E-08,6.7750000000E-06,1.3630194309E-08,6.7750000000E-06,1.2106808512E-08,6.7750000000E-06,1.1461988895E-08,6.7750000000E-06,5.8114657503E-09,6.7750000000E-06,4.9887784687E-09,6.7750000000E-06,4.6467684449E-09,6.7750000000E-06,4.9803201726E-09,6.7750000000E-06,4.4056248361E-09,6.7750000000E-06,4.1572691046E-09,6.7750000000E-06,4.8888926105E-09,6.7750000000E-06,4.4522539596E-09,6.7750000000E-06,4.2905531153E-09
6.8250000000E-06,1.0888212348E-08,6.8250000000E-06,9.2644657320E-09,6.8250000000E-06,8.6033767307E-09,6.8250000000E-06,8.9100949202E-09,6.8250000000E-06,7.8426686288E-09,6.8250000000E-06,7.3914224689E-09,6.8250000000E-06,8.6032124907E-09,6.8250000000E-06,7.6966915330E-09,6.8250000000E-06,7.3119522661E-09,6.8250000000E-06,1.7722053925E-08,6.8250000000E-06,1.5113448172E-08,6.8250000000E-06,1.4057511679E-08,6.8250000000E-06,1.4381913957E-08,6.8250000000E-06,1.2626842659E-08,6.8250000000E-06,1.1887445994E-08,6.8250000000E-06,1.3687368249E-08,6.8250000000E-06,1.2165207753E-08,6.8250000000E-06,1.1517875283E-08,6.8250000000E-06,5.8365969263E-09,6.8250000000E-06,5.0136976186E-09,6.8250000000E-06,4.6703714925E-09,6.8250000000E-06,5.0091702480E-09,6.8250000000E-06,4.4319208024E-09,6.8250000000E-06,4.1840973748E-09,6.8250000000E-06,4.9226495747E-09,6.8250000000E-06,4.4907864013E-09,6.8250000000E-06,4.3326514076E-09
6.8750000000E-06,1.0916499537E-08,6.8750000000E-06,9.2950392695E-09,6.8750000000E-06,8.6330996794E-09,6.8750000000E-06,8.9469424288E-09,6.8750000000E-06,7.8795214684E-09,6.8750000000E-06,7.4275566821E-09,6.8750000000E-06,8.6532700768E-09,6.8750000000E-06,7.7422831476E-09,6.8750000000E-06,7.3569456399E-09,6.8750000000E-06,1.7760518359E-08,6.8750000000E-06,1.5155306203E-08,6.8750000000E-06,1.4097872892E-08,6.8750000000E-06,1.4430807807E-08,6.8750000000E-06,1.2671402620E-08,6.8750000000E-06,1.1932997197E-08,6.8750000000E-06,1.3742823581E-08,6.8750000000E-06,1.2219206351E-08,6.8750000000E-06,1.1572445522E-08,6.8750000000E-06,5.8613143009E-09,6.8750000000E-06,5.0380399252E-09,6.8750000000E-06,4.6939442246E-09,6.8750000000E-06,5.0363207401E-09,6.8750000000E-06,4.4599199563E-09,6.8750000000E-06,4.2101794899E-09,6.8750000000E-06,4.9565473973E-09,6.8750000000E-06,4.5288894480E-09,6.8750000000E-06,4.3754732922E-09
6.9250000000E-06,1.0949803103E-08,6.9250000000E-06,9.3258548690E-09,6.9250000000E-06,8.6634672086E-09,6.9250000000E-06,8.9820167068E-09,6.9250000000E-06,7.9158308496E-09,6.9250000000E-06,7.4638278463E-09,6.9250000000E-06,8.7020469136E-09,6.9250000000E-06,7.7868180771E-09,6.9250000000E-06,7.4027381365E-09,6.9250000000E-06,1.7809432839E-08,6.9250000000E-06,1.5196493202E-08,6.9250000000E-06,1.4137900543E-08,6.9250000000E-06,1.4476803509E-08,6.9250000000E-06,1.2717071200E-08,6.9250000000E-06,1.1977152622E-08,6.9250000000E-06,1.3802676403E-08,6.9250000000E-06,1.2274335036E-08,6.9250000000E-06,1.1627978733E-08,6.9250000000E-06,5.8858147915E-09,6.9250000000E-06,5.0614214798E-09,6.9250000000E-06,4.7182214943E-09,6.9250000000E-06,5.0630830512E-09,6.9250000000E-06,4.4876859740E-09,6.9250000000E-06,4.2366220454E-09,6.9250000000E-06,4.9901729026E-09,6.9250000000E-06,4.5679501585E-09,6.9250000000E-06,4.4191475077E-09
6.9750000000E-06,1.0983088391E-08,6.9750000000E-06,9.3566940655E-09,6.9750000000E-06,8.6938162604E-09,6.9750000000E-06,9.0193289805E-09,6.9750000000E-06,7.9524312075E-09,6.9750000000E-06,7.5002751891E-09,6.9750000000E-06,8.7481947256E-09,6.9750000000E-06,7.8318752366E-09,6.9750000000E-06,7.4484195003E-09,6.9750000000E-06,1.7856005474E-08,6.9750000000E-06,1.5238495486E-08,6.9750000000E-06,1.4178480782E-08,6.9750000000E-06,1.4524571636E-08,6.9750000000E-06,1.2762510813E-08,6.9750000000E-06,1.2020795127E-08,6.9750000000E-06,1.3863122598E-08,6.9750000000E-06,1.2331369404E-08,6.9750000000E-06,1.1683022747E-08,6.9750000000E-06,5.9104145205E-09,6.9750000000E-06,5.0862068678E-09,6.9750000000E-06,4.7421641891E-09,6.9750000000E-06,5.0897297543E-09,6.9750000000E-06,4.5132530266E-09,6.9750000000E-06,4.2643808989E-09,6.9750000000E-06,5.0240341595E-09,6.9750000000E-06,4.6071280745E-09,6.9750000000E-06,4.4646708333E-09
7.0250000000E-06,1.1014115785E-08,7.0250000000E-06,9.3875784393E-09,7.0250000000E-06,8.7242155608E-09,7.0250000000E-06,9.0565642625E-09,7.0250000000E-06,7.9894767655E-09,7.0250000000E-06,7.5365211381E-09,7.0250000000E-06,8.7926439342E-09,7.0250000000E-06,7.8765286694E-09,7.0250000000E-06,7.4938469818E-09,7.0250000000E-06,1.7902153527E-08,7.0250000000E-06,1.5280294688E-08,7.0250000000E-06,1.4218794646E-08,7.0250000000E-06,1.4573321895E-08,7.0250000000E-06,1.2807508050E-08,7.0250000000E-06,1.2065242631E-08,7.0250000000E-06,1.3922030357E-08,7.0250000000E-06,1.2386480686E-08,7.0250000000E-06,1.1738185273E-08,7.0250000000E-06,5.9351818363E-09,7.0250000000E-06,5.1104247456E-09,7.0250000000E-06,4.7657247889E-09,7.0250000000E-06,5.1168645884E-09,7.0250000000E-06,4.5415031394E-09,7.0250000000E-06,4.2919679223E-09,7.0250000000E-06,5.0585451017E-09,7.0250000000E-06,4.6474062609E-09,7.0250000000E-06,4.5118185197E-09
7.0750000000E-06,1.1046579084E-08,7.0750000000E-06,9.4185974487E-09,7.0750000000E-06,8.7560801785E-09,7.0750000000E-06,9.0939867489E-09,7.0750000000E-06,8.0258951956E-09,7.0750000000E-06,7.5727331146E-09,7.0750000000E-06,8.8357029449E-09,7.0750000000E-06,7.9205978740E-09,7.0750000000E-06,7.5394470283E-09,7.0750000000E-06,1.7946517936E-08,7.0750000000E-06,1.5321739083E-08,7.0750000000E-06,1.4259268882E-08,7.0750000000E-06,1.4620707046E-08,7.0750000000E-06,1.2853084494E-08,7.0750000000E-06,1.2110654783E-08,7.0750000000E-06,1.3978794300E-08,7.0750000000E-06,1.2442575387E-08,7.0750000000E-06,1.1794486875E-08,7.0750000000E-06,5.9599356670E-09,7.0750000000E-06,5.1342127754E-09,7.0750000000E-06,4.7892479481E-09,7.0750000000E-06,5.1447763105E-09,7.0750000000E-06,4.5705512021E-09,7.0750000000E-06,4.3182153428E-09,7.0750000000E-06,5.0932468078E-09,7.0750000000E-06,4.6890046219E-09,7.0750000000E-06,4.5600612826E-09
7.1250000000E-06,1.1080719452E-08,7.1250000000E-06,9.4496969660E-09,7.1250000000E-06,8.7868592151E-09,7.1250000000E-06,9.1318985420E-09,7.1250000000E-06,8.0620085575E-09,7.1250000000E-06,7.6092601021E-09,7.1250000000E-06,8.8797359557E-09,7.1250000000E-06,7.9637362093E-09,7.1250000000E-06,7.5851781015E-09,7.1250000000E-06,1.7991121215E-08,7.1250000000E-06,1.5363626191E-08,7.1250000000E-06,1.4299631351E-08,7.1250000000E-06,1.4667803342E-08,7.1250000000E-06,1.2897458779E-08,7.1250000000E-06,1.2157292057E-08,7.1250000000E-06,1.4035032061E-08,7.1250000000E-06,1.2501398139E-08,7.1250000000E-06,1.1850686516E-08,7.1250000000E-06,5.9850242109E-09,7.1250000000E-06,5.1589691120E-09,7.1250000000E-06,4.8140294944E-09,7.1250000000E-06,5.1739258933E-09,7.1250000000E-06,4.5968277866E-09,7.1250000000E-06,4.3446478049E-09,7.1250000000E-06,5.1260183570E-09,7.1250000000E-06,4.7303523888E-09,7.1250000000E-06,4.6085661324E-09
7.1750000000E-06,1.1117194175E-08,7.1750000000E-06,9.4808167144E-09,7.1750000000E-06,8.8166963912E-09,7.1750000000E-06,9.1699437758E-09,7.1750000000E-06,8.0986404202E-09,7.1750000000E-06,7.6477057888E-09,7.1750000000E-06,8.9253388605E-09,7.1750000000E-06,8.0082062611E-09,7.1750000000E-06,7.6309645432E-09,7.1750000000E-06,1.8039692628E-08,7.1750000000E-06,1.5409575835E-08,7.1750000000E-06,1.4340384790E-08,7.1750000000E-06,1.4718538987E-08,7.1750000000E-06,1.2941693051E-08,7.1750000000E-06,1.2201818834E-08,7.1750000000E-06,1.4094464358E-08,7.1750000000E-06,1.2558159422E-08,7.1750000000E-06,1.1901903735E-08,7.1750000000E-06,6.0103663868E-09,7.1750000000E-06,5.1833442787E-09,7.1750000000E-06,4.8386015257E-09,7.1750000000E-06,5.2023391419E-09,7.1750000000E-06,4.6239908651E-09,7.1750000000E-06,4.3709176042E-09,7.1750000000E-06,5.1606087879E-09,7.1750000000E-06,4.7724837445E-09,7.1750000000E-06,4.6578369124E-09
7.2250000000E-06,1.1152123272E-08,7.2250000000E-06,9.5129536202E-09,7.2250000000E-06,8.8466974460E-09,7.2250000000E-06,9.2086423339E-09,7.2250000000E-06,8.1357313204E-09,7.2250000000E-06,7.6856011241E-09,7.2250000000E-06,8.9719668655E-09,7.2250000000E-06,8.0549459846E-09,7.2250000000E-06,7.6775009409E-09,7.2250000000E-06,1.8086006263E-08,7.2250000000E-06,1.5449485734E-08,7.2250000000E-06,1.4381544854E-08,7.2250000000E-06,1.4764848522E-08,7.2250000000E-06,1.2989025801E-08,7.2250000000E-06,1.2246190806E-08,7.2250000000E-06,1.4151644698E-08,7.2250000000E-06,1.2614654779E-08,7.2250000000E-06,1.1960491740E-08,7.2250000000E-06,6.0351756264E-09,7.2250000000E-06,5.2076849072E-09,7.2250000000E-06,4.8627128812E-09,7.2250000000E-06,5.2296873664E-09,7.2250000000E-06,4.6520649704E-09,7.2250000000E-06,4.3981568491E-09,7.2250000000E-06,5.1964365920E-09,7.2250000000E-06,4.8176492017E-09,7.2250000000E-06,4.7105467774E-09
7.2750000000E-06,1.1183294658E-08,7.2750000000E-06,9.5452806892E-09,7.2750000000E-06,8.8773760833E-09,7.2750000000E-06,9.2464559025E-09,7.2750000000E-06,8.1729031794E-09,7.2750000000E-06,7.7223263896E-09,7.2750000000E-06,9.0177342962E-09,7.2750000000E-06,8.1001787532E-09,7.2750000000E-06,7.7235069809E-09,7.2750000000E-06,1.8128244498E-08,7.2750000000E-06,1.5486516983E-08,7.2750000000E-06,1.4422099824E-08,7.2750000000E-06,1.4810096587E-08,7.2750000000E-06,1.3034939221E-08,7.2750000000E-06,1.2291724026E-08,7.2750000000E-06,1.4211191654E-08,7.2750000000E-06,1.2672355963E-08,7.2750000000E-06,1.2026852895E-08,7.2750000000E-06,6.0616692569E-09,7.2750000000E-06,5.2308057180E-09,7.2750000000E-06,4.8865389434E-09,7.2750000000E-06,5.2578523638E-09,7.2750000000E-06,4.6794016798E-09,7.2750000000E-06,4.4255253184E-09,7.2750000000E-06,5.2335263138E-09,7.2750000000E-06,4.8636320541E-09,7.2750000000E-06,4.7631883216E-09
7.3250000000E-06,1.1214914711E-08,7.3250000000E-06,9.5770507258E-09,7.3250000000E-06,8.9083213908E-09,7.3250000000E-06,9.2841362352E-09,7.3250000000E-06,8.2091935742E-09,7.3250000000E-06,7.7587548507E-09,7.3250000000E-06,9.0624301759E-09,7.3250000000E-06,8.1443373176E-09,7.3250000000E-06,7.7696450835E-09,7.3250000000E-06,1.8173579703E-08,7.3250000000E-06,1.5528788088E-08,7.3250000000E-06,1.4462366911E-08,7.3250000000E-06,1.4860873779E-08,7.3250000000E-06,1.3079597254E-08,7.3250000000E-06,1.2337663406E-08,7.3250000000E-06,1.4272164100E-08,7.3250000000E-06,1.2728536911E-08,7.3250000000E-06,1.2082318719E-08,7.3250000000E-06,6.0877230962E-09,7.3250000000E-06,5.2539408580E-09,7.3250000000E-06,4.9088410645E-09,7.3250000000E-06,5.2858260225E-09,7.3250000000E-06,4.7059117541E-09,7.3250000000E-06,4.4522289324E-09,7.3250000000E-06,5.2697707186E-09,7.3250000000E-06,4.9097848691E-09,7.3250000000E-06,4.8184850579E-09
7.3750000000E-06,1.1249426290E-08,7.3750000000E-06,9.6087025749E-09,7.3750000000E-06,8.9393353759E-09,7.3750000000E-06,9.3222664397E-09,7.3750000000E-06,8.2457144187E-09,7.3750000000E-06,7.7945281147E-09,7.3750000000E-06,9.1031639665E-09,7.3750000000E-06,8.1902268902E-09,7.3750000000E-06,7.8165070483E-09,7.3750000000E-06,1.8222087968E-08,7.3750000000E-06,1.5569808540E-08,7.3750000000E-06,1.4502729205E-08,7.3750000000E-06,1.4907184403E-08,7.3750000000E-06,1.3124166359E-08,7.3750000000E-06,1.2385833341E-08,7.3750000000E-06,1.4331567785E-08,7.3750000000E-06,1.2784224989E-08,7.3750000000E-06,1.2137283038E-08,7.3750000000E-06,6.1122038906E-09,7.3750000000E-06,5.2794068806E-09,7.3750000000E-06,4.9315968013E-09,7.3750000000E-06,5.3135705366E-09,7.3750000000E-06,4.7326736549E-09,7.3750000000E-06,4.4789081818E-09,7.3750000000E-06,5.3049161705E-09,7.3750000000E-06,4.9571334194E-09,7.3750000000E-06,4.8761378343E-09
7.4250000000E-06,1.1284054802E-08,7.4250000000E-06,9.6404074671E-09,7.4250000000E-06,8.9696990129E-09,7.4250000000E-06,9.3599792096E-09,7.4250000000E-06,8.2824322042E-09,7.4250000000E-06,7.8306917150E-09,7.4250000000E-06,9.1473378351E-09,7.4250000000E-06,8.2367227369E-09,7.4250000000E-06,7.8632384767E-09,7.4250000000E-06,1.8264377183E-08,7.4250000000E-06,1.5610445234E-08,7.4250000000E-06,1.4543013460E-08,7.4250000000E-06,1.4955527035E-08,7.4250000000E-06,1.3169592660E-08,7.4250000000E-06,1.2430709495E-08,7.4250000000E-06,1.4389339107E-08,7.4250000000E-06,1.2841140742E-08,7.4250000000E-06,1.2191620904E-08,7.4250000000E-06,6.1348905671E-09,7.4250000000E-06,5.3046579061E-09,7.4250000000E-06,4.9557983255E-09,7.4250000000E-06,5.3421507676E-09,7.4250000000E-06,4.7589414769E-09,7.4250000000E-06,4.5056817488E-09,7.4250000000E-06,5.3411447159E-09,7.4250000000E-06,5.0061728866E-09,7.4250000000E-06,4.9353877346E-09
7.4750000000E-06,1.1317764680E-08,7.4750000000E-06,9.6721447281E-09,7.4750000000E-06,9.0003223622E-09,7.4750000000E-06,9.3980530854E-09,7.4750000000E-06,8.3189150547E-09,7.4750000000E-06,7.8667008755E-09,7.4750000000E-06,9.1947021228E-09,7.4750000000E-06,8.2829131324E-09,7.4750000000E-06,7.9112583108E-09,7.4750000000E-06,1.8310535221E-08,7.4750000000E-06,1.5653174461E-08,7.4750000000E-06,1.4582794940E-08,7.4750000000E-06,1.5002928143E-08,7.4750000000E-06,1.3215135369E-08,7.4750000000E-06,1.2476497571E-08,7.4750000000E-06,1.4447436301E-08,7.4750000000E-06,1.2897775404E-08,7.4750000000E-06,1.2244824657E-08,7.4750000000E-06,6.1588308916E-09,7.4750000000E-06,5.3280862380E-09,7.4750000000E-06,4.9800785837E-09,7.4750000000E-06,5.3681422932E-09,7.4750000000E-06,4.7862689390E-09,7.4750000000E-06,4.5336383026E-09,7.4750000000E-06,5.3781258551E-09,7.4750000000E-06,5.0566164214E-09,7.4750000000E-06,4.9969067199E-09
7.5250000000E-06,1.1347120345E-08,7.5250000000E-06,9.7037586748E-09,7.5250000000E-06,9.0312012000E-09,7.5250000000E-06,9.4365032752E-09,7.5250000000E-06,8.3556670165E-09,7.5250000000E-06,7.9027845529E-09,7.5250000000E-06,9.2415647998E-09,7.5250000000E-06,8.3276701834E-09,7.5250000000E-06,7.9595206304E-09,7.5250000000E-06,1.8357157222E-08,7.5250000000E-06,1.5695070499E-08,7.5250000000E-06,1.4623407578E-08,7.5250000000E-06,1.5053822095E-08,7.5250000000E-06,1.3260139785E-08,7.5250000000E-06,1.2522231300E-08,7.5250000000E-06,1.4507093365E-08,7.5250000000E-06,1.2953870565E-08,7.5250000000E-06,1.2304018008E-08,7.5250000000E-06,6.1844857651E-09,7.5250000000E-06,5.3524652801E-09,7.5250000000E-06,5.0047769420E-09,7.5250000000E-06,5.3952454942E-09,7.5250000000E-06,4.8140703171E-09,7.5250000000E-06,4.5610188730E-09,7.5250000000E-06,5.4162750645E-09,7.5250000000E-06,5.1084891672E-09,7.5250000000E-06,5.0611908241E-09
