"sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) X","sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) Y"
7.94E-05,3.566953293677E-09
7.94E-05,3.568104963642E-09
7.94E-05,3.569075190736E-09
7.94E-05,3.569953845173E-09
7.95E-05,3.571059221002E-09
7.95E-05,3.572068460955E-09
7.95E-05,3.573019781630E-09
7.95E-05,3.573937036414E-09
7.95E-05,3.575720944268E-09
7.96E-05,3.561704759438E-09
7.96E-05,3.562651641862E-09
7.96E-05,3.563707271378E-09
7.96E-05,3.565014333165E-09
7.96E-05,3.566277411387E-09
7.97E-05,3.567421497659E-09
7.97E-05,3.568517840874E-09
7.97E-05,3.570015606146E-09
7.97E-05,3.571256574659E-09
7.97E-05,3.572338881921E-09
7.98E-05,3.573330600708E-09
7.98E-05,3.574547336507E-09
7.98E-05,3.575661938045E-09
7.98E-05,3.576813673365E-09
7.98E-05,3.577745489070E-09
7.99E-05,3.578541947644E-09
7.99E-05,3.580143069657E-09
7.99E-05,3.581009152625E-09
7.99E-05,3.582103964426E-09
7.99E-05,3.583148164275E-09
8.00E-05,3.584137606597E-09
8.00E-05,3.585032945834E-09
8.00E-05,3.586306602221E-09
8.00E-05,3.587484881741E-09
8.00E-05,3.588472198745E-09
8.01E-05,3.589354237068E-09
8.01E-05,3.590467924506E-09
8.01E-05,3.591485185939E-09
8.01E-05,3.592433684776E-09
8.01E-05,3.593341975141E-09
8.02E-05,3.595143597015E-09
8.02E-05,3.589334043976E-09
