"P_inst (d0=0,d1=0,d2=0,d3=0) X","P_inst (d0=0,d1=0,d2=0,d3=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1) X","P_inst (d0=0,d1=0,d2=0,d3=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0) X","P_inst (d0=0,d1=0,d2=1,d3=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1) X","P_inst (d0=0,d1=0,d2=1,d3=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0) X","P_inst (d0=0,d1=1,d2=0,d3=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1) X","P_inst (d0=0,d1=1,d2=0,d3=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0) X","P_inst (d0=0,d1=1,d2=1,d3=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1) X","P_inst (d0=0,d1=1,d2=1,d3=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0) X","P_inst (d0=1,d1=0,d2=0,d3=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1) X","P_inst (d0=1,d1=0,d2=0,d3=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0) X","P_inst (d0=1,d1=0,d2=1,d3=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1) X","P_inst (d0=1,d1=0,d2=1,d3=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0) X","P_inst (d0=1,d1=1,d2=0,d3=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1) X","P_inst (d0=1,d1=1,d2=0,d3=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0) X","P_inst (d0=1,d1=1,d2=1,d3=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1) X","P_inst (d0=1,d1=1,d2=1,d3=1) Y"
8.007162428982502e-08,-5.88735700437185e-05,8.192939442761775e-08,-3.986464550880233e-05,8.010817590381459e-08,-1.094081967463233e-06,8.24585356016756e-08,-1.254273209271071e-05,8.0169158389068e-08,-4.298796607522677e-06,8.218505370829948e-08,-2.059713382294196e-05,8.030977424986004e-08,-5.951233840020722e-07,8.384729383387682e-08,-2.908287554804873e-07,8.0121480546088e-08,-6.35936210548007e-06,8.203760120519648e-08,-2.627292184131061e-05,8.01e-08,4.828846673490726e-06,8.298795367461515e-08,-2.481065512040125e-05,8.008396099889774e-08,3.551934063220263e-06,8.265848919102491e-08,-2.114995819759301e-05,8.186978712385023e-08,-3.997649146349603e-05,  ,  
8.007443765874323e-08,-4.217214036439873e-05,8.195885392689754e-08,-4.218332487215949e-05,8.011369993281107e-08,-1.02185304421005e-06,8.258404101500946e-08,-2.880492539606313e-05,8.023042442522698e-08,-4.937621198625804e-06,8.221670497533508e-08,-2.635189127858036e-05,8.050332595773875e-08,-1.114660859362659e-06,8.392364691693841e-08,1.522502929639147e-07,8.013705423743863e-08,-6.509221520864512e-06,8.206724641910312e-08,-3.255942575349799e-05,8.010177314828062e-08,-1.372994082495532e-06,8.300112368315742e-08,-2.312103219071838e-05,8.008638774653103e-08,2.850366855169027e-06,8.268608857832941e-08,-1.880462977817271e-05,8.188533851727053e-08,-3.612310157015778e-05,  ,  
8.007695814211735e-08,-2.523667290351123e-05,8.198391950326093e-08,-4.282321605041327e-05,8.012142206870218e-08,-1.128681911528527e-06,8.261312314815405e-08,-3.507898364285159e-05,8.035295649754493e-08,-6.523222616874057e-06,8.224660598644018e-08,-3.287889117165671e-05,8.07970448127163e-08,-3.035048182683928e-06,8.400000000000001e-08,-3.143899517755589e-07,8.016820162013988e-08,-6.980108967181135e-06,8.209178307278578e-08,-3.769022401474936e-05,8.010471650276133e-08,-3.566222199033376e-07,8.301710824246538e-08,-2.039790145914586e-05,8.008946577119343e-08,3.957674084908847e-06,8.272039795420695e-08,-1.694971264635027e-05,8.190321877024217e-08,-2.957753231554128e-05,  ,  
8.00791196596322e-08,-9.538087316913961e-06,8.20099377686846e-08,-4.256072703847653e-05,8.013686634048442e-08,-1.123669475193464e-06,8.263654034899209e-08,-3.932117126923513e-05,8.059802064218085e-08,-1.002227840737216e-05,8.227067254309239e-08,-3.790267752023751e-05,8.105973359116581e-08,-5.785046336617677e-06,8.400593842466652e-08,-1.382932004561905e-05,8.022934884711131e-08,-7.770747995669644e-06,8.21230484225926e-08,-4.148187041474423e-05,8.010745067939637e-08,-5.856497818485563e-07,8.304907736108131e-08,-1.843575851507278e-05,8.009562182051824e-08,2.948226019254484e-06,8.27760777375094e-08,-1.616059302651112e-05,8.191798296478639e-08,-2.61455813084264e-05,  ,  
8.00814124400373e-08,-7.935167143747777e-06,8.203362246599695e-08,-4.132197269595782e-05,8.016775488404888e-08,-1.322831222092264e-06,8.266384570496403e-08,-4.192382355026449e-05,8.067186566449614e-08,-1.17881050563388e-05,8.229792751754761e-08,-4.119853188698469e-05,8.131206171452101e-08,-9.757909573987809e-06,8.401544407921609e-08,-1.347653414572231e-05,8.035164330105418e-08,-9.555371423499869e-06,8.214703777928965e-08,-4.248092735153049e-05,8.011291903266646e-08,-4.697279558371711e-07,8.308536559596003e-08,-1.64557351029488e-05,8.01e-08,4.073973442719318e-06,8.284068892240093e-08,-1.492678491480918e-05,8.193468697105662e-08,-2.312654642837732e-05,  ,  
8.008372196807401e-08,-2.737370350131266e-06,8.206193759919891e-08,-3.677580139832503e-05,8.022781073064623e-08,-1.558147351817921e-06,8.269041103313966e-08,-4.277342000629683e-05,8.081955570912672e-08,-2.712688465993114e-05,8.232063727002634e-08,-4.241589697171969e-05,8.137472774699287e-08,-1.165125391363453e-05,8.402769764871031e-08,-1.348545792917572e-05,8.05962322089399e-08,-1.634821402382844e-05,8.21668650935525e-08,-4.290451272055005e-05,8.012003345734768e-08,-5.87862952578175e-07,8.314215067423425e-08,-1.619767851192431e-05,8.010228506729404e-08,-2.705530457787777e-06,8.295147469500729e-08,-1.028878099189112e-05,8.19487605570939e-08,-2.109580474859117e-05,  ,  
8.008617358451195e-08,-6.15940696243403e-06,8.208309813069509e-08,-2.857192158365278e-05,8.034792242384093e-08,-2.381610516124815e-06,8.271951300039004e-08,-4.267943740060815e-05,8.084954015157669e-08,-3.390041703825078e-05,8.234059045238173e-08,-4.284799305799311e-05,8.150005981193657e-08,-2.513700913349462e-05,8.405220478769874e-08,-4.065819542744912e-05,8.067884264351522e-08,-3.004272040358377e-05,8.219016348607812e-08,-4.234267166698248e-05,8.01341049931642e-08,-5.284736962197591e-07,8.321150881822043e-08,-1.433348176222237e-05,8.010516032712134e-08,-1.878587441091751e-06,8.303931505809827e-08,-4.025491545347411e-06,8.197690772916847e-08,-1.862664983507754e-05,  ,  
8.008939437132929e-08,-2.414828968238965e-06,8.209920723148717e-08,-2.571269192980759e-05,8.058814581023034e-08,-4.549139231688498e-06,8.274275397684709e-08,-4.149118454048974e-05,8.087402182773565e-08,-3.924687284950299e-05,8.236376204905843e-08,-4.255141358486953e-05,8.15304842483502e-08,-3.13637679837315e-05,8.409999999999999e-08,-0.0001702589868576545,8.070766685107601e-08,-3.710293594305423e-05,8.221547511434422e-08,-4.096879234483007e-05,8.016100067696096e-08,-6.764771556651239e-07,8.332123076363483e-08,-9.345942689748781e-06,8.010776577565242e-08,-2.060169918855211e-06,8.313441868558815e-08,-9.995432916159182e-07,8.20120267920204e-08,-1.69444749833282e-05,  ,  
8.009452205638008e-08,-6.007924970875039e-06,8.210525508024807e-08,-2.403123795117209e-05,8.082229002512218e-08,-7.598234606805408e-06,8.276988917577404e-08,-3.780309799937214e-05,8.09050491847653e-08,-4.281118022055689e-05,8.238834321619569e-08,-4.134584934837102e-05,8.155625148128629e-08,-3.711303815089686e-05,8.410603012103164e-08,-0.0001276406723130819,8.07283901225706e-08,-4.130938640605436e-05,8.223404381574265e-08,-3.796430745056059e-05,8.021046266451791e-08,-7.249551440844173e-07,8.340618921801103e-08,-3.158929391469754e-06,8.011297667271458e-08,-1.995749731874446e-06,8.317682145768947e-08,-3.245786447029761e-07,8.207068332030065e-08,-1.601690353214799e-05,  ,  
8.01e-08,-2.256019814197438e-06,8.211735077776986e-08,-2.2550992201599e-05,8.107745087897816e-08,-1.522578793152639e-05,8.279196729975717e-08,-2.925366219275775e-05,8.092924152748353e-08,-4.359138113117635e-05,8.241692511223939e-08,-3.672476952301636e-05,8.159000324071303e-08,-4.144805139003643e-05,8.411563337790261e-08,-0.0001049632407234939,8.075337511845463e-08,-4.373545999281152e-05,8.224839421283899e-08,-3.286547495989944e-05,8.030938663963181e-08,-1.146859505624233e-06,8.350483723047331e-08,-9.662671623255237e-07,8.012039736194834e-08,-2.129392146963242e-06,8.326162700189209e-08,-2.84394930272445e-07,8.213740901347975e-08,-1.48232428780629e-05,  ,  
8.010259862811942e-08,-1.029453672287756e-05,8.214154217281346e-08,-1.932924493080156e-05,8.115044845662955e-08,-2.559858266036963e-05,8.280743724918119e-08,-2.633439671552105e-05,8.095019921381481e-08,-4.375684499302133e-05,8.243794097416905e-08,-2.861968175646423e-05,8.16140469849506e-08,-4.257882360303343e-05,8.412503692682943e-08,-8.629898257879617e-05,8.077773369035519e-08,-4.455701330222206e-05,8.226274180326318e-08,-2.829497297926352e-05,8.050723458985962e-08,-2.126563522524457e-06,8.362509705246124e-08,3.1172996152884e-07,8.013523874041586e-08,-2.153676450001869e-06,8.335322850397276e-08,9.379130979350142e-08,8.225336080389381e-08,-9.368620655673195e-06,  ,  
8.01057290017055e-08,-9.547867006310048e-06,8.217060691217489e-08,-1.790571793021279e-05,8.118028912682815e-08,-3.200715031273261e-05,8.281517222389321e-08,-2.426111339686822e-05,8.097270885576386e-08,-4.278331437263104e-05,8.245396528080776e-08,-2.571428019330782e-05,8.163428893100838e-08,-4.296092242297643e-05,8.414384402468305e-08,-5.800350874764067e-05,8.080413904382841e-08,-4.417224164210597e-05,8.227534145051682e-08,-2.558298303106908e-05,8.076217940697954e-08,-4.498020910094431e-06,8.371509712657536e-08,-4.911143145037072e-07,8.016492149735091e-08,-2.441109630510775e-06,8.352320953396959e-08,-2.626900398324311e-07,8.23414646759602e-08,-3.440158560615576e-06,  ,  
8.0108692836104e-08,-9.763591708176234e-06,8.22197323628743e-08,-1.612094351728822e-05,8.120353706816255e-08,-3.726169418782223e-05,8.282812105486234e-08,-2.261244860013529e-05,8.099832769919185e-08,-4.046858453664709e-05,8.246005945070308e-08,-2.408197215386134e-05,8.165807862861896e-08,-4.245822144461712e-05,8.418145822039029e-08,-2.500634049293191e-05,8.082616002265331e-08,-4.28145608948006e-05,8.228846952672508e-08,-2.322559520404972e-05,8.100926581952402e-08,-7.562189558223635e-06,8.383279571530566e-08,3.571216684826344e-07,8.022428701122102e-08,-2.83844541151517e-06,8.374682669353227e-08,1.006162085129351e-07,8.244264088490981e-08,-6.639219075307394e-07,  ,  
8.0114620504901e-08,-9.760761360190054e-06,8.227719668177757e-08,-1.578729312894169e-05,8.12352738024054e-08,-4.145983498628114e-05,8.285401871680062e-08,-1.924815423541041e-05,8.101343078759266e-08,-3.558763003039887e-05,8.247224779049372e-08,-2.252185159104572e-05,8.168334416087911e-08,-4.100282860200354e-05,8.423899211785454e-08,-6.040664398506156e-06,8.085138697851902e-08,-3.79514870710534e-05,8.230433373310679e-08,-2.099464882022796e-05,8.125734209173676e-08,-1.567843833304451e-05,8.400000000000001e-08,-5.253671140131418e-07,8.034301803896122e-08,-4.029945828483757e-06,8.400000000000001e-08,-2.696827319170705e-07,8.257518192567892e-08,6.32572059758782e-08,  ,  
8.012289866680335e-08,-9.948755042435758e-06,8.236824453449289e-08,-1.284239528184743e-05,8.125826910235431e-08,-4.271157915972882e-05,8.288171096799946e-08,-1.791190408854958e-05,8.103004009936337e-08,-2.958891755353732e-05,8.249662447007499e-08,-1.934446976239688e-05,8.170200726395518e-08,-3.797967694412326e-05,8.430966189071718e-08,-9.730144015914209e-07,8.087090609986094e-08,-2.94555732916605e-05,8.233606214587021e-08,-1.828870462823612e-05,8.132935039731417e-08,-2.617122304844458e-05,8.400823184415556e-08,-1.382882348630735e-05,8.057293028133442e-08,-6.717726578724608e-06,8.401002889021653e-08,-1.382654314098082e-05,8.266797172108297e-08,-2.15638171667059e-07,  ,  
8.013945499060806e-08,-1.012997129918647e-05,8.246708176321969e-08,-6.827631294511748e-06,8.127884221487293e-08,-4.310454126801464e-05,8.293672862435594e-08,-1.608401293389083e-05,8.104520911934883e-08,-2.581948906989104e-05,8.252536685950843e-08,-1.787829022338687e-05,8.171656947896758e-08,-3.266307349312243e-05,8.44014587374405e-08,-1.587131266178912e-07,8.088605197398467e-08,-2.651081219794995e-05,8.237364605165135e-08,-1.677054568378289e-05,8.135893707908461e-08,-3.273315668057848e-05,8.402010158339132e-08,-1.334332023164481e-05,8.081359685873841e-08,-1.075965631163205e-05,8.402368304113421e-08,-1.328428003902211e-05,8.279269029203153e-08,8.508935996810481e-08,  ,  
8.017256763821747e-08,-1.065909334122338e-05,8.255470276975591e-08,-1.81174281033205e-06,8.130271239793332e-08,-4.272157574255774e-05,8.299155634651425e-08,-1.573955397830404e-05,8.106007535110322e-08,-2.347150373440034e-05,8.257420312352521e-08,-1.615689088240119e-05,8.173103835413623e-08,-2.816654396858255e-05,8.453596659618284e-08,-1.735978365197086e-07,8.089950339830486e-08,-2.355857547486525e-05,8.242829632203211e-08,-1.591908003566334e-05,8.138163264624778e-08,-3.753079006124074e-05,8.404019250649006e-08,-1.879000329178145e-05,8.088638842034344e-08,-1.379551245200614e-05,8.405010372850423e-08,-5.83196506680165e-05,8.303495919646069e-08,-2.538005920558892e-07,  ,  
8.023648927724879e-08,-1.150952801741323e-05,8.267573121938673e-08,-2.632671441982774e-07,8.132756287475186e-08,-4.130057284464832e-05,8.309015150905244e-08,-1.233388197024858e-05,8.107442494344007e-08,-2.115442881824795e-05,8.263097190301961e-08,-1.577064125437385e-05,8.173695292292176e-08,-2.685636071936416e-05,8.478372214322236e-08,-1.541150412069698e-07,8.091275257924589e-08,-2.208489163110129e-05,8.249816165605701e-08,-1.470949285876878e-05,8.141198729893943e-08,-4.148835078977956e-05,8.407009625324503e-08,-0.000189300708559142,8.095618452565399e-08,-2.157108354154525e-05,8.407505186425211e-08,-0.0003790531835096329,8.351949700531901e-08,8.686885805829887e-08,  ,  
8.036433255531144e-08,-1.34380322406784e-05,8.277004022179593e-08,5.513026320613641e-08,8.134726048280209e-08,-3.835807191264191e-05,8.318404925611128e-08,-6.349888649786165e-06,8.110312412811377e-08,-1.900486151160658e-05,8.272145521935099e-08,-1.295982503572638e-05,8.174878206049283e-08,-2.448312969330026e-05,8.505000000000001e-08,-1.732613749746848e-07,8.093925094112797e-08,-1.928007761960122e-05,8.261046584984663e-08,-9.160031528846756e-06,8.143504375779935e-08,-4.254539798871259e-05,8.409999999999999e-08,-0.0002846324702225338,8.098465165594653e-08,-2.685005184655101e-05,8.409999999999999e-08,-0.0005422817787103527,8.400000000000001e-08,-2.561989697968086e-07,  ,  
8.042825419434277e-08,-1.510723790835218e-05,8.28704622016591e-08,-2.426428290047722e-07,8.136187017951285e-08,-3.28905343073323e-05,8.327173480778403e-08,-1.623156614816027e-06,8.114217651368429e-08,-1.709856770669154e-05,8.281984193118214e-08,-6.954445888879989e-06,8.176297327181184e-08,-2.216933490344037e-05,8.510000000000001e-08,-5.200336998524153e-08,8.097181958588471e-08,-1.81511968053461e-05,8.269757383872983e-08,-3.432565667406927e-06,8.14554641123835e-08,-4.306916529317764e-05,8.410356561336155e-08,-0.0002485122278103356,8.101634882283586e-08,-3.417818919563251e-05,8.41032743033548e-08,-0.0004965663279675398,8.401385287099988e-08,-1.382313887879574e-05,  ,  
8.051163618558794e-08,-2.348920672698507e-05,8.301161325735156e-08,8.997207618535763e-08,8.137650740716332e-08,-2.842484788840942e-05,8.339790723890363e-08,-2.199971361652512e-07,8.119476858223025e-08,-1.65167191392369e-05,8.290663573436628e-08,-1.954553300984607e-06,8.179135569444985e-08,-1.915969586938324e-05,8.516135380464586e-08,-2.150647904456863e-08,8.103077110524204e-08,-1.659982826468511e-05,8.279778271389233e-08,-6.316355443007371e-07,8.147911890452818e-08,-4.253751408225307e-05,8.41103607665309e-08,-0.0002174084224562669,8.104088354014685e-08,-3.916829500480792e-05,8.41097483435178e-08,-0.0004434230887864758,8.403106539223719e-08,-1.404997406143149e-05,  ,  
8.053852313756492e-08,-2.92257308828642e-05,8.329391536873648e-08,-2.580349660310162e-07,8.138951253778999e-08,-2.536004849222783e-05,8.348797339219122e-08,9.8248887194461e-08,8.126824277912354e-08,-1.465479648340741e-05,8.302383414942923e-08,-2.740796462267431e-07,8.182586914001927e-08,-1.725509227899757e-05,8.524313040956344e-08,-1.783948515859623e-09,8.109680337052084e-08,-1.54560820625548e-05,8.292350674279848e-08,1.699676053610861e-08,8.150420307560749e-08,-4.125931592142715e-05,8.411728916790708e-08,-0.000189884214344809,8.106764149815897e-08,-4.208338021028901e-05,8.411602973842639e-08,-0.0003972678349275454,8.406549043471181e-08,-0.0003318028789482246,  ,  
8.05659867795227e-08,-3.67785674657622e-05,8.364695768436825e-08,9.104525929541717e-08,8.140301124931952e-08,-2.325608404332543e-05,8.359011796071243e-08,-2.765441548372196e-07,8.137738389891917e-08,-8.763847380340552e-06,8.311800247783806e-08,2.947499702172984e-08,8.18768850242938e-08,-1.6205082079863e-05,8.531564028045688e-08,-1.97631936410189e-09,8.120714615138474e-08,-8.591876049238013e-06,8.301545547964448e-08,-1.848005618576764e-07,8.15238170699891e-08,-3.819957096187186e-05,8.413114597065944e-08,-0.0001432225468852335,8.109082075077495e-08,-4.309647616193704e-05,8.412859252824358e-08,-0.0003146014227935862,8.408274521735591e-08,-0.0007388134068169087,  ,  
8.058727055891439e-08,-4.196391384656246e-05,8.400000000000001e-08,-2.601413758495786e-07,8.141907048805633e-08,-2.076166400068656e-05,8.37309375948675e-08,1.224509521761436e-07,8.146482434207167e-08,-2.853402371388808e-06,8.321627096187393e-08,-2.206696365356609e-07,8.193874877394626e-08,-1.528586739900472e-05,8.546066002224376e-08,-1.56974128760842e-09,8.129286061194935e-08,-3.265651708594944e-06,8.313739182064058e-08,5.236139748415825e-08,8.153841741129556e-08,-3.297700791878783e-05,8.415885957616417e-08,-8.000174147064852e-05,8.111299282244151e-08,-4.331084039824964e-05,8.415371810787794e-08,-0.0001924773086866943,8.409999999999999e-08,-0.0009960427797453611,  ,  
8.061100895664339e-08,-4.489559542688085e-05,8.40119085585518e-08,-1.382492440034319e-05,8.145118896552996e-08,-1.84321528659562e-05,8.400000000000001e-08,-2.904061464927422e-07,8.157171078260657e-08,-4.329522426746335e-07,8.335252576564578e-08,6.871859249696143e-08,8.204101355034164e-08,-1.155471520256911e-05,8.575069950581751e-08,-1.754868428280206e-09,8.140085787626403e-08,-8.177325953076208e-08,8.337568073376328e-08,-2.206650890534228e-07,8.155310387009983e-08,-2.826587616481382e-05,8.420347032352977e-08,-2.883345572520747e-05,8.113587137907581e-08,-4.264968305616626e-05,8.419162368124995e-08,-8.522807328620762e-05,8.410285274641341e-08,-0.0009384922567441492,  ,  
8.063131731035989e-08,-4.58266488561332e-05,8.402740855041629e-08,-1.342577394727601e-05,8.148931091297327e-08,-1.668327252950282e-05,8.401024635884559e-08,-1.382990700966301e-05,8.168405334397852e-08,2.751175331909465e-08,8.362503537318946e-08,-2.367395614508284e-07,8.213410446456836e-08,-5.056204854801975e-06,8.6e-08,-1.634879804640874e-09,8.151145384480691e-08,-3.014068872838271e-07,8.368784036688164e-08,5.41958745777037e-08,8.156616985455036e-08,-2.546095480417354e-05,8.425509633789012e-08,-8.313934000293675e-06,8.116173861538824e-08,-4.06633674217863e-05,8.423345283521955e-08,-3.313967682250152e-05,8.410855823924026e-08,-0.0008716062470324346,  ,  
8.065073870985987e-08,-4.585334793765701e-05,8.405840853414527e-08,-0.0001769517940264845,8.154648976979925e-08,-1.611021521252804e-05,8.402403894145358e-08,-1.326821181267239e-05,8.177844854989931e-08,-2.480352829117312e-07,8.400000000000001e-08,6.962704629431363e-08,8.222609431685183e-08,-1.267495201627939e-06,8.60125e-08,2.518849862691061e-05,8.160527440015336e-08,7.815265814053886e-08,8.400000000000001e-08,-2.229643357915199e-07,8.157954093300762e-08,-2.311765738291448e-05,8.431818783353498e-08,-1.822845526663709e-06,8.117813709504925e-08,-3.684916976008859e-05,8.428152455521071e-08,-1.082714823074842e-05,8.411372498566103e-08,-0.0008137976370448016,  ,  
8.067091065756612e-08,-4.500151552210565e-05,8.407920426707263e-08,-0.0006191492904197949,8.161911422066493e-08,-1.436900518814268e-05,8.405138953013129e-08,-6.113075143588862e-05,8.190639976420034e-08,1.090087635970804e-07,8.40121006840246e-08,-1.382855975642343e-05,8.227208924299357e-08,-5.983784541407802e-07,8.602811257490383e-08,5.072230854727586e-05,8.173175203684754e-08,-2.154964203694608e-07,8.401117843489017e-08,-1.382567931993527e-05,8.159563980522762e-08,-2.087056555640631e-05,8.439912409902439e-08,-2.426367457667911e-07,8.119685574134716e-08,-2.972000879326229e-05,8.433899085893641e-08,-2.610157177423322e-06,8.412405847850257e-08,-0.0007007097967446131,  ,  
8.069320921209594e-08,-4.266645179280522e-05,8.409999999999999e-08,-0.0008956561133607316,8.173041414677032e-08,-8.599726463038922e-06,8.407569476506564e-08,-0.000312075792451481,8.216230219280238e-08,-2.780443099096967e-07,8.402764024385959e-08,-1.3377815318398e-05,8.236373538147276e-08,-1.416850214849255e-07,8.605416812936312e-08,7.831348158682261e-05,8.198470731023591e-08,4.621612314531204e-08,8.402597844997005e-08,-1.333088816684002e-05,8.162783754966763e-08,-1.826143389013796e-05,8.45218570129673e-08,-1.504453362387521e-07,8.121155720864591e-08,-2.632004135060068e-05,8.441706713357101e-08,-5.010832966796691e-07,8.414472546418566e-08,-0.0005032740700545747,  ,  
8.07073980420293e-08,-3.812344020156777e-05,8.410429976991046e-08,-0.000827801465623104,8.181799713374959e-08,-2.827939182986472e-06,8.409999999999999e-08,-0.0004151028897000239,8.260844583962022e-08,1.118513858941231e-07,8.405871936352957e-08,-0.000159091471306006,8.245432005083044e-08,-8.630108592292615e-08,8.61e-08,0.0001016905227073787,8.242289408649277e-08,-2.122515660121055e-07,8.405557848012981e-08,-0.0001254433413791745,8.166564131297773e-08,-1.676919717501308e-05,8.473331865067172e-08,-1.707418422169164e-07,8.122936103207941e-08,-2.306346356856023e-05,8.453149003485369e-08,1.104172739201092e-08,8.41849546235033e-08,-0.0002330743600111144,  ,  
8.072307263632364e-08,-3.109454792954222e-05,8.411101200601047e-08,-0.0007514659157894846,8.192517228778998e-08,-4.447151806269086e-07,8.410324636212612e-08,-0.0003733198755152627,8.330422291981012e-08,-2.814082770637629e-07,8.407935968176478e-08,-0.0005003927850738183,8.260340146343822e-08,-8.131605901689169e-08,8.610432646729217e-08,9.169564413971141e-05,8.329926763900647e-08,4.261790716109135e-08,8.407778924006491e-08,-0.0005406688746792262,8.172268113148411e-08,-1.594242934779255e-05,8.505000000000001e-08,-1.50055235260958e-07,8.124337935147851e-08,-2.110605715166586e-05,8.472229302618531e-08,-3.100567163667952e-07,8.422309473192011e-08,-0.000104754890978129,  ,  
8.073639470805352e-08,-2.755778288599463e-05,8.411695221292219e-08,-0.000690198936612932,8.203925016165497e-08,3.312331979344172e-08,8.410965644820247e-08,-0.000331335059486055,8.400000000000001e-08,1.116267879830986e-07,8.409999999999999e-08,-0.0006630450512218554,8.281980575225948e-08,-8.144607175838726e-08,8.611202291180795e-08,7.758358395179396e-05,8.400000000000001e-08,-2.125483617300455e-07,8.409999999999999e-08,-0.0007838710659146055,8.179460699013994e-08,-1.452601130200027e-05,8.510000000000001e-08,-5.477723965378965e-08,8.127141599027672e-08,-1.872842276355524e-05,8.505000000000001e-08,-2.161076913217442e-08,8.426422808610891e-08,-4.122360844043963e-05,  ,  
8.075116337023052e-08,-2.47156643888655e-05,8.412883262674562e-08,-0.0005709981674281294,8.213400219550005e-08,-2.523034419711656e-07,8.411581735370287e-08,-0.0002956494374484723,8.40170222068293e-08,-1.382247767153277e-05,8.410303431512139e-08,-0.0006118807777630392,8.3252614329902e-08,-8.657814202867779e-08,8.612093053820519e-08,6.392820159450338e-05,8.401717503719408e-08,-1.382231067771553e-05,8.410440946844024e-08,-0.0007187750705183636,8.190653486952184e-08,-8.612603553641123e-06,8.516175959700586e-08,-2.255052431268488e-08,8.130532067913906e-08,-1.714505871994977e-05,8.510000000000001e-08,-4.627856826830626e-08,8.430764017346599e-08,-1.581854956485402e-05,  ,  
8.076373444446074e-08,-2.270145200494527e-05,8.415259345439247e-08,-0.0003789461604418738,8.226215634485325e-08,1.129524126733115e-07,8.412813916470369e-08,-0.0002326776063783769,8.403714956807862e-08,-2.023781919085435e-05,8.410910294536418e-08,-0.0005540132825196731,8.400000000000001e-08,-8.215664576778307e-08,8.613874579099967e-08,4.327503882632151e-05,8.403749723926058e-08,-2.141709868812649e-05,8.411137002425959e-08,-0.0006450416130648839,8.199410249652556e-08,-3.058682926444368e-06,8.524855913442813e-08,-1.251425391074968e-09,8.137313005686374e-08,-1.608680807738846e-05,8.516255951486193e-08,-1.869430758402728e-08,8.436233918715251e-08,-3.694152722056293e-06,  ,  
8.078887659292117e-08,-2.043721229513419e-05,8.41903085152729e-08,-0.0001772558411704107,8.251846464355963e-08,-2.819979007229774e-07,8.415278278670532e-08,-0.0001415183252812246,8.406857478403931e-08,-0.0004978326472741484,8.41147539117841e-08,-0.0005048082945879127,8.40172245744692e-08,-1.382493623456883e-05,8.617437629658863e-08,1.921147206011722e-05,8.406874861963029e-08,-0.0005191400766657416,8.411751389910751e-08,-0.0005869344084282866,8.20999226499083e-08,-3.507381254591703e-07,8.532214585327404e-08,-1.989453515958233e-09,8.144061942498194e-08,-1.460825953672701e-05,8.518473690314809e-08,-1.126079696734449e-08,8.443475049849233e-08,-1.155069594696781e-06,  ,  
8.082177446709173e-08,-1.868004388895141e-05,8.422873498342588e-08,-7.879111677996071e-05,8.296513392690165e-08,1.157388455968481e-07,8.41926454225256e-08,-5.882188678435452e-05,8.408428739201964e-08,-0.0009850904728824345,8.412605584462394e-08,-0.0004140116758973898,8.403720566922868e-08,-1.840790959563665e-05,8.623594693508522e-08,3.868883056358651e-06,8.408437430981515e-08,-0.001018883639759919,8.412980164880334e-08,-0.0004764107519447715,8.221687759623716e-08,-9.074800425979915e-08,8.546931929096588e-08,-1.563174748675184e-09,8.155522487977973e-08,-8.393938118049633e-06,8.52290916797204e-08,-4.747662155999094e-09,8.453997594621046e-08,3.999700601110939e-07,  ,  
8.087682106609279e-08,-1.759192889869061e-05,8.42705491761242e-08,-2.930700057669543e-05,8.348256696345083e-08,-2.853304864565267e-07,8.423736387548568e-08,-2.098739327029152e-05,8.409999999999999e-08,-0.001425161380270764,8.414865971030362e-08,-0.0002717191083863376,8.406860283461433e-08,-0.0004283896315443651,8.631237394548105e-08,3.716318562956992e-07,8.409999999999999e-08,-0.001488144837185646,8.415437714819501e-08,-0.0003053411763874806,8.23109245052884e-08,-1.318872614312765e-07,8.576366616634955e-08,-1.78926305545311e-09,8.164233434620553e-08,-2.845904591650389e-06,8.531780123286502e-08,-1.803576515467724e-09,8.470621871772896e-08,-6.773200244516995e-07,  ,  
