P_inst (k_TG=3) X,P_inst (k_TG=3) Y
6.05485806313002e-07,-7.652896913927383e-06
6.055000000000001e-07,-5.836737799523336e-07
6.055101122424952e-07,-1.450735808177675e-06
6.055218753252357e-07,-1.225062850716164e-06
6.055332552921264e-07,-1.264767987854129e-06
6.055560152259079e-07,-1.164495376054479e-06
6.055930690608334e-07,-1.191541445732088e-06
6.056418681823286e-07,-1.118482994285844e-06
6.057073765437026e-07,-1.160343990169118e-06
6.057988478110081e-07,-1.098691349479367e-06
6.059320441214778e-07,-1.144286897533691e-06
6.061228796022358e-07,-1.087513858395154e-06
6.063941183445832e-07,-1.135689063843229e-06
6.067812976650499e-07,-1.08175019888506e-06
6.073385938687835e-07,-1.131332606085817e-06
6.081422474500539e-07,-1.078812796799687e-06
6.090711237250269e-07,-1.129265069144901e-06
6.100000000000001e-07,-1.077650738730496e-06
6.100312500000002e-07,-6.792731108675291e-07
6.100830395291916e-07,-6.753583857581671e-07
6.101089342937873e-07,-6.825068552299535e-07
6.101607238229787e-07,-6.284207522849086e-07
6.102092387226094e-07,-1.132477161696459e-06
6.102276523369893e-07,-1.571412249489498e-06
6.102416501742182e-07,-1.778700830941688e-06
6.102583775519452e-07,-1.850583368729455e-06
6.102736173980062e-07,-1.90524476923791e-06
6.102917785065912e-07,-2.037149059425523e-06
6.10297861835799e-07,-1.989138150593302e-06
6.10305928463183e-07,-1.764219931789467e-06
6.103144757893444e-07,-1.266931044362894e-06
6.103214247806226e-07,-8.793252301131537e-07
6.103297956744961e-07,-7.251752802347676e-07
6.10337508620252e-07,-7.473777039437307e-07
6.103445537117758e-07,-6.927394875275687e-07
6.103575082120268e-07,-7.208048694911674e-07
6.103834172125287e-07,-6.787477153164357e-07
6.104339634609423e-07,-7.346756891200993e-07
6.105000000000001e-07,-7.758915634947744e-07
6.105158113336751e-07,-1.025692118473244e-06
6.105406980337741e-07,-1.098910616134424e-06
6.105638602148622e-07,-1.110380731121429e-06
6.106101845770384e-07,-1.112712540776235e-06
6.106474182948973e-07,-1.114174678644163e-06
6.107218857306151e-07,-1.112486463995619e-06
6.108538229233549e-07,-1.114421485060087e-06
6.111176973088346e-07,-1.112969513695945e-06
6.1138955462556e-07,-1.111982487886595e-06
6.115175632063212e-07,-1.103139579405739e-06
6.116725814111044e-07,-1.076302712868025e-06
6.118527094585244e-07,-9.834162750511714e-07
6.119897278573508e-07,-8.884750900210784e-07
6.121339301667241e-07,-9.908659375172296e-07
6.122014180351441e-07,-2.058969772062887e-06
6.122192896210583e-07,-2.121986529763005e-06
6.122404530333116e-07,-2.283250059665975e-06
6.122614584891722e-07,-2.474568164833008e-06
6.12268045929533e-07,-2.879883402532285e-06
6.12275328040897e-07,-4.011603339231549e-06
6.122802491775279e-07,-5.108235945500613e-06
6.122862627566007e-07,-6.413765043216658e-06
6.122910188710692e-07,-7.214839291493661e-06
6.122958633006083e-07,-7.713046012215927e-06
6.123014497079785e-07,-7.804630412785134e-06
6.123067137563314e-07,-7.102635045627572e-06
6.123110747784922e-07,-5.01315763280178e-06
6.123143047924188e-07,-4.314813676135986e-06
6.123159075598692e-07,-3.831666383889191e-06
6.123191130947702e-07,-3.923124051749616e-06
6.123224495355287e-07,-3.537905335656672e-06
6.123279565365905e-07,-3.640201758244956e-06
6.123363163351999e-07,-2.970156444566741e-06
6.123501269959872e-07,-2.006268873447921e-06
6.123616392614852e-07,-1.068488591014544e-06
6.123673953942343e-07,-1.266904111000242e-06
6.123789076597324e-07,-9.278282110476173e-07
6.123905623450471e-07,-1.201296724588512e-06
6.124130912940775e-07,-9.079096273744848e-07
6.124509736713547e-07,-1.197249860211134e-06
6.124931018400746e-07,-9.183436129134466e-07
6.125448769354621e-07,-1.211719141933479e-06
6.126177318027579e-07,-9.380222726865422e-07
6.127580311593772e-07,-1.24196026374962e-06
6.127993025676572e-07,-9.570694423855838e-07
6.128818453842173e-07,-1.245264440463407e-06
6.129890426016481e-07,-9.5897586255036e-07
6.131588948475977e-07,-1.245798943484841e-06
6.134118237054138e-07,-9.589744014985886e-07
6.138709981278717e-07,-1.245716933115402e-06
6.144354990639359e-07,-9.588241756211004e-07
6.15e-07,-1.245589956649483e-06
6.150406917779898e-07,1.528256297282379e-06
6.151059842755934e-07,1.566576895779674e-06
6.151780546379103e-07,5.681386289704994e-07
6.151960722284896e-07,-7.707775415200926e-07
6.152050810237791e-07,-1.843686589498599e-06
6.152230986143583e-07,-4.922496057026974e-06
6.152444853438798e-07,-7.915845477921313e-06
6.152501250002273e-07,-8.482939017781127e-06
6.152526250002273e-07,1.414451859986288e-05
6.152546316625188e-07,-1.432774134498879e-05
6.152560371932907e-07,-2.921802936459536e-05
6.152570751267648e-07,-5.858683015863373e-05
6.152581665928915e-07,-6.968326330957619e-05
6.152592666091193e-07,-0.0001014671815909937
6.152601250002273e-07,-0.0001128132845662251
6.152604038498036e-07,-0.0001040338498195858
6.152608444637624e-07,-0.0001015466462477583
6.152612366647017e-07,-9.960380137268627e-05
6.152619579700115e-07,-9.868703097243559e-05
6.152628823303279e-07,-9.866544293504303e-05
6.152638253901823e-07,-9.880580360928334e-05
6.152648521391168e-07,-9.90570869417166e-05
6.152658932803842e-07,-0.0001001786746883548
6.152671167031343e-07,-0.0001020544491769618
6.152682075201758e-07,-9.872044169703796e-05
6.152691022653887e-07,-9.90158773894189e-05
6.152698182953905e-07,-9.971923097869261e-05
6.152705949311542e-07,-9.816811783078004e-05
6.152712757050411e-07,-9.489519493213346e-05
6.152721256635282e-07,-8.610615167454932e-05
6.152732837249532e-07,-7.386023189063411e-05
6.152742926057021e-07,-6.493900439933267e-05
6.152753970353158e-07,-5.913536359455344e-05
6.152766061852631e-07,-5.467271051569125e-05
6.15278081741739e-07,-5.266352220448125e-05
6.152799905074934e-07,-5.149026956104008e-05
6.152824119436578e-07,-5.470867624786834e-05
6.152846828698241e-07,-5.86542907439863e-05
6.152867009225534e-07,-6.151474218740613e-05
6.152890795960121e-07,-6.147428780571172e-05
6.152919022573245e-07,-6.430136980791437e-05
6.15294203138124e-07,-6.955175611641516e-05
6.152959167784872e-07,-6.849507566249758e-05
6.152971180097355e-07,-7.055377249350453e-05
6.152984062907338e-07,-6.871327279586675e-05
6.153002552203089e-07,-7.042719863895078e-05
6.153021930074445e-07,-6.96848594652615e-05
6.153045258502971e-07,-7.443609989075879e-05
6.153070820558564e-07,-7.785415611728248e-05
6.153095224906751e-07,-8.632563306297486e-05
6.153123760661288e-07,-9.439879121382231e-05
6.153144761684173e-07,-0.0001049925442387303
6.153168225805925e-07,-0.0001183021138401039
6.153192644082829e-07,-0.0001444358024141497
6.153210194425824e-07,-0.0001489182366090311
6.153225845588508e-07,-0.0001467909417081467
6.153239403483732e-07,-0.0001427162866984004
6.153257477710668e-07,-0.0001462011957406206
6.153272276266121e-07,-0.0001125185834293437
6.153285475063945e-07,-8.767933059475108e-05
6.153298705287905e-07,-4.936264611966789e-05
6.153315017133e-07,-3.885071313567478e-05
6.153328594065827e-07,-2.017760686030436e-05
6.153343968450695e-07,-2.3032062102241e-05
6.153364171318301e-07,-8.406041294497021e-06
6.153388921141842e-07,-1.370769427690277e-05
6.15342310357224e-07,-1.330168802769618e-06
6.153462660419943e-07,-8.781527337694304e-06
6.153513463483852e-07,1.607139417059317e-06
6.153577391499669e-07,-6.938168532555681e-06
6.15365435466523e-07,2.784460138381807e-06
6.153754837161586e-07,-6.066345506891275e-06
6.153878370721738e-07,3.479931064136299e-06
6.154027035874701e-07,-5.538638738407466e-06
6.154220876784836e-07,3.881378154005973e-06
6.154448030248388e-07,-5.236334337066904e-06
6.154740414404133e-07,4.104500939461366e-06
6.155000000000001e-07,-5.073472696495689e-06
6.155126362667168e-07,-1.432187889726375e-06
6.15529023893283e-07,-1.311171651624148e-06
6.15544303420087e-07,-1.361515950431138e-06
6.155748624736951e-07,-1.283264516505305e-06
6.156359805809112e-07,-1.283758439900232e-06
6.157582167953435e-07,-1.190523972185177e-06
6.159628757780703e-07,-1.182377109000417e-06
6.16233829084627e-07,-1.117813784430276e-06
6.166090551319544e-07,-1.139485045312767e-06
6.171442667993624e-07,-1.095772267077264e-06
6.179397666136509e-07,-1.127376815613814e-06
6.190884921264985e-07,-1.088999850728516e-06
6.200000000000001e-07,-1.123264255147904e-06
6.200312500000001e-07,-1.226639005219269e-06
6.200830395291914e-07,-1.231088792295234e-06
6.201866185875742e-07,-1.449461480631245e-06
6.202257912641274e-07,-2.704251584662083e-06
6.202412112192367e-07,-3.437153524251495e-06
6.202546002805258e-07,-4.071187398781848e-06
6.202677688729961e-07,-4.571039828758951e-06
6.202723668122245e-07,-4.843117131723774e-06
6.202815626906813e-07,-5.64807381657379e-06
6.202882002779753e-07,-6.842409545604981e-06
6.202937933913524e-07,-9.097738132234682e-06
6.202967149897873e-07,-1.542402906862708e-05
6.202987212213366e-07,-1.962910494098307e-05
6.203011343970969e-07,-2.809968726270933e-05
6.203032117031395e-07,-3.230734826691256e-05
6.203060995757714e-07,-4.499756703555527e-05
6.203071713273031e-07,-5.077093555120843e-05
6.203080003422527e-07,-5.22959421275471e-05
6.203088428164002e-07,-5.263027276252324e-05
6.203100417451319e-07,-4.965954113088266e-05
6.203110830312848e-07,-4.43310234482498e-05
6.203120124873867e-07,-3.730823545001403e-05
6.203127545302365e-07,-3.063889423756696e-05
6.203135690200051e-07,-2.199579389982282e-05
6.203145608900915e-07,-1.55815332670149e-05
6.203154731394318e-07,-1.102343462093258e-05
6.203163212125674e-07,-9.18499529491906e-06
6.203173266574628e-07,-6.495619853702494e-06
6.203189370545149e-07,-5.236105815109657e-06
6.203213101323417e-07,-3.173054503350156e-06
6.203242755374502e-07,-3.204962288812604e-06
6.20328182933609e-07,-2.227028312031314e-06
6.203338550021301e-07,-2.848674775210885e-06
6.203422478772523e-07,-2.256835094012579e-06
6.203533574788531e-07,-3.174236360353159e-06
6.203707497965322e-07,-2.954156246235794e-06
6.204035765876418e-07,-4.834297157934655e-06
6.204366253804431e-07,-5.655830355216743e-06
6.204683126902216e-07,-7.534511858605906e-06
6.204841563451108e-07,-7.178215303666371e-06
6.205e-07,-7.94376508351427e-06
6.20509115244604e-07,-7.122311548207849e-06
6.205204300271016e-07,-6.978919256795068e-06
6.205313096616209e-07,-6.849757991326041e-06
6.205530689306596e-07,-6.491694329885437e-06
6.205800152558827e-07,-6.061101366801803e-06
6.206149778418564e-07,-5.517193862571802e-06
6.206587576640101e-07,-4.928912258095198e-06
6.207246693987096e-07,-4.155996888736637e-06
6.208321800069317e-07,-3.219771795748139e-06
6.208689199169986e-07,-2.971392892488633e-06
6.209423997371323e-07,-2.570381407229871e-06
6.210448626037447e-07,-2.142525358264172e-06
6.212328699367046e-07,-1.653019955967846e-06
6.215202543949074e-07,-1.296582829922225e-06
6.22078643701636e-07,-1.113009604815464e-06
6.23040380124123e-07,-1.100057634745157e-06
6.240201900620615e-07,-1.105856126032331e-06
6.250000000000001e-07,-1.100919947969754e-06
6.250515089885956e-07,-2.050573904224306e-06
6.251279126525561e-07,-2.009679977398756e-06
6.251589873455305e-07,-2.211612434797582e-06
6.252211367314794e-07,-8.336832599918314e-06
6.252377547403846e-07,-1.130212353033687e-05
6.252519529966165e-07,-1.324732552414817e-05
6.252670845572507e-07,-1.602686201143791e-05
6.252757301323589e-07,-1.787625293005821e-05
6.252804413427282e-07,-1.995585065565129e-05
6.252847005675717e-07,-2.185842847395174e-05
6.252902421580061e-07,-2.504744866655971e-05
6.25294577726576e-07,-2.760170569362098e-05
6.25297581389881e-07,-3.558494342789495e-05
6.253011011617094e-07,-5.0204337015297e-05
6.253039959840864e-07,-6.038089396962178e-05
6.25308381950697e-07,-7.303186328845714e-05
6.253118601166901e-07,-9.35326759010109e-05
6.253138193755476e-07,-0.000113952502478307
6.253155678494277e-07,-0.000126665856383803
6.253173069662684e-07,-0.0001369335274795673
6.253195171822415e-07,-0.0001363195507631767
6.25321821582429e-07,-0.000142540309421443
6.253237612150049e-07,-0.00013384925320801
6.253255964578032e-07,-0.0001011463163450749
6.253271776494207e-07,-8.021387366621756e-05
6.253294121917936e-07,-4.494496565925194e-05
6.253312807512204e-07,-3.828819838821415e-05
6.253333623586237e-07,-2.521269908318478e-05
6.25335545966304e-07,-2.935523745565111e-05
6.25337444306999e-07,-2.305165649481559e-05
6.253392929603392e-07,-3.136654626526798e-05
6.25340416372352e-07,-2.873734608135953e-05
6.253417311829023e-07,-3.591779765227355e-05
6.253430825314784e-07,-3.165791276361457e-05
6.253452102927744e-07,-3.477819999547461e-05
6.253469611485525e-07,-2.767599530012076e-05
6.253489189735664e-07,-3.064009227300819e-05
6.253513923585486e-07,-2.414997408296879e-05
6.253542327565612e-07,-2.798286103480252e-05
6.253577286506338e-07,-2.39019151908726e-05
6.253613567707525e-07,-3.189140526492997e-05
6.253640193750127e-07,-2.824017397549342e-05
6.253667259985578e-07,-3.396273333322489e-05
6.253691197193299e-07,-3.414402580142731e-05
6.253708067677948e-07,-6.108000207110172e-05
6.253724933612413e-07,-8.405869539326633e-05
6.253738586927327e-07,-0.0001106871763062615
6.253752100048138e-07,-0.0001172500177862361
6.25377041477659e-07,-0.0001296862594496313
6.253788379363692e-07,-0.0001230843063625746
6.253808412111845e-07,-0.0001256259526486239
6.25382818979679e-07,-0.0001147583499596791
6.253850674777377e-07,-0.0001151827293359839
6.253883104333133e-07,-9.922388719402363e-05
6.253918701767761e-07,-9.185587645304533e-05
6.253962036823512e-07,-6.431938215573908e-05
6.254016133133342e-07,-4.280903028927183e-05
6.254079632294668e-07,-1.485706722496844e-05
6.254131547892529e-07,-1.30610827055932e-05
6.254189010008227e-07,-3.227667166091544e-06
6.254248243187291e-07,-8.076911834591003e-06
6.254318999608843e-07,-1.24032672589186e-06
6.254413354583507e-07,-7.324486640266754e-06
6.254526304394061e-07,-9.635749002986422e-07
6.254671295870428e-07,-7.225741354482574e-06
6.254848155926939e-07,-8.947427554997688e-07
6.255e-07,-7.192082202939482e-06
6.255097543844846e-07,-1.42230526543811e-06
6.255218893370599e-07,-1.202360148453943e-06
6.255334728278496e-07,-1.253334115657202e-06
6.255566398094291e-07,-1.156610082059183e-06
6.255938884105807e-07,-1.191432965242848e-06
6.256429875008544e-07,-1.116091385944378e-06
6.257089064886699e-07,-1.161670461981754e-06
6.258011493745372e-07,-1.096576035564982e-06
6.259354337468822e-07,-1.14569512686436e-06
6.261277229032387e-07,-1.085481130667324e-06
6.264010348581564e-07,-1.137167040084466e-06
6.267912739813025e-07,-1.079775350196943e-06
6.273530440778789e-07,-1.132860892914775e-06
6.28163129988244e-07,-1.076885334980403e-06
6.29081564994122e-07,-1.130848060262056e-06
6.3e-07,-1.075772956829453e-06
6.3003125e-07,-6.813211975440429e-07
6.300830395291914e-07,-6.791422524807894e-07
6.30108934293787e-07,-6.861517997567385e-07
6.301607238229784e-07,-6.309985044191866e-07
6.302094850955232e-07,-1.138953591369561e-06
6.302279062814853e-07,-1.577114497165711e-06
6.302419057537172e-07,-1.78043355022083e-06
6.302585710007764e-07,-1.851999368124565e-06
6.302738916338671e-07,-1.907487409176191e-06
6.302918052269435e-07,-2.038160401826132e-06
6.302979654924044e-07,-1.986665927571578e-06
6.303059235289873e-07,-1.76518715319582e-06
6.303144528032939e-07,-1.268385513722638e-06
6.303213949038076e-07,-8.811576914163118e-07
6.303297623558739e-07,-7.253529058193469e-07
6.303374813500167e-07,-7.483461854698836e-07
6.30344520851659e-07,-6.928429961490509e-07
6.30357427079655e-07,-7.21720352895828e-07
6.303832395356469e-07,-6.787519458507409e-07
6.304335782771947e-07,-7.350900967479462e-07
6.305e-07,-7.741555130839284e-07
6.30515960473229e-07,-1.025082045362405e-06
6.305409217167372e-07,-1.098235046837694e-06
6.305641782461784e-07,-1.110034269587009e-06
6.306106913050608e-07,-1.112446849046016e-06
6.306481164687504e-07,-1.113953708496208e-06
6.307229667961295e-07,-1.112223356633721e-06
6.308551974968274e-07,-1.114221290328101e-06
6.311196588982231e-07,-1.11261192107624e-06
6.313474352932859e-07,-1.111577669092876e-06
6.314613234908173e-07,-1.103610843870284e-06
6.3168909988588e-07,-1.051754537014178e-06
6.318520959131332e-07,-9.509599030088019e-07
6.319978594891328e-07,-8.604063296844683e-07
6.321479049737413e-07,-2.117530727181488e-06
6.321748518180097e-07,-2.174774487980992e-06
6.321865748964837e-07,-2.247623745028845e-06
6.32209732756318e-07,-2.45781591820994e-06
6.322188214983539e-07,-2.997532959600184e-06
6.322244374225814e-07,-3.949346897116884e-06
6.32229063279386e-07,-4.903960009150894e-06
6.322350181912423e-07,-6.239906706654278e-06
6.322397427641812e-07,-7.01342751407109e-06
6.322452221583244e-07,-7.675475737817696e-06
6.32250967061358e-07,-7.727395427990742e-06
6.322563615148381e-07,-7.131241289667736e-06
6.322608493014836e-07,-4.966429934537809e-06
6.322641198343315e-07,-4.329112367712069e-06
6.322657416801285e-07,-3.777425381193745e-06
6.322689853717224e-07,-3.936161661566558e-06
6.322723405040146e-07,-3.486012511084037e-06
6.322778672395094e-07,-3.659477962280228e-06
6.32286265612613e-07,-2.935199352454996e-06
6.323003501283163e-07,-2.044935202316605e-06
6.32311967811646e-07,-1.039053120429288e-06
6.323177766533108e-07,-1.302659874215582e-06
6.323293943366403e-07,-8.96604510885514e-07
6.323411110651023e-07,-1.235658546374224e-06
6.323637528057149e-07,-8.756364331123748e-07
6.32401401453372e-07,-1.230641310315058e-06
6.324438133003089e-07,-8.854514089202987e-07
6.324961385185789e-07,-1.244815427192925e-06
6.325704131437885e-07,-9.048734248988062e-07
6.32710020111896e-07,-1.274590727111501e-06
6.327524378509351e-07,-9.238147253045898e-07
6.328372733290131e-07,-1.278144549529818e-06
6.329458433207503e-07,-9.25860753488808e-07
6.331144353188049e-07,-1.278705907691503e-06
6.333636590553949e-07,-9.258672953473408e-07
6.338154176413012e-07,-1.278630776027119e-06
6.344077088206506e-07,-9.257205755353476e-07
6.35e-07,-1.278503893207198e-06
6.350415037158859e-07,1.528923364230255e-06
