P_inst (Vbp=1.1) X,P_inst (Vbp=1.1) Y,P_inst (Vbp=1.2) X,P_inst (Vbp=1.2) Y,P_inst (Vbp=1.3) X,P_inst (Vbp=1.3) Y,P_inst (Vbp=1.5) X,P_inst (Vbp=1.5) Y
4.900348415606709e-06,0.0006081584161176204,4.970301030021577e-06,3.045726051867407e-05,5.045428325855658e-06,5.908095319572921e-05,5.250314373274449e-06,9.560922022084083e-05
4.900352317956492e-06,0.0006023943800606566,4.970303530021577e-06,3.842286139405869e-05,5.045595491757375e-06,7.332777496157213e-05,5.250317001730339e-06,0.0001123623875612616
4.900356227219409e-06,0.0005988569275976547,4.970305368219737e-06,4.579452551524077e-05,5.045649743332956e-06,8.929668894596646e-05,5.250322258642121e-06,0.0001415811065187604
4.90035928297395e-06,0.0006171505341116346,4.970306738708576e-06,5.215021895260826e-05,5.045710955291651e-06,0.0001154830208747741,5.250331570506962e-06,0.0001622288362789638
4.900362059831133e-06,0.000652570151536776,4.970308884365076e-06,6.345002167154418e-05,5.04578282572474e-06,0.0001366825324752799,5.250338223021407e-06,0.0001774048675328147
4.900364578366405e-06,0.0006875363434214755,4.970311030021577e-06,7.608714785884549e-05,5.045835086247244e-06,0.0001314940951784396,5.250341781710845e-06,0.0002364591779351065
4.900367225037226e-06,0.00071963880677521,4.970311347012814e-06,7.803379932674358e-05,5.045853176463298e-06,0.0001280389193760586,5.250344862315789e-06,0.0003130934400764083
4.900370033141416e-06,0.0007469511511978865,4.970311980995289e-06,8.198626978616361e-05,5.045889356895405e-06,0.0001221513327123624,5.250348175357884e-06,0.0003790489072521755
4.900374001790976e-06,0.0007736649559191367,4.970312565791652e-06,8.567883264099306e-05,5.045904734178827e-06,0.0001206014213322332,5.250351493547746e-06,0.0004050892731684636
4.900380382786329e-06,0.0007926585947373034,4.970313735384376e-06,9.314880284345949e-05,5.045917132411844e-06,0.0001198867559529393,5.250355695063387e-06,0.0003982578039796706
4.900391121177412e-06,0.0007793337960480057,4.970316074569825e-06,0.0001080849931356248,5.045928534803339e-06,0.0001194371344840201,5.250359048896829e-06,0.0003921966270215035
4.900401170834683e-06,0.0007379191765933483,4.970320752940722e-06,0.0001352625134439372,5.045940694890263e-06,0.0001186425597415075,5.250362453896345e-06,0.0003866436518520025
4.900411957672906e-06,0.0006817472889367475,4.970329519817438e-06,0.0001616020960727309,5.045952268867714e-06,0.0001172874866520849,5.250365201855011e-06,0.0003922327246732799
4.900423476837341e-06,0.0006177121220260925,4.970340329883518e-06,0.0002025393142300074,5.045969006942084e-06,0.0001142037789681826,5.250368045456749e-06,0.0004086202639863603
4.900438096466319e-06,0.0005347905473423858,4.970344007464463e-06,0.0002846056299070859,5.045982247202828e-06,0.0001110841952599054,5.250370424678987e-06,0.0004232100318259309
4.900457748963119e-06,0.0004182137484771744,4.970346944749649e-06,0.000349212307045178,5.045995399711467e-06,0.0001079798795056442,5.250373232189653e-06,0.0004375756144234592
4.90047887448156e-06,0.0002734019295004138,4.970349899429957e-06,0.0003860711420762519,5.046005268564364e-06,0.0001062035406986927,5.250376113490691e-06,0.0004486839701816823
4.90048943724078e-06,0.0001989760018883293,4.970352583220123e-06,0.0003921328125210536,5.046012988553105e-06,0.0001051219179908248,5.25038010748965e-06,0.0004584599302113623
4.9005e-06,0.000144481394243026,4.970355800952288e-06,0.0003831377570297698,5.046019929346291e-06,0.0001041925689106839,5.250385993830673e-06,0.0004642685624860106
4.900506046966462e-06,0.0001283319032809934,4.970358904352451e-06,0.0003763944974016894,5.04602727403834e-06,0.0001032089926274821,5.250393229092264e-06,0.0004629339030895192
4.900514265788162e-06,0.0001122448916850121,4.970362006424269e-06,0.0003695350131045323,5.046036449584151e-06,0.0001019624678005138,5.250401426954549e-06,0.0004567065682446419
4.900522241146599e-06,0.0001035302265466963,4.97036455629426e-06,0.0003711745261377759,5.046054800675773e-06,9.934380708733262e-05,5.250411472100301e-06,0.0004471411942108804
4.900535969839798e-06,9.636944376084298e-05,4.970367120278466e-06,0.0003830242983770573,5.046080818221781e-06,9.520406949999551e-05,5.250424751686974e-06,0.0004358997821344452
4.900551166070818e-06,9.362490129682017e-05,4.970369735852806e-06,0.0003978566412785053,5.046132853313796e-06,8.351831821324335e-05,5.250445121286403e-06,0.0004396055963111521
4.900569978289221e-06,9.257953696732834e-05,4.970372416361967e-06,0.0004110873093077972,5.046172589207309e-06,6.745644121945148e-05,5.250459997019396e-06,0.0004745964628417653
4.900593307506084e-06,9.209928988904917e-05,4.970375047571762e-06,0.0004212776318867973,5.046213206349753e-06,4.912544170320807e-05,5.250472883455148e-06,0.0005114818647665902
4.900628361039072e-06,9.171765457262614e-05,4.970378360868998e-06,0.0004301816167904002,5.046233514920974e-06,4.147805567660714e-05,5.250486098910689e-06,0.0005204903522950798
4.900688805910605e-06,9.11274142290624e-05,4.970383350275693e-06,0.000437104525259717,5.046271117263791e-06,3.034908738987299e-05,5.250493049455344e-06,0.0005122846042865554
4.900807455586225e-06,8.997945205772192e-05,4.970390017625268e-06,0.0004381478394723852,5.046330520925326e-06,1.942612470197908e-05,5.2505e-06,0.0005006423156083076
4.901044754937465e-06,8.768687459858214e-05,4.970397311574027e-06,0.0004338688849947691,5.046406352311578e-06,1.268345208540735e-05,5.250504318551194e-06,0.0004935512138170389
4.901372591811892e-06,8.452725489293761e-05,4.970405899209054e-06,0.0004261584357075706,5.046506452282461e-06,8.935536325263865e-06,5.250511273550493e-06,0.0004889640715631065
4.901813133687279e-06,8.0280384186615e-05,4.970416719669424e-06,0.0004157900739537476,5.046649994927135e-06,6.557617380796256e-06,5.250515650169473e-06,0.0004910234106496249
4.902449360707457e-06,7.416314078368151e-05,4.970432161857008e-06,0.0004047788346364704,5.046877836283393e-06,4.688574331996981e-06,5.250520438865051e-06,0.0004894281886467074
4.903637244443619e-06,6.317928190200242e-05,4.970456385884477e-06,0.0004273683907699038,5.047144685438612e-06,3.620236846862244e-06,5.250524419171335e-06,0.000477449785059327
4.904000074572532e-06,6.070072156407193e-05,4.970470072041677e-06,0.0004677882678782272,5.047469638510884e-06,3.064078403617956e-06,5.250527621319013e-06,0.0004621599123729138
4.90418148963699e-06,6.002647383256547e-05,4.970485556955908e-06,0.0004921347885275368,5.047991258556012e-06,2.855816353123664e-06,5.250530954354106e-06,0.0004468194827960967
4.904544319765904e-06,6.046574184673584e-05,4.970492778477954e-06,0.0004869385295474829,5.048109490047942e-06,2.84381768559576e-06,5.250534630077816e-06,0.0004292005033820929
4.904843727767989e-06,6.197267655468403e-05,4.9705e-06,0.0004762729536419942,5.048345953031803e-06,2.828873717183549e-06,5.250536710232619e-06,0.0004195853947482708
4.905104087463594e-06,6.448356774289602e-05,4.970505463871027e-06,0.0004668419883928339,5.048669447632752e-06,2.819029199393541e-06,5.250538944152192e-06,0.0004110069993679527
4.905227588422125e-06,8.456075380489908e-05,4.970512382182033e-06,0.0004604768706968487,5.049316436834648e-06,2.812150073005262e-06,5.250541107388805e-06,0.0004037981103438545
4.905277938167465e-06,0.000104705611648489,4.970517150927694e-06,0.0004624126539477298,5.05e-06,2.809932757920161e-06,5.250543860543373e-06,0.0003949488086208178
4.905302127120625e-06,0.0001164683461824549,4.970522391622966e-06,0.0004639838307805577,5.050040505151756e-06,2.813366992771342e-06,5.250545889666795e-06,0.0003885709588536725
4.905350505026946e-06,0.0001363860789907374,4.97052609945983e-06,0.0004563280257773082,5.050102042916035e-06,2.812844481639328e-06,5.250548751998672e-06,0.0003797725048105461
4.905393283942676e-06,0.0001398015832111742,4.970529119860388e-06,0.0004427146700595125,5.050195181507373e-06,4.039458061758986e-06,5.250554476662424e-06,0.0003630687447635934
4.905444983986089e-06,0.0001302425742178067,4.970532561428638e-06,0.0004256550928337241,5.050237717126668e-06,9.306915854844936e-06,5.250563640098266e-06,0.0003412456085925157
4.905489115186833e-06,0.0001229605052062478,4.970535429681126e-06,0.0004122477924027182,5.050256757726833e-06,1.271084449143459e-05,5.250573871993947e-06,0.0003251717863356341
4.905502361858162e-06,0.0001220150599615781,4.970537402173209e-06,0.0004027509340631821,5.050279880366811e-06,1.485877319848497e-05,5.250584138759029e-06,0.0003139594794892059
4.905512268799504e-06,0.0001215383335105393,4.970539186521802e-06,0.0003943562642395476,5.050295272713773e-06,1.955298375824311e-05,5.250595031861079e-06,0.0003044797677097411
4.905524436627895e-06,0.0001206546218636032,4.970541105998997e-06,0.0003862579459422396,5.050301019051025e-06,3.045910691786958e-05,5.250606253388344e-06,0.0002959452273292881
4.905535113020702e-06,0.0001192613456589749,4.970542994993936e-06,0.0003796237723529935,5.050303519051026e-06,3.842403695841986e-05,5.250622718455417e-06,0.0002848048241891601
4.905551459831975e-06,0.00011588245495476,4.970544718228627e-06,0.0003739688610377097,5.050305288235015e-06,4.549470098007711e-05,5.250642815258927e-06,0.0002729582414647298
4.905563500999027e-06,0.0001126551766318169,4.970546621893117e-06,0.0003678587540574554,5.050306617025224e-06,5.16114314633278e-05,5.250672737327474e-06,0.0002578894165732322
4.90557544730393e-06,0.0001094206920206787,4.970548531134605e-06,0.0003618342251300337,5.050308818038125e-06,6.314211929770531e-05,5.250718542698991e-06,0.0002379018036012131
4.905584365588005e-06,0.0001075143502983067,4.970551391488807e-06,0.0003529924454080823,5.050311019051025e-06,7.609399591721784e-05,5.250761026884267e-06,0.000220742168413229
4.905591168268619e-06,0.0001063899401744804,4.97055681302735e-06,0.0003369486129337742,5.050311353195732e-06,7.814731768515146e-05,5.250807308186893e-06,0.0002028097148135721
4.905594569608926e-06,0.0001058499725386019,4.970565755946746e-06,0.0003146218410959588,5.050312021485146e-06,8.231956424880788e-05,5.250859669635252e-06,0.0001833245572061194
4.905601112970435e-06,0.0001048247988657779,4.970574995200149e-06,0.0002988208123684346,5.05031263480314e-06,8.619946312056077e-05,5.25093102334645e-06,0.0001581739617847341
4.905608030231292e-06,0.0001037235411762592,4.970584614418887e-06,0.0002873461538566221,5.050313861439129e-06,9.404804101397713e-05,5.251034941740866e-06,0.0001247656575468159
4.905620952868439e-06,0.0001015977726449544,4.970595062215683e-06,0.0002776255913254822,5.050316314711106e-06,0.0001097057758817913,5.251202617097801e-06,8.029655819452129e-05
4.905637739679952e-06,9.863382027326392e-05,4.97060506785186e-06,0.0002695912897429244,5.050321221255061e-06,0.0001378067320747473,5.251525055935059e-06,2.892435655245446e-05
4.905671313302979e-06,9.181350411110645e-05,4.970618361696691e-06,0.0002600083016779957,5.050330179330878e-06,0.0001622673422108878,5.2520867304398e-06,4.778198278246257e-06
4.905701377149441e-06,8.313377216106169e-05,4.970635215219569e-06,0.0002492484135022903,5.050341008970765e-06,0.0002140895422562557,5.25251493000101e-06,3.028009447841701e-06
4.905739893825298e-06,6.521901290370916e-05,4.970658786847643e-06,0.0002362813673441619,5.050344759408751e-06,0.0003025478035904479,5.252923198206584e-06,2.829288053142056e-06
4.905773411764666e-06,4.875992904813332e-05,4.970696438588351e-06,0.0002186985025377723,5.050347891480252e-06,0.0003658093651825416,5.253336301074029e-06,2.805433509770589e-06
4.90581744141533e-06,3.282295700376441e-05,4.970735842221291e-06,0.0002022333818734585,5.050350939123879e-06,0.0003940174940439429,5.253910425320439e-06,2.802536702687058e-06
4.905852094246141e-06,2.450603226538872e-05,4.970776239672067e-06,0.0001862712720528219,5.050355381462493e-06,0.0003892581481476786,5.254738232504895e-06,2.802520595642039e-06
4.90591389056137e-06,1.605526787277412e-05,4.970819760915819e-06,0.0001697941997229045,5.050358570757013e-06,0.0003826452002430638,5.256044389240648e-06,2.802676602490144e-06
4.905984771423226e-06,1.158122683545544e-05,4.970873311099874e-06,0.0001504998570899754,5.050361887745792e-06,0.0003757760931903398,5.258277305612275e-06,2.802895645868027e-06
4.906103868979315e-06,8.28322053353945e-06,4.970945653995744e-06,0.0001262755121485954,5.050364566250041e-06,0.0003774155862863838,5.26e-06,2.803105831903612e-06
4.90625231152814e-06,6.20631114925929e-06,4.971050798405776e-06,9.529305340575413e-05,5.050367177994565e-06,0.0003899617125361982,5.260065765366925e-06,2.804086645690014e-06
4.906477090056364e-06,4.470402232314141e-06,4.971221070191483e-06,5.671436816670913e-05,5.05037087636689e-06,0.0004111626134523674,5.260154921720285e-06,2.958623675686598e-06
4.906726240965765e-06,3.509869921927793e-06,4.9715500196194e-06,1.778877942788446e-05,5.050373617212818e-06,0.0004239511118866205,5.260199057364007e-06,5.175552081445668e-06
4.907077675598619e-06,3.013272919476456e-06,4.971890447497679e-06,5.890649780126672e-06,5.050376501633844e-06,0.0004339222147354864,5.260216549716879e-06,7.957586570980376e-06
4.907203985086409e-06,2.950401834039677e-06,4.972253278250839e-06,3.285059067416771e-06,5.050380016226224e-06,0.0004417838306341025,5.260231651374382e-06,1.115000933031013e-05
4.907456604061989e-06,2.880012576006993e-06,4.972589547270609e-06,2.886734861891082e-06,5.050386488287708e-06,0.0004474552169915433,5.26025002506816e-06,1.439522367345736e-05
4.907709979853472e-06,2.846800007489714e-06,4.97296293631794e-06,2.816478851678869e-06,5.050393339868221e-06,0.0004456671308690689,5.260266939155408e-06,1.529727693212668e-05
4.908091945560009e-06,2.825631312870294e-06,4.973420049526904e-06,2.806764749516087e-06,5.050401504030856e-06,0.0004393427099191398,5.260278642813113e-06,1.845940265481558e-05
4.908618643480837e-06,2.816354614763798e-06,4.974047816605214e-06,2.806066530306822e-06,5.050411012457295e-06,0.00043027521746558,5.260289088921396e-06,3.950582492065371e-05
4.909309321740419e-06,2.812830681572743e-06,4.974949242171883e-06,2.806084790034073e-06,5.050424065367412e-06,0.0004186712611388252,5.260302766206456e-06,0.0001028297641660746
4.91e-06,2.811441567765449e-06,4.976384343097234e-06,2.806238723606852e-06,5.05044368653488e-06,0.0004173829534518934,5.260312480070769e-06,0.0001369823321775786
4.910037859846943e-06,2.811735500349135e-06,4.978192171548617e-06,2.806436547454692e-06,5.050458449405149e-06,0.000445785346297019,5.260323994305324e-06,0.0001682548562305961
4.91009393427546e-06,2.813170945759835e-06,4.98e-06,2.806632717817607e-06,5.050471006408629e-06,0.0004835019273470593,5.260330405345573e-06,0.0002882691053132008
4.910182857415871e-06,3.44914125451784e-06,4.980060171911794e-06,2.807584402152005e-06,5.050484498601402e-06,0.000502224287447656,5.260334532187523e-06,0.0004163008236391255
4.910227318986077e-06,7.553425814236527e-06,4.980138183656406e-06,2.853878430608314e-06,5.0504922493007e-06,0.0004963531522489227,5.260339190671468e-06,0.0005348338486015473
4.910244993170318e-06,1.074193225667259e-05,4.980177189528712e-06,3.494216009205083e-06,5.0505e-06,0.0004844353629689226,5.26034330517215e-06,0.0005909341231051136
4.910260328485027e-06,1.332292848611428e-05,4.980196692464865e-06,4.917550279596962e-06,5.050505016398232e-06,0.0004758881951029726,5.260348423431965e-06,0.0006096960863896499
4.91027600619498e-06,1.47949822980049e-05,4.980213792216165e-06,7.440495775888824e-06,5.050512208831456e-06,0.0004701517823085077,5.260352679869e-06,0.0006026776058337236
4.910301413381328e-06,3.016552662511255e-05,4.980229508609068e-06,1.069447081993011e-05,5.050516650076969e-06,0.000472306638040981,5.26035704944717e-06,0.0006026249803667655
4.910303913381328e-06,3.813629047241969e-05,4.980246448275197e-06,1.391776109174217e-05,5.050521720435017e-06,0.0004726009069480618,5.260360350803397e-06,0.0006301940011506935
4.91030640003684e-06,4.845275344795216e-05,4.980261609086534e-06,1.522998137188224e-05,5.050525470083822e-06,0.0004633603266907873,5.26036358739436e-06,0.000674470353673496
4.910309153142225e-06,6.255681453247883e-05,4.98028569441491e-06,2.863699549577408e-05,5.050528167363716e-06,0.0004506974985876952,5.26036507310505e-06,0.0006946991591308297
4.910311413381327e-06,7.583236162578741e-05,4.980296486585525e-06,7.058838392954607e-05,5.050531533788218e-06,0.000434467363670565,5.26036794445986e-06,0.0007282093262991243
4.910311728494536e-06,7.776340286259247e-05,4.980309019100296e-06,0.000126657761112185,5.050534494627241e-06,0.0004206007216253975,5.260371118306443e-06,0.0007566862822816798
4.910312353619281e-06,8.165149796242818e-05,4.980318307050405e-06,0.0001449466715216506,5.050536467162554e-06,0.0004110850866684302,5.260376337186875e-06,0.0007851169441657161
4.91031294111685e-06,8.535027120823563e-05,4.980328886850518e-06,0.000250006281004533,5.050538326816511e-06,0.0004024085507875559,5.260384333595683e-06,0.0007947679387229237
4.91031411611199e-06,9.282572884495159e-05,4.980333246504525e-06,0.0003808267838921764,5.050540253085368e-06,0.0003945875774967625,5.260395396383141e-06,0.0007660518343523019
4.910316466102269e-06,0.0001077329603767455,4.980336912146726e-06,0.0004865824967090911,5.050542269223877e-06,0.0003876777415975146,5.260406509922795e-06,0.0007136587262127185
